run_id,signal_index,log_time,trigger_ticker_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
20260601_105424_lab_usdt_200usdt_private_1h,60,2026-06-01 11:44:42.999860298,10678735827766,kBinance,15,1780314282999000000,7513337140324501,1780314282999859522,1780314282999860224,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,12.92013,288230376151711804,61,1780314282999861495,1772800945859535021,702,1271,1772800945859536994,281193503317392584,entry,53,kEntrySubmit,kLong,12.92023,1e-05,10,0.1,kCancelled,0,0,,554005,1780314283007002619,
20260601_105424_lab_usdt_200usdt_private_1h,61,2026-06-01 11:44:51.782494481,10678736667386,kBinance,15,1780314291781000000,7513345922957802,1780314291782493076,1780314291782493945,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,12.93309,288230376151711805,62,1780314291782499693,1772800945859535274,869,5748,1772800945859541891,281193503317404614,entry,54,kEntrySubmit,kLong,12.93319,1e-05,10,0.1,kCancelled,0,0,,555794,1780314291788561518,
20260601_105424_lab_usdt_200usdt_private_1h,62,2026-06-01 11:46:43.385789912,10678747336358,kBinance,15,1780314403384000000,7513457526252519,1780314403385788177,1780314403385789072,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,12.95546,288230376151711806,63,1780314403385798568,1772800945859535658,895,9496,1772800945859546049,281193503317582863,entry,55,kEntrySubmit,kShort,12.95536,1e-05,10,0.1,kCancelled,0,0,,592077,1780314403387386086,
20260601_105424_lab_usdt_200usdt_private_1h,63,2026-06-01 11:46:45.006179868,10678747498081,kBinance,15,1780314405005000000,7513459146644365,1780314405006179166,1780314405006179682,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,12.8881,288230376151711807,64,1780314405006184952,1772800945859534801,516,5270,1772800945859540587,281193503317587014,entry,56,kEntrySubmit,kShort,12.888,1e-05,10,0.1,kCancelled,0,0,,474626,1780314405009546637,
20260601_105424_lab_usdt_200usdt_private_1h,64,2026-06-01 11:48:28.121514077,10678757267612,kBinance,15,1780314508120000000,7513562261977182,1780314508121512582,1780314508121513257,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,12.8064,288230376151711808,65,1780314508121524919,1772800945859535400,675,11662,1772800945859547737,281193503317769270,entry,57,kEntrySubmit,kLong,12.8065,1e-05,10,0.1,kCancelled,0,0,,670532,1780314508129773704,
20260601_105424_lab_usdt_200usdt_private_1h,65,2026-06-01 11:49:23.075957665,10678763397206,kBinance,15,1780314563075000000,7513617216420960,1780314563075956212,1780314563075956838,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,12.8594,288230376151711809,66,1780314563075967372,1772800945859535252,626,10534,1772800945859546412,281193503317885723,entry,58,kEntrySubmit,kShort,12.8593,1e-05,10,0.1,kCancelled,0,0,,748165,1780314563078414279,
20260601_105424_lab_usdt_200usdt_private_1h,66,2026-06-01 11:49:23.078461836,10678763397622,kBinance,15,1780314563077000000,7513617218926397,1780314563078461462,1780314563078461770,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,12.8594,288230376151711810,67,1780314563078463291,1772800945859535065,308,1521,1772800945859536894,281193503317885745,entry,59,kEntrySubmit,kShort,12.8593,1e-05,10,0.1,kCancelled,0,0,,801612,1780314563080229603,
20260601_105424_lab_usdt_200usdt_private_1h,67,2026-06-01 11:49:23.081597541,10678763398272,kBinance,15,1780314563081000000,7513617222062274,1780314563081597180,1780314563081597493,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,12.8594,288230376151711811,68,1780314563081598661,1772800945859534906,313,1168,1772800945859536387,281193503317885792,entry,60,kEntrySubmit,kShort,12.8593,1e-05,10,0.1,kCancelled,0,0,,733162,1780314563083386202,
20260601_105424_lab_usdt_200usdt_private_1h,68,2026-06-01 11:52:09.056479359,10678781324103,kBinance,15,1780314729055000000,7513783196942885,1780314729056478095,1780314729056478706,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,13.20765,288230376151711812,69,1780314729056488988,1772800945859535210,611,10282,1772800945859546103,281193503318203208,entry,61,kEntrySubmit,kShort,13.20755,1e-05,10,0.1,kCancelled,0,0,,523943,1780314729059638725,
20260601_105424_lab_usdt_200usdt_private_1h,69,2026-06-01 11:53:05.323934810,10678786860783,kBinance,15,1780314785323000000,7513839464398200,1780314785323933273,1780314785323933878,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,13.1331,288230376151711813,70,1780314785323944945,1772800945859535073,605,11067,1772800945859546745,281193503318303383,entry,62,kEntrySubmit,kShort,13.133,1e-05,10,0.1,kCancelled,0,0,,569201,1780314785328625058,
20260601_105424_lab_usdt_200usdt_private_1h,70,2026-06-01 11:54:38.930643274,10678794939737,kBinance,15,1780314878929000000,7513933071106564,1780314878930641644,1780314878930642369,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,13.54047,288230376151711814,71,1780314878930653936,1772800945859535080,725,11567,1772800945859547372,281193503318450594,entry,63,kEntrySubmit,kShort,13.54037,1e-05,10,0.1,kCancelled,0,0,,4009900,1780314878935676078,
