run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,157,2026-07-15 16:41:07.143102478,kBinance,347,1784133667142000000,1784133667143101475,1784133667143101802,1784133667143102430,1784133667142000000,1784133667143101475,11055216232610,1102430,1784133667142000000,1784133667142890744,657495883883,1102430,RAVE_USDT,347,kLead,kOpenLong,kBuy,false,0,0.27821,432345564227567665,,1784133667143104250,327,628,1820,2775,1461328004636094466,entry,6,kEntrySubmit,kLong,0.27827,1e-05,6,19,kCancelled,0,0,,2173620,1784133667147173084,
bitget_lead_lag_top20_highspeed_20260715T154837Z,158,2026-07-15 16:41:10.987104096,kBinance,438,1784133670986000000,1784133670987102397,1784133670987102803,1784133670987103870,1784133670986000000,1784133670987102397,11055216948935,1103870,1784133670985000000,1784133670985899678,370783945904,2103870,UB_USDT,438,kLead,kOpenShort,kSell,false,0,0.085,432345564227567666,,1784133670987118891,406,1067,15021,16494,1461328020758999043,entry,3,kEntrySubmit,kShort,0.08498,1e-05,2,61,kCancelled,0,0,,2589457,1784133670991917788,
bitget_lead_lag_top20_highspeed_20260715T154837Z,159,2026-07-15 16:41:10.987471846,kBinance,438,1784133670986000000,1784133670987470959,1784133670987471411,1784133670987471778,1784133670986000000,1784133670987470959,11055216948979,1471778,1784133670985000000,1784133670985899678,370783945904,2471778,UB_USDT,438,kLead,kOpenShort,kSell,false,0,0.085,0,,,452,367,,,,entry,0,,,0.085,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,160,2026-07-15 16:41:10.988190974,kBinance,438,1784133670987000000,1784133670988190315,1784133670988190634,1784133670988190916,1784133670987000000,1784133670988190315,11055216949054,1190916,1784133670985000000,1784133670985899678,370783945904,3190916,UB_USDT,438,kLead,kOpenShort,kSell,false,0,0.085,0,,,319,282,,,,entry,0,,,0.085,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,161,2026-07-15 16:41:12.314186776,kBinance,438,1784133672313000000,1784133672314185606,1784133672314185907,1784133672314186499,1784133672313000000,1784133672314185606,11055217142272,1186499,1784133672287000000,1784133672287305212,370783961867,27186499,UB_USDT,438,kLead,kOpenLong,kBuy,false,0,0.08459,432345564227567667,,1784133672314193864,301,592,7365,8258,1461328026324840462,entry,4,kEntrySubmit,kLong,0.08461,1e-05,2,62,kCancelled,0,0,,2248231,1784133672318548461,
bitget_lead_lag_top20_highspeed_20260715T154837Z,162,2026-07-15 16:41:36.950848232,kBinance,211,1784133696950000000,1784133696950846653,1784133696950847142,1784133696950847864,1784133696950000000,1784133696950846653,11055221000014,847864,1784133696950000000,1784133696950562252,370784187688,847864,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.05839,432345564227567668,,1784133696950865275,489,722,17411,18622,1461328129659908096,entry,9,kEntrySubmit,kLong,0.05841,1e-05,2,90,kCancelled,0,0,,2348268,1784133696955012670,
bitget_lead_lag_top20_highspeed_20260715T154837Z,163,2026-07-15 16:44:13.021954600,kBinance,411,1784133853021000000,1784133853021952213,1784133853021952563,1784133853021954038,1784133853021000000,1784133853021952213,11055239326406,954038,1784133853013000000,1784133853013393362,370785170595,8954038,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.002898,432345564227567669,,1784133853021970301,350,1475,16263,18088,1461328784273321995,entry,8,kEntrySubmit,kShort,0.002897,1e-06,1,1816,kCancelled,0,0,,3677079,1784133853027825998,
bitget_lead_lag_top20_highspeed_20260715T154837Z,164,2026-07-15 16:44:49.656522223,kBinance,411,1784133889655000000,1784133889656520040,1784133889656520345,1784133889656521516,1784133889655000000,1784133889656520040,11055243259444,1521516,1784133888516000000,1784133888517022485,370785380334,1140521516,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.002897,0,,,305,1171,,,,entry,0,,,0.002896,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,165,2026-07-15 16:50:01.880511575,kBinance,411,1784134201879000000,1784134201880509111,1784134201880509594,1784134201880510834,1784134201879000000,1784134201880509111,11055286263324,1510834,1784134200512000000,1784134200513060132,370787882755,1368510834,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.002896,0,,,483,1240,,,,entry,0,,,0.002895,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,166,2026-07-15 16:50:46.353004084,kBinance,211,1784134246352000000,1784134246353001564,1784134246353002076,1784134246353003290,1784134246352000000,1784134246353001564,11055291300371,1003290,1784134246202000000,1784134246202948913,370788156416,151003290,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.05957,432345564227567670,,1784134246353021257,512,1214,17967,19693,1461330434018914312,entry,10,kEntrySubmit,kLong,0.05959,1e-05,2,88,kCancelled,0,0,,2161866,1784134246357150335,
