run_id,local_order_id,parent_id,route_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567756,117,0,t-432345564227567756,,,1461402068197191680,VELVETUSDT,449,kBinance,449,1784151325268000000,1784151325268988644,1784151325268988976,1784151325268989763,1784151325268000000,1784151325268988644,11056809657442,989763,1784151325267000000,1784151325268028619,370884803782,1989763,3000000,200000000,true,-,kLead,entry,40,kEntrySubmit,kLong,432345564227567756,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.51835,0.51847,0.51847,1e-05,11,12,10,10,0,10,10,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,4860820,,,,11056809657965,370884804177,,,,,,,11056809658112,370884804251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784151325269007732,1784151325273868552,1784151325275829803,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567757,118,0,t-432345564227567757,,,1461404428076199954,VELVETUSDT,449,kBinance,449,1784151887910000000,1784151887910815767,1784151887910816322,1784151887910817375,1784151887910000000,1784151887910815767,11056849711662,817375,1784151887738000000,1784151887738969129,370887334193,172817375,3000000,200000000,true,-,kLead,entry,41,kEntrySubmit,kLong,432345564227567757,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.5112,0.51131,0.51131,1e-05,11,11,10,10,0,10,10,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2357772,,,,11056849712014,370887335046,,,,,,,11056849712236,370887335249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784151887910835947,1784151887913193719,1784151887915142745,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567758,119,0,t-432345564227567758,,,1461408883928608768,HUSDT,211,kBinance,211,1784152950268000000,1784152950269473377,1784152950269473682,1784152950269474572,1784152950268000000,1784152950269473377,11056926041782,1474572,1784152950262000000,1784152950263203795,370892272141,7474572,3000000,200000000,true,-,kLead,entry,17,kEntrySubmit,kShort,432345564227567758,kOpenShort,kSell,false,,kFilled,kUnknown,kUnknown,0.05917,0.05915,0.05915,1e-05,2,2,89,89,89,0,0,1,0.05917,0.05917,,,kNone,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,2320503,,,,11056926042033,370892272214,,,,,11056926042252,370892272244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784152950269492643,1784152950271813146,1784152950273834949,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567759,119,0,t-432345564227567759,,,1461408980372434944,HUSDT,211,kBinance,211,1784152973262000000,1784152973262909647,1784152973262910058,1784152973262910856,1784152973262000000,1784152973262909647,11056928249064,910856,1784152973254000000,1784152973254669815,370892437925,8910856,3000000,200000000,true,-,kLead,exit,17,kExitSubmit,kShort,432345564227567758,kCloseShort,kBuy,true,,kFilled,kUnknown,kUnknown,0.05922,0.05924,0.05924,1e-05,2,2,89,89,89,0,0,1,0.05922,0.05922,,,kNone,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,2232070,,,,11056928249214,370892437925,,,,,11056928249295,370892437981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784152973262916862,1784152973265148932,1784152973267329654,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567760,120,0,t-432345564227567760,,,1461421038618947588,VELVETUSDT,449,kBinance,449,1784155848169000000,1784155848170069780,1784155848170070135,1784155848170071269,1784155848169000000,1784155848170069780,11057127811883,1071269,1784155848025000000,1784155848025898005,370906333557,145071269,3000000,200000000,true,-,kLead,entry,42,kEntrySubmit,kLong,432345564227567760,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.51866,0.51877,0.51877,1e-05,11,11,10,10,0,10,10,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,5570151,,,,11057127812416,370906334614,,,,,,,11057127812606,370906334714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784155848170089320,1784155848175659471,1784155848177576747,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567761,121,0,t-432345564227567761,,,1461421880042467330,RAVEUSDT,347,kBinance,347,1784156048782000000,1784156048783735369,1784156048783735751,1784156048783736837,1784156048782000000,1784156048783735369,11057140519191,1736837,1784156048779000000,1784156048779460436,657819711109,4736837,3000000,200000000,true,-,kLead,entry,19,kEntrySubmit,kLong,432345564227567761,kOpenLong,kBuy,false,,kFilled,kUnknown,kUnknown,0.28612,0.28619,0.28619,1e-05,6,7,18,18,18,0,0,1,0.28617,0.28617,,,kNone,0.00005,5,1.747518523696351181322522018733399,,2,,,,,,,,,,,,,,,,,,,,,2470627,,,,11057140519191,657819711353,,,,,11057140519191,657819711385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784156048783754343,1784156048786224970,1784156048788280706,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567762,121,0,t-432345564227567762,,,1461421882433220611,RAVEUSDT,347,kBinance,347,1784156049352000000,1784156049354063142,1784156049354063526,1784156049354063816,1784156049352000000,1784156049354063142,11057141017774,2063816,1784156049347000000,1784156049347466514,657819733367,7063816,3000000,200000000,true,-,kLead,exit,19,kExitSubmit,kLong,432345564227567761,kCloseLong,kSell,true,,kFilled,kUnknown,kUnknown,0.28587,0.28581,0.28581,1e-05,6,6,18,18,18,0,0,1,0.28587,0.28587,,,kNone,0,0,0,,6,,,,,,,,,,,,,,,,,,,,,2279474,,,,11057141018546,657819733760,,,,,11057141018546,657819733783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784156049354068520,1784156049356347994,1784156049358229470,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567763,122,0,t-432345564227567763,,,1461423571492024341,TACUSDT,411,kBinance,411,1784156452056000000,1784156452057343562,1784156452057343909,1784156452057344985,1784156452056000000,1784156452057343562,11057170491390,1344985,1784156452056000000,1784156452057147843,370909345730,1344985,3000000,200000000,true,-,kLead,entry,22,kEntrySubmit,kShort,432345564227567763,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.002976,0.002975,0.002975,1e-06,1,1,1768,1768,0,1768,1768,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2274071,,,,11057170491648,370909345848,,,,,,,11057170491896,370909346011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784156452057363293,1784156452059637364,1784156452061657132,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567764,123,0,t-432345564227567764,,,1461423735464144896,TACUSDT,411,kBinance,411,1784156491150000000,1784156491150657556,1784156491150657922,1784156491150659065,1784156491150000000,1784156491150657556,11057173435936,659065,1784156491147000000,1784156491147510815,370909562327,3659065,3000000,200000000,true,-,kLead,entry,23,kEntrySubmit,kLong,432345564227567764,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.002962,0.002963,0.002963,1e-06,1,1,1775,1775,0,1775,1775,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2374729,,,,11057173436152,370909562393,,,,,,,11057173436333,370909562456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784156491150676089,1784156491153050818,1784156491155081620,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567765,124,0,t-432345564227567765,,,1461426584256393219,BASUSDT,67,kBinance,67,1784157170355000000,1784157170355755800,1784157170355756465,1784157170355756895,1784157170355000000,1784157170355755800,11057225276527,756895,1784157170355000000,1784157170355609515,370912813016,756895,3000000,200000000,true,-,kLead,entry,4,kEntrySubmit,kLong,432345564227567765,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.024522,0.024527,0.024527,1e-06,5,5,214,214,0,214,214,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2599782,,,,11057225276779,370912813146,,,,,,,11057225276899,370912813223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784157170355771676,1784157170358371458,1784157170360353993,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567766,125,0,t-432345564227567766,,,1461429178420834312,UBUSDT,438,kBinance,438,1784157788851000000,1784157788852678913,1784157788852679224,1784157788852680495,1784157788851000000,1784157788852678913,11057265678868,1680495,1784157788852000000,1784157788852664093,370915735335,680495,3000000,200000000,true,-,kLead,entry,8,kEntrySubmit,kShort,432345564227567766,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.08509,0.08507,0.08507,1e-05,2,2,61,61,0,61,61,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2393714,,,,11057265679606,370915735647,,,,,,,11057265679939,370915735913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784157788852699107,1784157788855092821,1784157788856876889,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567767,126,0,t-432345564227567767,,,1461431445370843143,VELVETUSDT,449,kBinance,449,1784158329334000000,1784158329335558843,1784158329335559184,1784158329335560182,1784158329334000000,1784158329335558843,11057299449074,1560182,1784158329332000000,1784158329333194592,370918207895,3560182,3000000,200000000,true,-,kLead,entry,43,kEntrySubmit,kShort,432345564227567767,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.50847,0.50836,0.50836,1e-05,11,11,10,10,0,10,10,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2427324,,,,11057299449517,370918208115,,,,,,,11057299449768,370918208207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784158329335577328,1784158329338004652,1784158329339965972,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567768,127,0,t-432345564227567768,,,1461432268318453772,UBUSDT,438,kBinance,438,1784158525540000000,1784158525540920894,1784158525540921211,1784158525540922240,1784158525540000000,1784158525540920894,11057311942565,922240,1784158525540000000,1784158525540833127,370919076102,922240,3000000,200000000,true,-,kLead,entry,9,kEntrySubmit,kShort,432345564227567768,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.08428,0.08426,0.08426,1e-05,2,2,62,62,0,62,62,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,3771026,,,,11057311943405,370919076548,,,,,,,11057311943679,370919076676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784158525540940449,1784158525544711475,1784158525546779208,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567769,128,0,t-432345564227567769,,,1461434105658486796,TACUSDT,411,kBinance,411,1784158963597000000,1784158963598313191,1784158963598313589,1784158963598314654,1784158963597000000,1784158963598313191,11057344566544,1314654,1784158963595000000,1784158963596115700,370921216886,3314654,3000000,200000000,true,-,kLead,entry,24,kEntrySubmit,kLong,432345564227567769,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.002946,0.002947,0.002947,1e-06,1,1,1785,1785,0,1785,1785,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2303357,,,,11057344567072,370921217018,,,,,,,11057344567427,370921217090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784158963598332735,1784158963600636092,1784158963602565019,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567770,129,0,t-432345564227567770,,,1461435350653743116,UBUSDT,438,kBinance,438,1784159260426000000,1784159260427226323,1784159260427226867,1784159260427228118,1784159260426000000,1784159260427226323,11057370145360,1228118,1784159260391000000,1784159260391560474,370922782846,36228118,3000000,200000000,true,-,kLead,entry,10,kEntrySubmit,kLong,432345564227567770,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.08432,0.08434,0.08434,1e-05,2,2,62,62,0,62,62,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2640210,,,,11057370145715,370922783195,,,,,,,11057370146000,370922783481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784159260427246858,1784159260429887068,1784159260431863130,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567771,130,0,t-432345564227567771,,,1461435636201959430,TACUSDT,411,kBinance,411,1784159328507000000,1784159328508037976,1784159328508038403,1784159328508039436,1784159328507000000,1784159328508037976,11057374432809,1039436,1784159328507000000,1784159328507996634,370923109366,1039436,3000000,200000000,true,-,kLead,entry,25,kEntrySubmit,kShort,432345564227567771,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.002932,0.002931,0.002931,1e-06,1,1,1794,1794,0,1794,1794,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2554677,,,,11057374433401,370923109438,,,,,,,11057374433679,370923109529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784159328508056580,1784159328510611257,1784159328512430210,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567772,131,0,t-432345564227567772,,,1461436839287730179,VELVETUSDT,449,kBinance,449,1784159615345000000,1784159615345895531,1784159615345895782,1784159615345896145,1784159615345000000,1784159615345895531,11057397031966,896145,1784159615345000000,1784159615345858587,370924607603,896145,3000000,200000000,true,-,kLead,entry,44,kEntrySubmit,kShort,432345564227567772,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.50706,0.50695,0.50695,1e-05,11,11,10,10,0,10,10,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2301359,,,,11057397032215,370924608064,,,,,,,11057397032374,370924608268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784159615345910576,1784159615348211935,1784159615350083470,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567773,132,0,t-432345564227567773,,,1461438307117969435,UBUSDT,438,kBinance,438,1784159965303000000,1784159965304301063,1784159965304301296,1784159965304302437,1784159965303000000,1784159965304301063,11057418338742,1302437,1784159965302000000,1784159965302530750,370926315413,2302437,3000000,200000000,true,-,kLead,entry,11,kEntrySubmit,kShort,432345564227567773,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.08374,0.08372,0.08372,1e-05,2,2,62,62,0,62,62,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2302891,,,,11057418339263,370926315666,,,,,,,11057418339650,370926315818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784159965304319202,1784159965306622093,1784159965308518363,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567774,133,0,t-432345564227567774,,,1461438484595748890,RAVEUSDT,347,kBinance,347,1784160007614000000,1784160007615415189,1784160007615415472,1784160007615416742,1784160007614000000,1784160007615415189,11057422762339,1416742,1784160007613000000,1784160007615363935,657868278641,2416742,3000000,200000000,true,-,kLead,entry,20,kEntrySubmit,kLong,432345564227567774,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.28472,0.28478,0.28478,1e-05,6,6,18,18,0,18,18,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,5541384,,,,11057422765259,657868278901,,,,,,,11057422765259,657868279040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007615433350,1784160007620974734,1784160007622483543,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567775,134,0,t-432345564227567775,,,1461438485287809028,RAVEUSDT,347,kBinance,347,1784160007782000000,1784160007783250069,1784160007783250375,1784160007783250747,1784160007782000000,1784160007783250069,11057422797348,1250747,1784160007782000000,1784160007783134143,657868282698,1250747,3000000,200000000,true,-,kLead,entry,21,kEntrySubmit,kShort,432345564227567775,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.28441,0.28434,0.28434,1e-05,6,7,18,18,0,18,18,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2127311,,,,11057422798000,657868282882,,,,,,,11057422798513,657868283059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007783253528,1784160007785380839,1784160007787317610,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567776,135,0,t-432345564227567776,,,1461438485380083719,RAVEUSDT,347,kBinance,347,1784160007804000000,1784160007805043419,1784160007805043808,1784160007805044201,1784160007804000000,1784160007805043419,11057422801399,1044201,1784160007804000000,1784160007804411153,657868283942,1044201,3000000,200000000,true,-,kLead,entry,22,kEntrySubmit,kLong,432345564227567776,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.2826,0.28266,0.28266,1e-05,6,6,18,18,0,18,18,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2087895,,,,11057422801710,657868284024,,,,,,,11057422801906,657868284024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007805046513,1784160007807134408,1784160007809131875,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567777,136,0,t-432345564227567777,,,1461438485484941323,RAVEUSDT,347,kBinance,347,1784160007829000000,1784160007830490778,1784160007830491204,1784160007830491558,1784160007829000000,1784160007830490778,11057422804426,1491558,1784160007830000000,1784160007830482208,657868284606,491558,3000000,200000000,true,-,kLead,entry,23,kEntrySubmit,kLong,432345564227567777,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.28281,0.28287,0.28287,1e-05,6,6,18,18,0,18,18,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2137273,,,,11057422804678,657868284669,,,,,,,11057422804964,657868284736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007830493652,1784160007832630925,1784160007834643140,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567778,137,0,t-432345564227567778,,,1461438485505912836,RAVEUSDT,347,kBinance,347,1784160007834000000,1784160007835201319,1784160007835201795,1784160007835202357,1784160007834000000,1784160007835201319,11057422804983,1202357,1784160007833000000,1784160007834120604,657868284736,2202357,3000000,200000000,true,-,kLead,entry,24,kEntrySubmit,kLong,432345564227567778,kOpenLong,kBuy,false,,kFilled,kUnknown,kUnknown,0.28301,0.28308,0.28308,1e-05,6,7,18,18,18,0,0,1,0.283,0.283,,,kNone,-0.00001,-1,-0.3533444047913501289707077488427971,,8,,,,,,,,,,,,,,,,,,,,,2084497,,,,11057422805220,657868284904,,,,,11057422805296,657868285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007835204227,1784160007837288724,1784160007839134678,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567779,137,0,t-432345564227567779,,,1461438485879205892,RAVEUSDT,347,kBitget,347,1784160007924000000,1784160007924181674,1784160007924182208,1784160007924182694,1784160007923000000,1784160007923978859,11057422815312,1182694,1784160007924000000,1784160007924181674,657868287146,182694,3000000,200000000,true,-,kLag,exit,24,kExitSubmit,kLong,432345564227567778,kCloseLong,kSell,true,,kCancelled,kImmediateOrCancel,kUnknown,0.28361,0.28355,0.28355,1e-05,6,6,18,18,0,18,18,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,1988572,,,,11057422815491,657868287163,,,,,,,11057422815700,657868287273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007924183790,1784160007926172362,1784160007928201825,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567780,137,0,t-432345564227567780,,,1461438485900177410,RAVEUSDT,347,kBinance,347,1784160007928000000,1784160007928870766,1784160007928871144,1784160007928871489,1784160007928000000,1784160007928870766,11057422815815,871489,1784160007927000000,1784160007928146008,657868287273,1871489,3000000,200000000,true,-,kLead,exit,24,kExitSubmit,kLong,432345564227567778,kCloseLong,kSell,true,,kFilled,kUnknown,kUnknown,0.28344,0.28332,0.28332,1e-05,12,12,18,18,18,0,0,1,0.28344,0.28344,,,kNone,0,0,0,,12,,,,,,,,,,,,,,,,,,,,,2163207,,,,11057422816022,657868287320,,,,,11057422816258,657868287381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160007928872036,1784160007931035243,1784160007932850630,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567781,138,0,t-432345564227567781,,,1461438491147251715,RAVEUSDT,347,kBinance,347,1784160009179000000,1784160009180413753,1784160009180414065,1784160009180414885,1784160009179000000,1784160009180413753,11057423049565,1414885,1784160009179000000,1784160009179241650,657868312286,1414885,3000000,200000000,true,-,kLead,entry,25,kEntrySubmit,kLong,432345564227567781,kOpenLong,kBuy,false,,kFilled,kUnknown,kUnknown,0.28334,0.2834,0.28340,1e-05,6,6,18,18,18,0,0,1,0.28333,0.28333,,,kNone,-0.00001,-1,-0.3529328721677137008540975506458672,,7,,,,,,,,,,,,,,,,,,,,,2229268,,,,11057423049927,657868312331,,,,,11057423050203,657868312397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160009180419513,1784160009182648781,1784160009184833599,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567782,138,0,t-432345564227567782,,,1461438492502011918,RAVEUSDT,347,kBinance,347,1784160009502000000,1784160009503544821,1784160009503545315,1784160009503545802,1784160009502000000,1784160009503544821,11057423101546,1545802,1784160009470000000,1784160009470494383,657868318520,33545802,3000000,200000000,true,-,kLead,exit,25,kExitSubmit,kLong,432345564227567781,kCloseLong,kSell,true,,kFilled,kUnknown,kUnknown,0.28366,0.2836,0.28360,1e-05,6,6,18,18,18,0,0,1,0.28363,0.28363,,,kNone,0.00003,3,1.057604174011140097299584009024889,,3,,,,,,,,,,,,,,,,,,,,,2195377,,,,11057423101932,657868318520,,,,,11057423102206,657868319452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160009503546896,1784160009505742273,1784160009507822403,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567783,139,0,t-432345564227567783,,,1461438548256894990,BTWUSDT,95,kBinance,95,1784160022795000000,1784160022796452761,1784160022796453099,1784160022796454143,1784160022795000000,1784160022796452761,11057424892758,1454143,1784160022794000000,1784160022794725042,417961473975,2454143,3000000,200000000,true,-,kLead,entry,5,kEntrySubmit,kShort,432345564227567783,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.060195,0.060182,0.060182,1e-06,13,13,87,87,0,87,87,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2434669,,,,11057424893247,417961474229,,,,,,,11057424893579,417961474414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160022796470468,1784160022798905137,1784160022800879997,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567784,140,0,t-432345564227567784,,,1461438548298838022,BTWUSDT,95,kBinance,95,1784160022805000000,1784160022806431063,1784160022806431615,1784160022806431985,1784160022805000000,1784160022806431063,11057424894957,1431985,1784160022805000000,1784160022805734408,417961474721,1431985,3000000,200000000,true,-,kLead,entry,6,kEntrySubmit,kShort,432345564227567784,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.059983,0.05997,0.059970,1e-06,13,13,87,87,0,87,87,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2408255,,,,11057424895346,417961474843,,,,,,,11057424895839,417961474916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160022806433919,1784160022808842174,1784160022810687953,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567785,141,0,t-432345564227567785,,,1461438774862557187,HUSDT,211,kBinance,211,1784160076822000000,1784160076822842580,1784160076822842939,1784160076822843854,1784160076822000000,1784160076822842580,11057431630884,843854,1784160076753000000,1784160076753830526,370927154704,69843854,3000000,200000000,true,-,kLead,entry,18,kEntrySubmit,kShort,432345564227567785,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.058,0.05798,0.05798,1e-05,2,2,91,91,0,91,91,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2423828,,,,11057431631158,370927155483,,,,,,,11057431631470,370927155521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160076822861855,1784160076825285683,1784160076827112612,submitted_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,432345564227567786,142,0,t-432345564227567786,,,1461438779342073870,UBUSDT,438,kBinance,438,1784160077890000000,1784160077890943567,1784160077890944150,1784160077890944462,1784160077890000000,1784160077890943567,11057431713337,944462,1784160077877000000,1784160077878186144,370927163262,13944462,3000000,200000000,true,-,kLead,entry,12,kEntrySubmit,kLong,432345564227567786,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.08434,0.08436,0.08436,1e-05,2,2,62,62,0,62,62,0,0,0,,,kNone,,,,,,,,,,,,,,,,,,,,,,,,,,2257120,,,,11057431714162,370927163718,,,,,,,11057431714600,370927164019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784160077890948298,1784160077893205418,1784160077895081615,submitted_v1,
