run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_lead_exchange_ns,entry_lead_local_ns,entry_lead_freshness_ns,entry_lag_exchange_ns,entry_lag_local_ns,entry_lag_freshness_ns,exit_lead_exchange_ns,exit_lead_local_ns,exit_lead_freshness_ns,exit_lag_exchange_ns,exit_lag_local_ns,exit_lag_freshness_ns,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:347:17:432345564227567740,RAVEUSDT,347,17,kLong,closed,432345564227567737,432345564227567740,1461375540398796845,1461375541732585494,1784145000493000000,1784145000494015465,1016983,1784145000487000000,1784145000487960989,7016983,1784145000826000000,1784145000827662787,1663458,1784145000757000000,1784145000758020193,70663458,1784145000559491459,1784145000875274358,315782899,kBuy,kSell,0.28248,0.28226,0.28254,0.28207,0.28248,0.28214,18,18,18,0,,,,,,,,,0,0,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:347:19:432345564227567762,RAVEUSDT,347,19,kLong,closed,432345564227567761,432345564227567762,1461421880042467330,1461421882433220611,1784156048782000000,1784156048783735369,1736837,1784156048779000000,1784156048779460436,4736837,1784156049352000000,1784156049354063142,2063816,1784156049347000000,1784156049347466514,7063816,1784156048788280706,1784156049358229470,569948764,kBuy,kSell,0.28612,0.28587,0.28619,0.28581,0.28617,0.28587,18,18,18,0,,,,,,,,,2470627,2279474,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:347:24:432345564227567780,RAVEUSDT,347,24,kLong,closed,432345564227567778,432345564227567780,1461438485505912836,1461438485900177410,1784160007834000000,1784160007835201319,1202357,1784160007833000000,1784160007834120604,2202357,1784160007928000000,1784160007928870766,871489,1784160007927000000,1784160007928146008,1871489,1784160007839134678,1784160007932850630,93715952,kBuy,kSell,0.28301,0.28344,0.28308,0.28332,0.283,0.28344,18,18,18,0,,,,,,,,,2084497,2163207,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:347:25:432345564227567782,RAVEUSDT,347,25,kLong,closed,432345564227567781,432345564227567782,1461438491147251715,1461438492502011918,1784160009179000000,1784160009180413753,1414885,1784160009179000000,1784160009179241650,1414885,1784160009502000000,1784160009503544821,1545802,1784160009470000000,1784160009470494383,33545802,1784160009184833599,1784160009507822403,322988804,kBuy,kSell,0.28334,0.28366,0.2834,0.2836,0.28333,0.28363,18,18,18,0,,,,,,,,,2229268,2195377,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:411:4:432345564227567634,TACUSDT,411,4,kShort,closed,432345564227567633,432345564227567634,1461320545481666568,1461320545670410240,1784131888741000000,1784131888741446090,447230,1784131888740000000,1784131888740337630,1447230,1784131888767000000,1784131888768558382,19642725,1784131888786000000,1784131888786642101,642725,1784131888745809376,1784131888790722016,44912640,kSell,kBuy,0.003049,0.003045,0.003048,0.003046,0.003051,0.003045,1726,1726,1726,0,,,,,,,,,2534104,2116962,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:411:16:432345564227567735,TACUSDT,411,16,kLong,closed,432345564227567734,432345564227567735,1461374349631696899,1461374349929492482,1784144716650000000,1784144716651199612,1200864,1784144716650000000,1784144716651032518,1200864,1784144716721000000,1784144716721939954,940822,1784144716721000000,1784144716721455249,940822,1784144716655422056,1784144716726154864,70732808,kBuy,kSell,0.003072,0.003058,0.003073,0.003057,0.003054,0.003058,1712,1712,1712,0,,,,,,,,,2256976,2250231,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:411:30:432345564227567820,TACUSDT,411,30,kShort,closed,432345564227567819,432345564227567820,1461459921410863110,1461459921528303621,1784165118552000000,1784165118553556344,1557683,1784165118553000000,1784165118553488380,557683,1784165118580000000,1784165118581193802,1194535,1784165118580000000,1784165118581172754,1194535,1784165118558522568,1784165118585598092,27075524,kSell,kBuy,0.002905,0.002906,0.002904,0.002907,0.002908,0.002906,1811,1811,1811,0,,,,,,,,,2209029,2057490,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:449:21:432345564227567699,VELVETUSDT,449,21,kLong,closed,432345564227567696,432345564227567699,1461353544164192264,1461353544545873936,1784139756240000000,1784139756241003784,1004583,1784139756240000000,1784139756240936597,1004583,1784139756331000000,1784139756332524342,1525003,1784139756332000000,1784139756332243317,525003,1784139756245109553,1784139756336589743,91480190,kBuy,kSell,0.52415,0.52141,0.52426,0.52107,0.52422,0.52137,6,6,6,0,,,,,,,,,2208222,2260739,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:449:29:432345564227567727,VELVETUSDT,449,29,kLong,closed,432345564227567726,432345564227567727,1461368257090564100,1461368257111535624,1784143264075000000,1784143264076429662,1430364,1784143264075000000,1784143264075548413,1430364,1784143264080000000,1784143264081103244,1103966,1784143264080000000,1784143264080911191,1103966,1784143264080803253,1784143264085332854,4529601,kBuy,kSell,0.52204,0.52174,0.52216,0.52163,0.52128,0.52175,10,10,10,0,,,,,,,,,2257067,2147963,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:449:51:432345564227567810,VELVETUSDT,449,51,kShort,closed,432345564227567808,432345564227567810,1461446287930568709,1461446287985094670,1784161868077000000,1784161868078461944,1463531,1784161868077000000,1784161868078055673,1463531,1784161868089000000,1784161868090524172,1944288,1784161868090000000,1784161868090943551,944288,1784161868082757159,1784161868095240662,12483503,kSell,kBuy,0.527,0.52783,0.52688,0.52805,0.52707,0.52762,10,10,10,0,,,,,,,,,2229054,2249028,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:460:1:432345564227567707,WLDUSDT,460,1,kShort,closed,432345564227567704,432345564227567707,1461359683815747588,1461359685011124274,1784141220042000000,1784141220043152818,1154516,1784141220041000000,1784141220042065729,2154516,1784141220332000000,1784141220333435145,1435868,1784141220327000000,1784141220328268553,6435868,1784141220052338891,1784141220337694904,285356013,kSell,kBuy,0.4075,0.4075,0.4074,0.4076,0.4075,0.4075,13,13,13,0,,,,,,,,,7259283,2426517,,,
