run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711869,288230376151711869,281193503339458540,LAB_USDT,15,103,kShort,exit,kCloseShort,kBuy,true,kPartiallyCancelled,kImmediateOrCancel,kUnknown,126,144115188075855998,1780338970892011000,7538025033739026,1780338970893274130,1780338970893274323,1780338970893275570,1780338970893827053,1780338970894918454,1780338970895011602,1780338970893611000,1780338970893497000,1780338970893611000,114000,1780338970894741000,0,1780338970894000000,551483,1642884,551483,1642884,1736032,1184549,,193,1247,,216053,177454,389000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,487,93,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711870,288230376151711870,281193503339458549,LAB_USDT,15,103,kShort,exit,kCloseShort,kBuy,true,kFilled,kUnknown,kUnknown,127,144115188075855999,1780338970895948000,7538025037178215,1780338970896712964,1780338970896713156,1780338970896714295,1780338970897606845,1780338970898913864,1780338970899050567,1780338970897389000,1780338970896949000,1780338970897389000,440000,1780338970898747000,0,1780338970898000000,892550,2199569,892550,2199569,2336272,1443722,,192,1139,,217845,166864,611000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,535,166,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711871,288230376151711871,281193503339461334,LAB_USDT,15,104,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,128,144115188075856000,1780338972928000000,7538027070112004,1780338972929647537,1780338972929648446,1780338972929650307,1780338972930203038,1780338972941122708,1780338972941778056,1780338972929994000,1780338972929879000,1780338972929994000,115000,1780338972940961000,0,1780338972940000000,552731,11472401,552731,11472401,12127749,11575018,,909,1861,,209038,161708,10006000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,515,131,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711872,288230376151711872,281193503339648980,LAB_USDT,15,105,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,129,144115188075856001,1780339213518000000,7538267659503509,1780339213519038343,1780339213519038954,1780339213519050072,1780339213524524887,1780339213536744132,1780339213531941465,1780339213524152000,1780339213519276000,1780339213524152000,4876000,1780339213536561000,0,1780339213531000000,5474815,17694060,5474815,17694060,12891393,7416578,,611,11118,,372887,183132,6848000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,4,true,996,1284,0,0,0,10,kAckRttThreshold,5474815,19126,31257,13525,19688,1,42410,165,1780339213519049540,1780339213519050901,1780339213519051120,1780339213519051909,1780339213519051956,1780339213519055722,1780339213519060103,245,245,0,false,0,true,245,0,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711873,288230376151711873,281193503339666785,LAB_USDT,15,106,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,130,144115188075856002,1780339247725000000,7538301866516382,1780339247726051588,1780339247726052218,1780339247726061542,1780339247726598516,1780339247731436441,1780339247732009788,1780339247726401000,1780339247726287000,1780339247726401000,114000,1780339247731271000,0,1780339247731000000,536974,5374899,536974,5374899,5948246,5411272,,630,9324,,197516,165441,4599000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,629,460,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711874,288230376151711874,281193503339776302,LAB_USDT,15,107,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,131,144115188075856003,1780339399298000000,7538453440177369,1780339399299712707,1780339399299714205,1780339399299724290,1780339399300340824,1780339399306308973,1780339399306386252,1780339399300099000,1780339399299960000,1780339399300099000,139000,1780339399306091000,0,1780339399305000000,616534,6584683,616534,6584683,6661962,6045428,,1498,10085,,241824,217973,4901000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,381,70,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711875,288230376151711875,281193503339834723,LAB_USDT,15,108,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,132,144115188075856004,1780339483430000000,7538537571641084,1780339483431176739,1780339483431177540,1780339483431187759,1780339483431717052,1780339483437189216,1780339483437243366,1780339483431510000,1780339483431393000,1780339483431510000,117000,1780339483436995000,0,1780339483436000000,529293,6001457,529293,6001457,6055607,5526314,,801,10219,,207052,194216,4490000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,388,51,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711876,288230376151711876,281193503339891210,LAB_USDT,15,109,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,133,144115188075856005,1780339554955000000,7538609096686125,1780339554956221643,1780339554956222343,1780339554956232853,1780339554956811311,1780339554961657566,1780339554961680994,1780339554956566000,1780339554956438000,1780339554956566000,128000,1780339554961475000,0,1780339554961000000,578458,5424713,578458,5424713,5448141,4869683,,700,10510,,245311,182566,4434000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,383,75,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711877,288230376151711877,281193503339916491,LAB_USDT,15,110,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,134,144115188075856006,1780339583717000000,7538637859116403,1780339583718651601,1780339583718652281,1780339583718662219,1780339583719175956,1780339583726132433,1780339583727806382,1780339583718951000,1780339583718870000,1780339583718951000,81000,1780339583725927000,0,1780339583725000000,513737,7470214,513737,7470214,9144163,8630426,,680,9938,,224956,205433,6049000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,381,60,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711878,288230376151711878,281193503339986346,LAB_USDT,15,111,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,135,144115188075856007,1780339652086000000,7538706228233912,1780339652087769298,1780339652087770047,1780339652087780326,1780339652088376712,1780339652117310052,1780339652117885243,1780339652088128000,1780339652088023000,1780339652088128000,105000,1780339652117109000,0,1780339652116000000,596386,29529726,596386,29529726,30104917,29508531,,749,10279,,248712,201052,27872000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,386,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711879,288230376151711879,281193503340049648,LAB_USDT,15,112,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,136,144115188075856008,1780339719215000000,7538773356203846,1780339719215739342,1780339719215740061,1780339719215750386,1780339719216357474,1780339719221813358,1780339719221840204,1780339719216094000,1780339719215961000,1780339719216094000,133000,1780339719221599000,0,1780339719221000000,607088,6062972,607088,6062972,6089818,5482730,,719,10325,,263474,214358,4906000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,382,64,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711880,288230376151711880,281193503340101860,LAB_USDT,15,113,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,137,144115188075856009,1780339767096000000,7538821238095413,1780339767097631203,1780339767097632139,1780339767097641554,1780339767098268890,1780339767103795424,1780339767103913683,1780339767098015000,1780339767097865000,1780339767098015000,150000,1780339767103611000,0,1780339767103000000,627336,6153870,627336,6153870,6272129,5644793,,936,9415,,253890,184424,4985000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,388,78,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711881,288230376151711881,281193503340112233,LAB_USDT,15,114,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,138,144115188075856010,1780339772869000000,7538827011129831,1780339772870665538,1780339772870666516,1780339772870672274,1780339772871220616,1780339772879045896,1780339772879077767,1780339772871006000,1780339772870910000,1780339772871006000,96000,1780339772878853000,0,1780339772878000000,548342,8373622,548342,8373622,8405493,7857151,,978,5758,,214616,192896,6994000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,401,91,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711882,288230376151711882,281193503340278612,LAB_USDT,15,115,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,139,144115188075856011,1780339924264000000,7538978405622013,1780339924265157473,1780339924265158852,1780339924265169229,1780339924272671774,1780339924328511215,1780339924315293789,1780339924272403000,1780339924265394000,1780339924272403000,7009000,1780339924328242000,0,1780339924314000000,7502545,63341986,7502545,63341986,50124560,42622015,,1379,10377,,268774,269215,41597000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,4,true,1244,1794,0,0,0,10,kAckRttThreshold,7502545,18306,29845,25154,25154,1,42533,227,1780339924265168492,1780339924265170237,1780339924265170273,1780339924265171000,1780339924265171045,1780339924265176232,1780339924265179607,245,245,0,false,0,true,245,0,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711883,288230376151711883,281193503340289413,LAB_USDT,15,116,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,140,144115188075856012,1780339934002000000,7538988143760042,1780339934003295167,1780339934003295633,1780339934003303073,1780339934003910221,1780339934009902150,1780339934010031564,1780339934003673000,1780339934003531000,1780339934003673000,142000,1780339934009705000,0,1780339934009000000,607148,6599077,607148,6599077,6728491,6121343,,466,7440,,237221,197150,5327000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,988,1126,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711884,288230376151711884,281193503340330903,LAB_USDT,15,117,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,141,144115188075856013,1780339979752000000,7539033893659025,1780339979753194019,1780339979753195043,1780339979753204740,1780339979753769923,1780339979761077354,1780339979761128485,1780339979753566000,1780339979753438000,1780339979753566000,128000,1780339979760870000,0,1780339979760000000,565183,7872614,565183,7872614,7923745,7358562,,1024,9697,,203923,207354,6434000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,545,284,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711885,288230376151711885,281193503340369768,LAB_USDT,15,118,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,142,144115188075856014,1780340013231000000,7539067372904423,1780340013232440141,1780340013232440900,1780340013232451180,1780340013233339696,1780340013258234161,1780340013254853458,1780340013232987000,1780340013232667000,1780340013232987000,320000,1780340013257984000,0,1780340013254000000,888516,25782981,888516,25782981,22402278,21513762,,759,10280,,352696,250161,21013000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,479,218,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711886,288230376151711886,281193503340429347,LAB_USDT,15,119,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,143,144115188075856015,1780340069913000000,7539124055040316,1780340069914575718,1780340069914576201,1780340069914588346,1780340069915306839,1780340069916357012,1780340069918580418,1780340069915027000,1780340069914813000,1780340069915027000,214000,1780340069916141000,0,1780340069915000000,718493,1768666,718493,1768666,3992072,3273579,,483,12145,,279839,216012,-27000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,419,123,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h:288230376151711887,288230376151711887,281193503340582355,LAB_USDT,15,120,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,144,144115188075856016,1780340231068000000,7539285209498700,1780340231069034392,1780340231069035462,1780340231069046008,1780340231069678247,1780340231080945867,1780340231081376086,1780340231069438000,1780340231069266000,1780340231069438000,172000,1780340231080745000,0,1780340231080000000,632239,11899859,632239,11899859,12330078,11697839,,1070,10546,,240247,200867,10562000,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,381,72,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
