run_id,signal_index,log_time,trigger_ticker_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,1,2026-06-01 16:19:15.528009709,10680897320368,kBinance,15,1780330755527000000,7529809668472353,1780330755528007952,1780330755528008526,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.35628,288230376151711745,2,1780330755528019704,1772800945859535599,574,11178,1772800945859547351,281193503333301309,entry,1,kEntrySubmit,kShort,15.35478,1e-05,150,0.6,kCancelled,0,0,,840882,1780330755585547131,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,2,2026-06-01 16:19:21.287215712,10680898115610,kBinance,15,1780330761286000000,7529815427679586,1780330761287215002,1780330761287215526,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.35456,288230376151711746,3,1780330761287221583,1772800945859535416,524,6057,1772800945859541997,281193503333307712,entry,2,kEntrySubmit,kLong,15.35606,1e-05,150,0.6,kCancelled,0,0,,529184,1780330761296956269,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,3,2026-06-01 16:19:21.304608792,10680898119686,kBinance,15,1780330761303000000,7529815445072828,1780330761304608175,1780330761304608725,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.37103,288230376151711747,4,1780330761304610240,1772800945859535347,550,1515,1772800945859537412,281193503333307963,entry,3,kEntrySubmit,kShort,15.36953,1e-05,150,0.6,kCancelled,0,0,,571868,1780330761318194466,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,4,2026-06-01 16:20:14.748773911,10680904204006,kBinance,15,1780330814748000000,7529868889237291,1780330814748772604,1780330814748773101,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.25905,288230376151711748,5,1780330814748782980,1772800945859535313,497,9879,1772800945859545689,281193503333351337,entry,4,kEntrySubmit,kLong,15.26055,1e-05,150,0.6,kCancelled,0,0,,2433377,1780330814852679021,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,5,2026-06-01 16:20:19.278038737,10680904696049,kBinance,15,1780330819277000000,7529873418502998,1780330819278037775,1780330819278038442,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.36506,288230376151711749,6,1780330819278044857,1772800945859534777,667,6415,1772800945859541859,281193503333356680,entry,5,kEntrySubmit,kShort,15.36356,1e-05,150,0.6,kCancelled,0,0,,606413,1780330819284575567,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,6,2026-06-01 16:20:19.284663513,10680904697560,kBinance,15,1780330819283000000,7529873425127709,1780330819284663101,1780330819284663456,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.36506,288230376151711750,7,1780330819284664982,1772800945859535392,355,1526,1772800945859537273,281193503333356844,entry,6,kEntrySubmit,kShort,15.36356,1e-05,150,0.6,kCancelled,0,0,,512144,1780330819288292199,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,7,2026-06-01 16:20:19.289554001,10680904698358,kBinance,15,1780330819288000000,7529873430018172,1780330819289553545,1780330819289553941,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.36506,288230376151711751,8,1780330819289554911,1772800945859535373,396,970,1772800945859536739,281193503333356876,entry,7,kEntrySubmit,kShort,15.36356,1e-05,150,0.6,kCancelled,0,0,,511322,1780330819291530485,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,8,2026-06-01 16:20:19.291612194,10680904698753,kBinance,15,1780330819290000000,7529873432076083,1780330819291611789,1780330819291612133,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.36506,288230376151711752,9,1780330819291613090,1772800945859535706,344,957,1772800945859537007,281193503333356889,entry,8,kEntrySubmit,kShort,15.36356,1e-05,150,0.6,kCancelled,0,0,,544917,1780330819293744246,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,9,2026-06-01 16:20:19.294664333,10680904699173,kBinance,15,1780330819293000000,7529873435128642,1780330819294663965,1780330819294664275,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.36506,288230376151711753,10,1780330819294665219,1772800945859535323,310,944,1772800945859536577,281193503333356924,entry,9,kEntrySubmit,kShort,15.36356,1e-05,150,0.6,kCancelled,0,0,,909488,1780330819296823259,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,10,2026-06-01 16:20:51.093628431,10680908135038,kBinance,15,1780330851092000000,7529905234091699,1780330851093627083,1780330851093627865,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.1975,288230376151711754,11,1780330851093636350,1772800945859535384,782,8485,1772800945859544651,281193503333391215,entry,10,kEntrySubmit,kLong,15.199,1e-05,150,0.6,kCancelled,0,0,,626667,1780330851097868295,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,11,2026-06-01 16:27:10.836229802,10680950896840,kBinance,15,1780331230835000000,7530284976692502,1780331230836228050,1780331230836229071,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.08029,288230376151711755,12,1780331230836240610,1772800945859535548,1021,11539,1772800945859548108,281193503333686115,entry,11,kEntrySubmit,kLong,15.08179,1e-05,150,0.6,kCancelled,0,0,,1722011,1780331230841616769,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,12,2026-06-01 16:29:46.834390129,10680969277252,kBinance,15,1780331386833000000,7530440974853314,1780331386834388297,1780331386834389278,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.30266,288230376151711756,13,1780331386834401586,1772800945859534983,981,12308,1772800945859548272,281193503333812950,entry,12,kEntrySubmit,kLong,15.30416,1e-05,150,0.6,kCancelled,0,0,,4847112,1780331386892749503,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,13,2026-06-01 16:30:02.203669297,10680971508881,kBinance,15,1780331402202000000,7530456344132820,1780331402203667846,1780331402203668899,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.278,288230376151711757,14,1780331402203677028,1772800945859535026,1053,8129,1772800945859544208,281193503333824273,entry,13,kEntrySubmit,kShort,15.2765,1e-05,150,0.6,kCancelled,0,0,,3621297,1780331402762946025,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,14,2026-06-01 16:30:56.935500828,10680978648873,kBinance,15,1780331456934000000,7530511075964492,1780331456935499675,1780331456935500261,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.52284,288230376151711758,15,1780331456935510588,1772800945859535183,586,10327,1772800945859546096,281193503333871616,entry,14,kEntrySubmit,kShort,15.52134,1e-05,150,0.6,kCancelled,0,0,,541895,1780331456940097809,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,15,2026-06-01 16:30:56.943312499,10680978650109,kBinance,15,1780331456942000000,7530511083776248,1780331456943312058,1780331456943312444,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.52579,288230376151711759,16,1780331456943314073,1772800945859535810,386,1629,1772800945859537825,281193503333871708,entry,15,kEntrySubmit,kShort,15.52429,1e-05,150,0.6,kCancelled,0,0,,567748,1780331456946214227,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,16,2026-06-01 16:31:04.091508350,10680979442804,kBinance,15,1780331464090000000,7530518231972541,1780331464091507544,1780331464091507921,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.54978,288230376151711760,17,1780331464091511521,1772800945859535003,377,3600,1772800945859538980,281193503333884529,entry,16,kEntrySubmit,kLong,15.55128,1e-05,150,0.6,kCancelled,0,0,,683927,1780331464102497753,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,17,2026-06-01 16:33:35.166349392,10680998956637,kBinance,15,1780331615165000000,7530669306812764,1780331615166347760,1780331615166348711,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.75354,288230376151711761,18,1780331615166359113,1772800945859534996,951,10402,1772800945859546349,281193503334026249,entry,17,kEntrySubmit,kShort,15.75204,1e-05,150,0.6,kCancelled,0,0,,964669,1780331615172891502,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,18,2026-06-01 16:34:54.222041094,10681008140927,kBinance,15,1780331694221000000,7530748362504424,1780331694222039764,1780331694222040514,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.87723,288230376151711762,19,1780331694222053028,1772800945859535340,750,12514,1772800945859548604,281193503334073012,entry,18,kEntrySubmit,kLong,15.87873,1e-05,150,0.6,kCancelled,0,0,,617236,1780331694226483760,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,19,2026-06-01 16:35:11.688276603,10681010339810,kBinance,15,1780331711687000000,7530765828740392,1780331711688275223,1780331711688276122,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,16.17715,288230376151711763,20,1780331711688286148,1772800945859534831,899,10026,1772800945859545756,281193503334097233,entry,19,kEntrySubmit,kLong,16.17865,1e-05,150,0.6,kCancelled,0,0,,576581,1780331711693062352,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,20,2026-06-01 16:35:11.704864376,10681010346757,kBinance,15,1780331711704000000,7530765845328991,1780331711704863937,1780331711704864293,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,16.17715,288230376151711764,21,1780331711704866091,1772800945859534946,356,1798,1772800945859537100,281193503334097760,entry,20,kEntrySubmit,kLong,16.17865,1e-05,150,0.6,kCancelled,0,0,,581122,1780331711706608350,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,21,2026-06-01 16:39:19.471646990,10681039545703,kBinance,15,1780331959470000000,7531013612110284,1780331959471645316,1780331959471646302,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.8,288230376151711765,22,1780331959471657531,1772800945859535032,986,11229,1772800945859547247,281193503334292321,entry,21,kEntrySubmit,kLong,15.8015,1e-05,150,0.6,kCancelled,0,0,,728810,1780331959475850745,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,22,2026-06-01 16:41:42.251066183,10681055516317,kBinance,15,1780332102250000000,7531156391529076,1780332102251064556,1780332102251065458,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,16.03531,288230376151711766,23,1780332102251075985,1772800945859535480,902,10527,1772800945859546909,281193503334415916,entry,22,kEntrySubmit,kShort,16.03381,1e-05,150,0.6,kCancelled,0,0,,7415055,1780332102269391546,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,23,2026-06-01 16:41:57.107038998,10681057037468,kBinance,15,1780332117106000000,7531171247502325,1780332117107037383,1780332117107038316,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,16.1531,288230376151711767,24,1780332117107047763,1772800945859535058,933,9447,1772800945859545438,281193503334425586,entry,23,kEntrySubmit,kLong,16.1546,1e-05,150,0.6,kCancelled,0,0,,644839,1780332117115499726,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,24,2026-06-01 16:41:57.922182065,10681057183162,kBinance,15,1780332117921000000,7531172062645664,1780332117922181182,1780332117922181853,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,16.22402,288230376151711768,25,1780332117922184951,1772800945859535518,671,3098,1772800945859539287,281193503334427965,entry,24,kEntrySubmit,kShort,16.22252,1e-05,150,0.6,kCancelled,0,0,,636340,1780332118039545023,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,25,2026-06-01 16:41:58.077573548,10681057210487,kBinance,15,1780332118076000000,7531172218037905,1780332118077573180,1780332118077573487,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,16.19247,288230376151711769,26,1780332118077575071,1772800945859535275,307,1584,1772800945859537166,281193503334428363,entry,25,kEntrySubmit,kShort,16.19096,1e-05,150,0.6,kCancelled,0,0,,511104,1780332118103109735,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,26,2026-06-01 16:43:04.288099705,10681064862651,kBinance,15,1780332184287000000,7531238428561723,1780332184288097478,1780332184288099375,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.8958,288230376151711770,27,1780332184288108056,1772800945859535755,1897,8681,1772800945859546333,281193503334484770,entry,26,kEntrySubmit,kShort,15.8943,1e-05,150,0.6,kCancelled,0,0,,564362,1780332184306431415,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,27,2026-06-01 16:46:35.896693438,10681087943140,kBinance,15,1780332395896000000,7531450037156740,1780332395896691789,1780332395896692688,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.98771,288230376151711771,28,1780332395896704300,1772800945859535049,899,11612,1772800945859547560,281193503334638512,entry,27,kEntrySubmit,kLong,15.98921,1e-05,150,0.6,kCancelled,0,0,,544183,1780332395899507588,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,28,2026-06-01 16:46:46.000371551,10681088984268,kBinance,15,1780332405999000000,7531460140835070,1780332406000369920,1780332406000371038,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.90927,288230376151711772,29,1780332406000379019,1772800945859534850,1118,7981,1772800945859543949,281193503334649494,entry,28,kEntrySubmit,kLong,15.91077,1e-05,150,0.6,kCancelled,0,0,,539217,1780332406008042261,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,29,2026-06-01 16:51:00.674594933,10681120506240,kBinance,15,1780332660673000000,7531714815057599,1780332660674592838,1780332660674594362,LAB_USDT,15,kLead,kOpenShort,kSell,false,0,15.91179,288230376151711773,30,1780332660674605439,1772800945859535239,1524,11077,1772800945859547840,281193503334832005,entry,29,kEntrySubmit,kShort,15.91029,1e-05,150,0.6,kCancelled,0,0,,1007439,1780332660677039456,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,30,2026-06-01 16:53:22.160190736,10681138672041,kBinance,15,1780332802159000000,7531856300654223,1780332802160189320,1780332802160190155,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.8684,288230376151711774,31,1780332802160201160,1772800945859535097,835,11005,1772800945859546937,281193503334926665,entry,30,kEntrySubmit,kLong,15.8699,1e-05,150,0.6,kCancelled,0,0,,6570108,1780332802187102264,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,31,2026-06-01 16:53:25.150013111,10681139200600,kBinance,15,1780332805149000000,7531859290477177,1780332805150012473,1780332805150012924,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,15.97529,288230376151711775,32,1780332805150018071,1772800945859535296,451,5147,1772800945859540894,281193503334930582,entry,31,kEntrySubmit,kLong,15.97679,1e-05,150,0.6,kCancelled,0,0,,596173,1780332805157289865,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,32,2026-06-01 16:53:26.850614574,10681139515604,kBinance,15,1780332806849000000,7531860991078951,1780332806850613852,1780332806850614112,LAB_USDT,15,kLead,kOpenLong,kBuy,false,0,16.11166,288230376151711776,33,1780332806850617704,1772800945859534901,260,3592,1772800945859538753,281193503334937102,entry,32,kEntrySubmit,kLong,16.11316,1e-05,150,0.6,kFilled,0.6,16.1000566,-1160.34,730711,1780332806853632260,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,33,2026-06-01 16:53:28.501056487,3138169283,kGate,15,1780332808500103000,7531862641520643,1780332808501055728,1780332808501056235,LAB_USDT,15,kLag,kCloseLong,kSell,true,32,16.16498,288230376151711777,34,1780332808501059049,1772800945859535085,507,2814,1772800945859538406,281193503334940642,exit,32,kExitSubmit,kLong,16.16347,1e-05,150,0.6,kFilled,0.6,16.17676,-1178,670091,1780332808505851545,
