run_id,symbol,local_order_id,text_order_id,request_sequence,order_role,action,side,reduce_only,time_in_force,status,finish_reason,raw_price,order_price,price_tick,order_offset_ticks,quantity,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,signal_lag_id,ack_lag_id,accepted_lag_id,cancelled_lag_id,filled_lag_id,unknown_result_lag_id,terminal_stage,terminal_lag_id,category,signal_found,signal_exchange_ns,signal_local_ns,signal_bid_price,signal_bid_volume,signal_ask_price,signal_ask_volume,signal_contra_price,signal_contra_volume,signal_marketable,signal_margin_ticks,ack_found,ack_exchange_ns,ack_local_ns,ack_bid_price,ack_bid_volume,ack_ask_price,ack_ask_volume,ack_contra_price,ack_contra_volume,ack_marketable,ack_margin_ticks,accepted_found,accepted_exchange_ns,accepted_local_ns,accepted_bid_price,accepted_bid_volume,accepted_ask_price,accepted_ask_volume,accepted_contra_price,accepted_contra_volume,accepted_marketable,accepted_margin_ticks,cancelled_found,cancelled_exchange_ns,cancelled_local_ns,cancelled_bid_price,cancelled_bid_volume,cancelled_ask_price,cancelled_ask_volume,cancelled_contra_price,cancelled_contra_volume,cancelled_marketable,cancelled_margin_ticks,filled_found,filled_exchange_ns,filled_local_ns,filled_bid_price,filled_bid_volume,filled_ask_price,filled_ask_volume,filled_contra_price,filled_contra_volume,filled_marketable,filled_margin_ticks,terminal_found,terminal_exchange_ns,terminal_local_ns,terminal_bid_price,terminal_bid_volume,terminal_ask_price,terminal_ask_volume,terminal_contra_price,terminal_contra_volume,terminal_marketable,terminal_margin_ticks,signal_to_ack_start_id,signal_to_ack_end_id,signal_to_ack_start_exclusive,signal_to_ack_valid,signal_to_ack_records,signal_to_ack_marketable_records,signal_to_ack_first_marketable_id,signal_to_ack_first_marketable_local_ns,signal_to_ack_first_marketable_contra_price,signal_to_ack_last_marketable_id,signal_to_ack_last_marketable_local_ns,signal_to_ack_last_marketable_contra_price,signal_to_ack_best_contra_price,signal_to_ack_best_margin_ticks,signal_to_terminal_start_id,signal_to_terminal_end_id,signal_to_terminal_start_exclusive,signal_to_terminal_valid,signal_to_terminal_records,signal_to_terminal_marketable_records,signal_to_terminal_first_marketable_id,signal_to_terminal_first_marketable_local_ns,signal_to_terminal_first_marketable_contra_price,signal_to_terminal_last_marketable_id,signal_to_terminal_last_marketable_local_ns,signal_to_terminal_last_marketable_contra_price,signal_to_terminal_best_contra_price,signal_to_terminal_best_margin_ticks,ack_to_terminal_start_id,ack_to_terminal_end_id,ack_to_terminal_start_exclusive,ack_to_terminal_valid,ack_to_terminal_records,ack_to_terminal_marketable_records,ack_to_terminal_first_marketable_id,ack_to_terminal_first_marketable_local_ns,ack_to_terminal_first_marketable_contra_price,ack_to_terminal_last_marketable_id,ack_to_terminal_last_marketable_local_ns,ack_to_terminal_last_marketable_contra_price,ack_to_terminal_best_contra_price,ack_to_terminal_best_margin_ticks,after_ack_to_terminal_start_id,after_ack_to_terminal_end_id,after_ack_to_terminal_start_exclusive,after_ack_to_terminal_valid,after_ack_to_terminal_records,after_ack_to_terminal_marketable_records,after_ack_to_terminal_first_marketable_id,after_ack_to_terminal_first_marketable_local_ns,after_ack_to_terminal_first_marketable_contra_price,after_ack_to_terminal_last_marketable_id,after_ack_to_terminal_last_marketable_local_ns,after_ack_to_terminal_last_marketable_contra_price,after_ack_to_terminal_best_contra_price,after_ack_to_terminal_best_margin_ticks,accepted_to_terminal_start_id,accepted_to_terminal_end_id,accepted_to_terminal_start_exclusive,accepted_to_terminal_valid,accepted_to_terminal_records,accepted_to_terminal_marketable_records,accepted_to_terminal_first_marketable_id,accepted_to_terminal_first_marketable_local_ns,accepted_to_terminal_first_marketable_contra_price,accepted_to_terminal_last_marketable_id,accepted_to_terminal_last_marketable_local_ns,accepted_to_terminal_last_marketable_contra_price,accepted_to_terminal_best_contra_price,accepted_to_terminal_best_margin_ticks,after_accepted_to_terminal_start_id,after_accepted_to_terminal_end_id,after_accepted_to_terminal_start_exclusive,after_accepted_to_terminal_valid,after_accepted_to_terminal_records,after_accepted_to_terminal_marketable_records,after_accepted_to_terminal_first_marketable_id,after_accepted_to_terminal_first_marketable_local_ns,after_accepted_to_terminal_first_marketable_contra_price,after_accepted_to_terminal_last_marketable_id,after_accepted_to_terminal_last_marketable_local_ns,after_accepted_to_terminal_last_marketable_contra_price,after_accepted_to_terminal_best_contra_price,after_accepted_to_terminal_best_margin_ticks
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151711998,t-288230376151711998,255,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35357,0.35353,1e-05,4,28,0,28,28,0,0,0,1781873330911521526,1781873330912336150,1781873330915424029,2251823367,2251823367,,2251823486,,,cancelled,2251823486,marketable_at_ack_stage_only,true,1781873330908311000,1781873330908448170,0.35357,20,0.3537,57,0.35357,20,true,4,true,1781873330908311000,1781873330908448170,0.35357,20,0.3537,57,0.35357,20,true,4,false,,,,,,,,,false,,true,1781873330913934000,1781873330914063342,0.35232,8,0.35264,1066,0.35232,8,false,-121,false,,,,,,,,,false,,true,1781873330913934000,1781873330914063342,0.35232,8,0.35264,1066,0.35232,8,false,-121,2251823367,2251823367,false,true,1,1,2251823367,1781873330908448170,0.35357,2251823367,1781873330908448170,0.35357,0.35357,4,2251823367,2251823486,false,true,3,1,2251823367,1781873330908448170,0.35357,2251823367,1781873330908448170,0.35357,0.35357,4,2251823367,2251823486,false,true,3,1,2251823367,1781873330908448170,0.35357,2251823367,1781873330908448170,0.35357,0.35357,4,2251823367,2251823486,true,true,2,0,,,,,,,0.3532,-33,,2251823486,false,false,0,0,,,,,,,,,,2251823486,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712051,t-288230376151712051,308,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36461,0.36465,1e-05,4,27,0,27,27,0,0,0,1781874929914241667,1781874929914842077,1781874929919884488,2252131092,2252131184,2252131264,2252131371,,,cancelled,2252131371,marketable_signal_to_ack_only,true,1781874929913012000,1781874929913200260,0.36445,24,0.36461,8,0.36461,8,true,3.99999999999,true,1781874929914065000,1781874929914269895,0.36481,57,0.36511,8,0.36511,8,false,-46,true,1781874929917504000,1781874929917713835,0.36502,9,0.36522,8,0.36522,8,false,-57,true,1781874929918618000,1781874929918800340,0.36533,1130,0.36567,8,0.36567,8,false,-102,false,,,,,,,,,false,,true,1781874929918618000,1781874929918800340,0.36533,1130,0.36567,8,0.36567,8,false,-102,2252131092,2252131184,false,true,2,1,2252131092,1781874929913200260,0.36461,2252131092,1781874929913200260,0.36461,0.36461,3.99999999999,2252131092,2252131371,false,true,5,1,2252131092,1781874929913200260,0.36461,2252131092,1781874929913200260,0.36461,0.36461,3.99999999999,2252131184,2252131371,false,true,4,0,,,,,,,0.36511,-46,2252131184,2252131371,true,true,3,0,,,,,,,0.36514,-49,2252131264,2252131371,false,true,2,0,,,,,,,0.36522,-57,2252131264,2252131371,true,true,1,0,,,,,,,0.36567,-102
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712053,t-288230376151712053,310,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36766,0.3677,1e-05,4,27,0,27,27,0,0,0,1781874968151828397,1781874968152559042,1781874968154830657,2252147684,2252147727,2252147899,2252147899,,,cancelled,2252147899,marketable_signal_to_ack_only,true,1781874968150980000,1781874968151175751,0.36736,18,0.36766,24,0.36766,24,true,4,true,1781874968151917000,1781874968152171827,0.36789,390,0.36794,24,0.36794,24,false,-24,true,1781874968153943000,1781874968154137158,0.36864,404,0.369,17,0.369,17,false,-130,true,1781874968153943000,1781874968154137158,0.36864,404,0.369,17,0.369,17,false,-130,false,,,,,,,,,false,,true,1781874968153943000,1781874968154137158,0.36864,404,0.369,17,0.369,17,false,-130,2252147684,2252147727,false,true,2,1,2252147684,1781874968151175751,0.36766,2252147684,1781874968151175751,0.36766,0.36766,4,2252147684,2252147899,false,true,4,1,2252147684,1781874968151175751,0.36766,2252147684,1781874968151175751,0.36766,0.36766,4,2252147727,2252147899,false,true,3,0,,,,,,,0.36794,-24,2252147727,2252147899,true,true,2,0,,,,,,,0.36863,-93,2252147899,2252147899,false,true,1,0,,,,,,,0.369,-130,2252147899,2252147899,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712054,t-288230376151712054,311,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36487,0.36483,1e-05,4,27,0,27,27,0,0,0,1781874997738585109,1781874997739219962,1781874997741744167,2252159820,2252159820,2252159962,2252160003,,,cancelled,2252160003,marketable_at_ack_stage_only,true,1781874997738164000,1781874997738420757,0.36487,8,0.36488,23,0.36487,8,true,4,true,1781874997738164000,1781874997738420757,0.36487,8,0.36488,23,0.36487,8,true,4,true,1781874997740314000,1781874997740503636,0.364,1,0.36413,305,0.364,1,false,-83,true,1781874997741384000,1781874997741579051,0.364,1,0.36431,23,0.364,1,false,-83,false,,,,,,,,,false,,true,1781874997741384000,1781874997741579051,0.364,1,0.36431,23,0.364,1,false,-83,2252159820,2252159820,false,true,1,1,2252159820,1781874997738420757,0.36487,2252159820,1781874997738420757,0.36487,0.36487,4,2252159820,2252160003,false,true,4,1,2252159820,1781874997738420757,0.36487,2252159820,1781874997738420757,0.36487,0.36487,4,2252159820,2252160003,false,true,4,1,2252159820,1781874997738420757,0.36487,2252159820,1781874997738420757,0.36487,0.36487,4,2252159820,2252160003,true,true,3,0,,,,,,,0.36416,-67,2252159962,2252160003,false,true,2,0,,,,,,,0.364,-83,2252159962,2252160003,true,true,1,0,,,,,,,0.364,-83
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712055,t-288230376151712055,312,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35667,0.35671,1e-05,4,28,0,28,28,0,0,0,1781875014152025364,1781875014152688844,1781875014154813109,2252177325,2252177361,,2252177404,,,cancelled,2252177404,marketable_at_ack_stage_only,true,1781875014151158000,1781875014151379211,0.35629,23,0.35667,847,0.35667,847,true,4,true,1781875014152276000,1781875014152467914,0.35651,23,0.35667,810,0.35667,810,true,4,false,,,,,,,,,false,,true,1781875014154495000,1781875014154695159,0.35672,29,0.35682,563,0.35682,563,false,-11,false,,,,,,,,,false,,true,1781875014154495000,1781875014154695159,0.35672,29,0.35682,563,0.35682,563,false,-11,2252177325,2252177361,false,true,2,2,2252177325,1781875014151379211,0.35667,2252177361,1781875014152467914,0.35667,0.35667,4,2252177325,2252177404,false,true,4,2,2252177325,1781875014151379211,0.35667,2252177361,1781875014152467914,0.35667,0.35667,4,2252177361,2252177404,false,true,3,1,2252177361,1781875014152467914,0.35667,2252177361,1781875014152467914,0.35667,0.35667,4,2252177361,2252177404,true,true,2,0,,,,,,,0.35674,-3,,2252177404,false,false,0,0,,,,,,,,,,2252177404,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712056,t-288230376151712056,313,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35484,0.35488,1e-05,4,28,0,28,28,0,0,0,1781875015271040328,1781875015271829972,1781875015276737537,2252179554,2252179624,,2252179711,,,cancelled,2252179711,marketable_signal_to_ack_only,true,1781875015252663000,1781875015252876771,0.35465,23,0.35484,8,0.35484,8,true,3.99999999999,true,1781875015270844000,1781875015271034879,0.35486,9,0.355,267,0.355,267,false,-12,false,,,,,,,,,false,,true,1781875015274701000,1781875015274922528,0.35466,70,0.35502,1062,0.35502,1062,false,-14,false,,,,,,,,,false,,true,1781875015274701000,1781875015274922528,0.35466,70,0.35502,1062,0.35502,1062,false,-14,2252179554,2252179624,false,true,2,1,2252179554,1781875015252876771,0.35484,2252179554,1781875015252876771,0.35484,0.35484,3.99999999999,2252179554,2252179711,false,true,5,1,2252179554,1781875015252876771,0.35484,2252179554,1781875015252876771,0.35484,0.35484,3.99999999999,2252179624,2252179711,false,true,4,0,,,,,,,0.355,-12,2252179624,2252179711,true,true,3,0,,,,,,,0.35501,-13,,2252179711,false,false,0,0,,,,,,,,,,2252179711,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712057,t-288230376151712057,314,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35522,0.35526,1e-05,4,28,0,28,28,0,0,0,1781875018733090367,1781875018733673714,1781875018736785366,2252182910,2252182913,2252182971,2252182971,,,cancelled,2252182971,marketable_at_ack_stage_only,true,1781875018731879000,1781875018732066193,0.35476,34,0.35522,8,0.35522,8,true,4,true,1781875018733051000,1781875018733242046,0.35484,26,0.35522,8,0.35522,8,true,4,true,1781875018735759000,1781875018735935522,0.35595,1,0.35603,8,0.35603,8,false,-77,true,1781875018735759000,1781875018735935522,0.35595,1,0.35603,8,0.35603,8,false,-77,false,,,,,,,,,false,,true,1781875018735759000,1781875018735935522,0.35595,1,0.35603,8,0.35603,8,false,-77,2252182910,2252182913,false,true,2,2,2252182910,1781875018732066193,0.35522,2252182913,1781875018733242046,0.35522,0.35522,4,2252182910,2252182971,false,true,4,2,2252182910,1781875018732066193,0.35522,2252182913,1781875018733242046,0.35522,0.35522,4,2252182913,2252182971,false,true,3,1,2252182913,1781875018733242046,0.35522,2252182913,1781875018733242046,0.35522,0.35522,4,2252182913,2252182971,true,true,2,0,,,,,,,0.35571,-45,2252182971,2252182971,false,true,1,0,,,,,,,0.35603,-77,2252182971,2252182971,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712060,t-288230376151712060,317,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35227,0.35231,1e-05,4,28,0,28,28,0,0,0,1781875047323518999,1781875047324528194,1781875047326269744,2252201683,2252201726,2252201726,2252201787,,,cancelled,2252201787,marketable_signal_to_ack_only,true,1781875047310469000,1781875047310660549,0.35202,23,0.35227,33,0.35227,33,true,4,true,1781875047323863000,1781875047324075464,0.35203,41,0.35257,1542,0.35257,1542,false,-26,true,1781875047323863000,1781875047324075464,0.35203,41,0.35257,1542,0.35257,1542,false,-26,true,1781875047325279000,1781875047325482639,0.35259,14,0.35262,991,0.35262,991,false,-31,false,,,,,,,,,false,,true,1781875047325279000,1781875047325482639,0.35259,14,0.35262,991,0.35262,991,false,-31,2252201683,2252201726,false,true,2,1,2252201683,1781875047310660549,0.35227,2252201683,1781875047310660549,0.35227,0.35227,4,2252201683,2252201787,false,true,3,1,2252201683,1781875047310660549,0.35227,2252201683,1781875047310660549,0.35227,0.35227,4,2252201726,2252201787,false,true,2,0,,,,,,,0.35257,-26,2252201726,2252201787,true,true,1,0,,,,,,,0.35262,-31,2252201726,2252201787,false,true,2,0,,,,,,,0.35257,-26,2252201726,2252201787,true,true,1,0,,,,,,,0.35262,-31
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712062,t-288230376151712062,319,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35522,0.35518,1e-05,4,28,0,28,28,0,0,0,1781875113836028422,1781875113836643581,1781875113837686676,2252260107,2252260107,2252260168,2252260250,,,cancelled,2252260250,marketable_at_ack_stage_only,true,1781875113835413000,1781875113835637172,0.35522,8,0.35526,30,0.35522,8,true,4,true,1781875113835413000,1781875113835637172,0.35522,8,0.35526,30,0.35522,8,true,4,true,1781875113836464000,1781875113836670934,0.35415,8,0.35474,66,0.35415,8,false,-103,true,1781875113837443000,1781875113837639772,0.35375,8,0.35436,212,0.35375,8,false,-143,false,,,,,,,,,false,,true,1781875113837443000,1781875113837639772,0.35375,8,0.35436,212,0.35375,8,false,-143,2252260107,2252260107,false,true,1,1,2252260107,1781875113835637172,0.35522,2252260107,1781875113835637172,0.35522,0.35522,4,2252260107,2252260250,false,true,3,1,2252260107,1781875113835637172,0.35522,2252260107,1781875113835637172,0.35522,0.35522,4,2252260107,2252260250,false,true,3,1,2252260107,1781875113835637172,0.35522,2252260107,1781875113835637172,0.35522,0.35522,4,2252260107,2252260250,true,true,2,0,,,,,,,0.35415,-103,2252260168,2252260250,false,true,2,0,,,,,,,0.35415,-103,2252260168,2252260250,true,true,1,0,,,,,,,0.35375,-143
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712066,t-288230376151712066,323,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35599,0.35595,1e-05,4,28,0,28,28,0,0,0,1781875263957494712,1781875263958194976,1781875263966359999,2252328857,2252328977,2252329211,2252329211,,,cancelled,2252329211,marketable_signal_to_ack_only,true,1781875263956365000,1781875263956559087,0.35599,8,0.35602,27,0.35599,8,true,4,true,1781875263957490000,1781875263957670009,0.35491,8,0.35527,60,0.35491,8,false,-104,true,1781875263965715000,1781875263965915876,0.35543,24,0.35564,8,0.35543,24,false,-52,true,1781875263965715000,1781875263965915876,0.35543,24,0.35564,8,0.35543,24,false,-52,false,,,,,,,,,false,,true,1781875263965715000,1781875263965915876,0.35543,24,0.35564,8,0.35543,24,false,-52,2252328857,2252328977,false,true,2,1,2252328857,1781875263956559087,0.35599,2252328857,1781875263956559087,0.35599,0.35599,4,2252328857,2252329211,false,true,10,1,2252328857,1781875263956559087,0.35599,2252328857,1781875263956559087,0.35599,0.35599,4,2252328977,2252329211,false,true,9,0,,,,,,,0.35543,-52,2252328977,2252329211,true,true,8,0,,,,,,,0.35543,-52,2252329211,2252329211,false,true,1,0,,,,,,,0.35543,-52,2252329211,2252329211,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712086,t-288230376151712086,343,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.3449,0.34494,1e-05,4,28,0,28,28,0,0,0,1781875787575404677,1781875787576113899,1781875787579305310,2252531107,2252531107,2252531166,2252531248,,,cancelled,2252531248,marketable_at_ack_stage_only,true,1781875787574980000,1781875787575198920,0.34474,26,0.3449,425,0.3449,425,true,4,true,1781875787574980000,1781875787575198920,0.34474,26,0.3449,425,0.3449,425,true,4,true,1781875787576005000,1781875787576217888,0.34512,29,0.34524,8,0.34524,8,false,-30,true,1781875787578044000,1781875787578289720,0.34479,59,0.34529,5,0.34529,5,false,-35,false,,,,,,,,,false,,true,1781875787578044000,1781875787578289720,0.34479,59,0.34529,5,0.34529,5,false,-35,2252531107,2252531107,false,true,1,1,2252531107,1781875787575198920,0.3449,2252531107,1781875787575198920,0.3449,0.3449,4,2252531107,2252531248,false,true,4,1,2252531107,1781875787575198920,0.3449,2252531107,1781875787575198920,0.3449,0.3449,4,2252531107,2252531248,false,true,4,1,2252531107,1781875787575198920,0.3449,2252531107,1781875787575198920,0.3449,0.3449,4,2252531107,2252531248,true,true,3,0,,,,,,,0.34524,-30,2252531166,2252531248,false,true,3,0,,,,,,,0.34524,-30,2252531166,2252531248,true,true,2,0,,,,,,,0.34529,-35
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712088,t-288230376151712088,345,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.3457,0.34574,1e-05,4,28,0,28,28,0,0,0,1781875824326010337,1781875824326636563,1781875824327977313,2252536952,2252536952,2252537105,2252537105,,,cancelled,2252537105,marketable_at_ack_stage_only,true,1781875824324353000,1781875824324544964,0.34569,1519,0.3457,135,0.3457,135,true,4,true,1781875824324353000,1781875824324544964,0.34569,1519,0.3457,135,0.3457,135,true,4,true,1781875824327440000,1781875824327638065,0.34603,28,0.34651,8,0.34651,8,false,-77,true,1781875824327440000,1781875824327638065,0.34603,28,0.34651,8,0.34651,8,false,-77,false,,,,,,,,,false,,true,1781875824327440000,1781875824327638065,0.34603,28,0.34651,8,0.34651,8,false,-77,2252536952,2252536952,false,true,1,1,2252536952,1781875824324544964,0.3457,2252536952,1781875824324544964,0.3457,0.3457,4,2252536952,2252537105,false,true,3,1,2252536952,1781875824324544964,0.3457,2252536952,1781875824324544964,0.3457,0.3457,4,2252536952,2252537105,false,true,3,1,2252536952,1781875824324544964,0.3457,2252536952,1781875824324544964,0.3457,0.3457,4,2252536952,2252537105,true,true,2,0,,,,,,,0.34637,-63,2252537105,2252537105,false,true,1,0,,,,,,,0.34651,-77,2252537105,2252537105,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712112,t-288230376151712112,369,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34541,0.34537,1e-05,4,28,0,28,28,0,0,0,1781876376545276196,1781876376545853291,1781876376549417537,2252637937,2252637937,2252638124,2252638124,,,cancelled,2252638124,marketable_after_ack_before_cancelled,true,1781876376544678000,1781876376544864059,0.34541,2542,0.34545,34,0.34541,2542,true,4,true,1781876376544678000,1781876376544864059,0.34541,2542,0.34545,34,0.34541,2542,true,4,true,1781876376548706000,1781876376548916970,0.3447,151,0.34503,169,0.3447,151,false,-67,true,1781876376548706000,1781876376548916970,0.3447,151,0.34503,169,0.3447,151,false,-67,false,,,,,,,,,false,,true,1781876376548706000,1781876376548916970,0.3447,151,0.34503,169,0.3447,151,false,-67,2252637937,2252637937,false,true,1,1,2252637937,1781876376544864059,0.34541,2252637937,1781876376544864059,0.34541,0.34541,4,2252637937,2252638124,false,true,5,3,2252637937,1781876376544864059,0.34541,2252637989,1781876376546890245,0.34541,0.34541,4,2252637937,2252638124,false,true,5,3,2252637937,1781876376544864059,0.34541,2252637989,1781876376546890245,0.34541,0.34541,4,2252637937,2252638124,true,true,4,2,2252637950,1781876376545891676,0.34541,2252637989,1781876376546890245,0.34541,0.34541,4,2252638124,2252638124,false,true,1,0,,,,,,,0.3447,-67,2252638124,2252638124,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712114,t-288230376151712114,371,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34508,0.34512,1e-05,4,28,0,28,28,0,0,0,1781876653357499935,1781876653358604114,1781876653376330482,2252717817,2252717817,,2252717926,,,cancelled,2252717926,marketable_at_ack_stage_only,true,1781876653355089000,1781876653355322198,0.34495,118,0.34508,27,0.34508,27,true,3.99999999999,true,1781876653355089000,1781876653355322198,0.34495,118,0.34508,27,0.34508,27,true,3.99999999999,false,,,,,,,,,false,,true,1781876653375630000,1781876653375829607,0.34547,20,0.34559,8,0.34559,8,false,-47,false,,,,,,,,,false,,true,1781876653375630000,1781876653375829607,0.34547,20,0.34559,8,0.34559,8,false,-47,2252717817,2252717817,false,true,1,1,2252717817,1781876653355322198,0.34508,2252717817,1781876653355322198,0.34508,0.34508,3.99999999999,2252717817,2252717926,false,true,3,1,2252717817,1781876653355322198,0.34508,2252717817,1781876653355322198,0.34508,0.34508,3.99999999999,2252717817,2252717926,false,true,3,1,2252717817,1781876653355322198,0.34508,2252717817,1781876653355322198,0.34508,0.34508,3.99999999999,2252717817,2252717926,true,true,2,0,,,,,,,0.34528,-16,,2252717926,false,false,0,0,,,,,,,,,,2252717926,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712115,t-288230376151712115,372,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34561,0.34565,1e-05,4,28,0,28,28,0,0,0,1781876653377484003,1781876653378579559,1781876653395399649,2252717972,2252718004,,2252718140,,,cancelled,2252718140,marketable_at_ack_stage_only,true,1781876653376528000,1781876653376788444,0.34538,32,0.34561,8,0.34561,8,true,4,true,1781876653377669000,1781876653377858467,0.34542,248,0.34561,8,0.34561,8,true,4,false,,,,,,,,,false,,true,1781876653390820000,1781876653391063395,0.34591,178,0.34689,8,0.34689,8,false,-124,false,,,,,,,,,false,,true,1781876653390820000,1781876653391063395,0.34591,178,0.34689,8,0.34689,8,false,-124,2252717972,2252718004,false,true,2,2,2252717972,1781876653376788444,0.34561,2252718004,1781876653377858467,0.34561,0.34561,4,2252717972,2252718140,false,true,8,2,2252717972,1781876653376788444,0.34561,2252718004,1781876653377858467,0.34561,0.34561,4,2252718004,2252718140,false,true,7,1,2252718004,1781876653377858467,0.34561,2252718004,1781876653377858467,0.34561,0.34561,4,2252718004,2252718140,true,true,6,0,,,,,,,0.3458,-15,,2252718140,false,false,0,0,,,,,,,,,,2252718140,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712139,t-288230376151712139,396,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.3519,0.35194,1e-05,4,28,0,28,28,0,0,0,1781876898398684491,1781876898399395778,1781876898432648363,2252778488,2252778488,,2252778581,,,cancelled,2252778581,marketable_at_ack_stage_only,true,1781876898394363000,1781876898394647663,0.35182,3,0.3519,24,0.3519,24,true,3.99999999999,true,1781876898394363000,1781876898394647663,0.35182,3,0.3519,24,0.3519,24,true,3.99999999999,false,,,,,,,,,false,,true,1781876898427986000,1781876898428192467,0.35211,32,0.35235,1,0.35235,1,false,-41,false,,,,,,,,,false,,true,1781876898427986000,1781876898428192467,0.35211,32,0.35235,1,0.35235,1,false,-41,2252778488,2252778488,false,true,1,1,2252778488,1781876898394647663,0.3519,2252778488,1781876898394647663,0.3519,0.3519,3.99999999999,2252778488,2252778581,false,true,8,1,2252778488,1781876898394647663,0.3519,2252778488,1781876898394647663,0.3519,0.3519,3.99999999999,2252778488,2252778581,false,true,8,1,2252778488,1781876898394647663,0.3519,2252778488,1781876898394647663,0.3519,0.3519,3.99999999999,2252778488,2252778581,true,true,7,0,,,,,,,0.35214,-20,,2252778581,false,false,0,0,,,,,,,,,,2252778581,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712141,t-288230376151712141,398,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34259,0.34255,1e-05,4,29,0,29,29,0,0,0,1781876992057333274,1781876992058149124,1781876992059991226,2252808187,2252808206,2252808365,2252808365,,,cancelled,2252808365,marketable_at_ack_stage_only,true,1781876992053947000,1781876992054178209,0.34259,40,0.34263,2110,0.34259,40,true,4,true,1781876992057088000,1781876992057327389,0.34258,1971,0.34263,2110,0.34258,1971,true,3,true,1781876992059300000,1781876992059509468,0.34067,8,0.34097,17,0.34067,8,false,-188,true,1781876992059300000,1781876992059509468,0.34067,8,0.34097,17,0.34067,8,false,-188,false,,,,,,,,,false,,true,1781876992059300000,1781876992059509468,0.34067,8,0.34097,17,0.34067,8,false,-188,2252808187,2252808206,false,true,2,2,2252808187,1781876992054178209,0.34259,2252808206,1781876992057327389,0.34258,0.34259,4,2252808187,2252808365,false,true,4,2,2252808187,1781876992054178209,0.34259,2252808206,1781876992057327389,0.34258,0.34259,4,2252808206,2252808365,false,true,3,1,2252808206,1781876992057327389,0.34258,2252808206,1781876992057327389,0.34258,0.34258,3,2252808206,2252808365,true,true,2,0,,,,,,,0.34254,-1,2252808365,2252808365,false,true,1,0,,,,,,,0.34067,-188,2252808365,2252808365,true,true,0,0,,,,,,,,
