sample_type,local_order_id,request_sequence,action,side,status,raw_price,order_price,reference_order_price,entry_buffer_pct,price_tick,quantity,cumulative_filled_quantity,signal_lag_id,terminal_lag_id,x_in_ns,x_out_ns,signal_to_x_in_us,signal_to_x_out_us,lead_quote_latency_ns,lag_quote_latency_ns,lead_freshness_ns,lag_freshness_ns,quote_latency_threshold_would_block,quote_latency_threshold_block_reason,runtime_freshness_threshold_would_block,runtime_freshness_threshold_block_reason,signal_book_ticker_id,signal_exchange_ns,signal_contra_price,signal_contra_volume,signal_raw_any,signal_raw_margin_ticks,signal_order_any,signal_order_margin_ticks,signal_reference_any,signal_reference_margin_ticks,x_in_book_ticker_id,x_in_exchange_ns,x_in_contra_price,x_in_contra_volume,x_in_raw_any,x_in_raw_margin_ticks,x_in_order_any,x_in_order_margin_ticks,x_in_reference_any,x_in_reference_margin_ticks,x_out_book_ticker_id,x_out_exchange_ns,x_out_contra_price,x_out_contra_volume,x_out_raw_any,x_out_raw_margin_ticks,x_out_order_any,x_out_order_margin_ticks,x_out_reference_any,x_out_reference_margin_ticks,raw_lifetime_valid,raw_lifetime_any,raw_lifetime_records,raw_lifetime_marketable_records,raw_last_marketable_id,raw_last_marketable_exchange_ns,raw_lifetime_us,order_lifetime_valid,order_lifetime_any,order_lifetime_records,order_lifetime_marketable_records,order_last_marketable_id,order_last_marketable_exchange_ns,order_lifetime_us,reference_lifetime_valid,reference_lifetime_any,reference_lifetime_records,reference_lifetime_marketable_records,reference_last_marketable_id,reference_last_marketable_exchange_ns,reference_lifetime_us
cancel_open_no_fill,288230376151712152,409,kOpenLong,kBuy,kCancelled,0.34263,0.34267,0.34599,0.00979117687733,1e-05,29,0,2252851590,2252851720,1781877266445424896,1781877266445574912,4557.896,4707.912,1221632,256256,1222195,4355195,true,freshness_lag,false,-,2252851590,1781877266440867000,0.34263,186,false,-5.55111512313e-12,true,3.99999999999,true,336,2252851590,1781877266440867000,0.34263,186,false,-5.55111512313e-12,true,3.99999999999,true,336,2252851590,1781877266440867000,0.34263,186,false,-5.55111512313e-12,true,3.99999999999,true,336,true,false,22,,,,,true,true,22,17,2252851696,1781877266591667000,150800,true,true,22,22,2252851720,1781877266616019000,175152
cancel_open_no_fill,288230376151712176,433,kOpenLong,kBuy,kCancelled,0.34588,0.34592,0.34927,0.00979117687733,1e-05,28,0,2252905550,2252905569,1781877405912679936,1781877405912867072,1612.936,1800.072,480512,199168,481636,1414636,true,freshness_lag,false,-,2252905550,1781877405911067000,0.34588,160,true,0,true,4,true,339,2252905551,1781877405912532000,0.34588,148,true,0,true,4,true,339,2252905551,1781877405912532000,0.34588,148,true,0,true,4,true,339,true,true,3,3,2252905569,1781877405913544000,2477,true,true,3,3,2252905569,1781877405913544000,2477,true,true,3,3,2252905569,1781877405913544000,2477
cancel_open_no_fill,288230376151712187,444,kOpenShort,kSell,kCancelled,0.35559,0.35555,0.3521,0.00979117687733,1e-05,28,0,2253196650,2253196690,1781877903764764928,1781877903764989952,1518.928,1743.952,1512448,218368,1513336,1267336,true,freshness_lag,false,-,2253196650,1781877903763246000,0.35559,3,true,0,true,4,true,349,2253196690,1781877903764313000,0.35541,8,false,-18,false,-14,true,331,2253196690,1781877903764313000,0.35541,8,false,-18,false,-14,true,331,true,true,2,1,2253196650,1781877903763246000,0,true,true,2,1,2253196650,1781877903763246000,0,true,true,2,2,2253196690,1781877903764313000,1067
cancel_open_no_fill,288230376151712208,465,kOpenShort,kSell,kCancelled,0.34687,0.34683,0.34347,0.00979117687733,1e-05,28,0,2253409671,2253409729,1781878671196807936,1781878671196982016,921.936,1096.016,1562624,210944,1563420,677420,false,-,false,-,2253409671,1781878671195886000,0.34687,8,true,0,true,4,true,340,2253409690,1781878671196803000,0.34672,151,false,-15,false,-11,true,325,2253409690,1781878671196803000,0.34672,151,false,-15,false,-11,true,325,true,true,3,1,2253409671,1781878671195886000,0,true,true,3,1,2253409671,1781878671195886000,0,true,true,3,3,2253409729,1781878671197872000,1986
cancel_open_no_fill,288230376151712212,469,kOpenShort,kSell,kCancelled,0.35265,0.35261,0.34919,0.00979117687733,1e-05,28,0,2253427934,2253428069,1781878719523014912,1781878719523184896,537.912,707.896,741888,226304,743027,266027,false,-,false,-,2253427934,1781878719522477000,0.35265,41,true,0,true,4,true,346,2253427934,1781878719522477000,0.35265,41,true,0,true,4,true,346,2253427934,1781878719522477000,0.35265,41,true,0,true,4,true,346,true,true,6,3,2253427973,1781878719526676000,4199,true,true,6,3,2253427973,1781878719526676000,4199,true,true,6,6,2253428069,1781878719534791000,12314
cancel_open_no_fill,288230376151712220,477,kOpenShort,kSell,kCancelled,0.35447,0.35443,0.35099,0.00979117687733,1e-05,28,0,2253510610,2253510729,1781879012234697984,1781879012234865920,3323.984,3491.92,1481216,180480,1482372,3108372,true,freshness_lag,false,-,2253510610,1781879012231374000,0.35447,16,true,0,true,4,true,348,2253510610,1781879012231374000,0.35447,16,true,0,true,4,true,348,2253510615,1781879012234722000,0.35447,16,true,0,true,4,true,348,true,true,8,3,2253510627,1781879012235644000,4270,true,true,8,3,2253510627,1781879012235644000,4270,true,true,8,8,2253510729,1781879012242805000,11431
cancel_open_no_fill,288230376151712226,483,kOpenShort,kSell,kCancelled,0.35488,0.35484,0.3514,0.00979117687733,1e-05,28,0,2253526197,2253526255,1781879098449423104,1781879098449862912,848.104,1287.912,990720,191232,992212,417212,false,-,false,-,2253526197,1781879098448575000,0.35488,11,true,5.55111512313e-12,true,4,true,348,2253526197,1781879098448575000,0.35488,11,true,5.55111512313e-12,true,4,true,348,2253526221,1781879098449689000,0.3547,22,false,-18,false,-14,true,330,true,true,3,1,2253526197,1781879098448575000,0,true,true,3,1,2253526197,1781879098448575000,0,true,true,3,3,2253526255,1781879098450737000,2162
cancel_open_no_fill,288230376151712227,484,kOpenLong,kBuy,kCancelled,0.35527,0.35531,0.35875,0.00979117687733,1e-05,28,0,2253528353,2253528353,1781879102481679872,1781879102481783040,1381.872,1485.04,1473024,243968,1473606,1175606,true,freshness_lag,false,-,2253528353,1781879102480298000,0.35527,225,false,-5.55111512313e-12,true,4,true,348,2253528353,1781879102480298000,0.35527,225,false,-5.55111512313e-12,true,4,true,348,2253528353,1781879102480298000,0.35527,225,false,-5.55111512313e-12,true,4,true,348,true,false,1,,,,,true,true,1,1,2253528353,1781879102480298000,0,true,true,1,1,2253528353,1781879102480298000,0
cancel_open_no_fill,288230376151712228,485,kOpenLong,kBuy,kCancelled,0.35527,0.35531,0.35875,0.00979117687733,1e-05,28,0,2253528353,2253528491,1781879102486310912,1781879102486448128,6012.912,6150.128,1104128,243968,1104658,5806658,true,freshness_lag,false,-,2253528353,1781879102480298000,0.35527,225,false,-5.55111512313e-12,true,4,true,348,2253528387,1781879102486198000,0.3558,8,false,-53,false,-49,true,295,2253528387,1781879102486198000,0.3558,8,false,-53,false,-49,true,295,true,false,4,,,,,true,true,4,1,2253528353,1781879102480298000,0,true,true,4,4,2253528491,1781879102488342000,8044
cancel_open_no_fill,288230376151712230,487,kOpenLong,kBuy,kCancelled,0.35542,0.35546,0.3589,0.00979117687733,1e-05,28,0,2253537563,2253537774,1781879153494849024,1781879153494999040,898.024,1048.04,1608192,239360,1609212,658212,false,-,false,-,2253537563,1781879153493951000,0.35542,14,true,0,true,4,true,348,2253537563,1781879153493951000,0.35542,14,true,0,true,4,true,348,2253537563,1781879153493951000,0.35542,14,true,0,true,4,true,348,true,true,7,1,2253537563,1781879153493951000,0,true,true,7,1,2253537563,1781879153493951000,0,true,true,7,7,2253537774,1781879153506906000,12955
cancel_open_no_fill,288230376151712243,500,kOpenShort,kSell,kCancelled,0.35386,0.35382,0.35039,0.00979117687733,1e-05,28,0,2253606578,2253606598,1781879640763154944,1781879640763284992,841.944,971.992,954880,200448,956180,643180,false,-,false,-,2253606578,1781879640762313000,0.35386,7,true,0,true,4,true,347,2253606578,1781879640762313000,0.35386,7,true,0,true,4,true,347,2253606578,1781879640762313000,0.35386,7,true,0,true,4,true,347,true,true,3,1,2253606578,1781879640762313000,0,true,true,3,1,2253606578,1781879640762313000,0,true,true,3,3,2253606598,1781879640764411000,2098
cancel_open_no_fill,288230376151712247,504,kOpenLong,kBuy,kCancelled,0.35614,0.35618,0.35963,0.00979117687733,1e-05,28,0,2253631138,2253631481,1781879857096398080,1781879857096536064,1260.08,1398.064,1190144,187904,1191620,1053620,true,freshness_lag,false,-,2253631138,1781879857095138000,0.35614,13,true,0,true,4,true,349,2253631140,1781879857096107000,0.35614,13,true,0,true,4,true,349,2253631140,1781879857096107000,0.35614,13,true,0,true,4,true,349,true,true,7,2,2253631140,1781879857096107000,969,true,true,7,2,2253631140,1781879857096107000,969,true,true,7,7,2253631481,1781879857101655000,6517
cancel_open_no_fill,288230376151712251,508,kOpenShort,kSell,kCancelled,0.35795,0.35791,0.35444,0.00979117687733,1e-05,27,0,2253678543,2253678574,1781880145959196928,1781880145959435008,1323.928,1562.008,969216,238592,971070,1098070,true,freshness_lag,false,-,2253678543,1781880145957873000,0.35795,152,true,5.55111512313e-12,true,4,true,351,2253678562,1781880145958875000,0.35795,111,true,5.55111512313e-12,true,4,true,351,2253678562,1781880145958875000,0.35795,111,true,5.55111512313e-12,true,4,true,351,true,true,3,2,2253678562,1781880145958875000,1002,true,true,3,2,2253678562,1781880145958875000,1002,true,true,3,3,2253678574,1781880145960450000,2577
cancel_open_no_fill,288230376151712261,518,kOpenShort,kSell,kCancelled,0.36174,0.3617,0.35819,0.00979117687733,1e-05,27,0,2253787854,2253787970,1781880848159225088,1781880848163642112,2077.088,6494.112,996352,190464,997999,1849999,true,freshness_lag,false,-,2253787854,1781880848157148000,0.36174,4,true,0,true,4,true,355,2253787868,1781880848159133000,0.36174,48,true,0,true,4,true,355,2253787948,1781880848163581000,0.3611,25,false,-64,false,-60,true,291,true,true,6,2,2253787868,1781880848159133000,1985,true,true,6,2,2253787868,1781880848159133000,1985,true,true,6,6,2253787970,1781880848164593000,7445
cancel_open_no_fill,288230376151712263,520,kOpenShort,kSell,kCancelled,0.36038,0.36034,0.35685,0.00979117687733,1e-05,27,0,2253798807,2253798868,1781880923412747008,1781880923412884992,4021.008,4158.992,1516800,243200,1518093,3792093,true,freshness_lag,false,-,2253798807,1781880923408726000,0.36038,8,true,5.55111512313e-12,true,4,true,353,2253798807,1781880923408726000,0.36038,8,true,5.55111512313e-12,true,4,true,353,2253798807,1781880923408726000,0.36038,8,true,5.55111512313e-12,true,4,true,353,true,true,3,1,2253798807,1781880923408726000,0,true,true,3,1,2253798807,1781880923408726000,0,true,true,3,3,2253798868,1781880923414012000,5286
cancel_open_no_fill,288230376151712264,521,kOpenLong,kBuy,kCancelled,0.36112,0.36116,0.36466,0.00979117687733,1e-05,27,0,2253801423,2253801576,1781880925954277120,1781880925954391040,499.12,613.04,1038080,218368,1038883,260883,false,-,false,-,2253801423,1781880925953778000,0.36112,20,false,-5.55111512313e-12,true,3.99999999999,true,354,2253801423,1781880925953778000,0.36112,20,false,-5.55111512313e-12,true,3.99999999999,true,354,2253801423,1781880925953778000,0.36112,20,false,-5.55111512313e-12,true,3.99999999999,true,354,true,false,5,,,,,true,true,5,1,2253801423,1781880925953778000,0,true,true,5,5,2253801576,1781880925958230000,4452
cancel_open_no_fill,288230376151712265,522,kOpenShort,kSell,kCancelled,0.36153,0.36149,0.35799,0.00979117687733,1e-05,27,0,2253801911,2253801953,1781880926147667968,1781880926147791872,1285.968,1409.872,1458176,260096,1458593,1076593,true,freshness_lag,false,-,2253801911,1781880926146382000,0.36153,7,true,0,true,4,true,354,2253801928,1781880926147419000,0.36118,8,false,-35,false,-31,true,319,2253801928,1781880926147419000,0.36118,8,false,-35,false,-31,true,319,true,true,3,1,2253801911,1781880926146382000,0,true,true,3,1,2253801911,1781880926146382000,0,true,true,3,3,2253801953,1781880926148555000,2173
cancel_open_no_fill,288230376151712271,528,kOpenShort,kSell,kCancelled,0.3557,0.35566,0.35221,0.00979117687733,1e-05,28,0,2253912445,2253912623,1781881563849841920,1781881563850050048,983.92,1192.048,1600000,183552,1601054,743054,false,-,false,-,2253912445,1781881563848858000,0.3557,19,true,0,true,4,true,349,2253912445,1781881563848858000,0.3557,19,true,0,true,4,true,349,2253912489,1781881563849877000,0.3555,2,false,-20,false,-16,true,329,true,true,4,1,2253912445,1781881563848858000,0,true,true,4,1,2253912445,1781881563848858000,0,true,true,4,4,2253912623,1781881563851986000,3128
cancel_open_no_fill,288230376151712276,533,kOpenShort,kSell,kCancelled,0.35738,0.35734,0.35388,0.00979117687733,1e-05,27,0,2253992606,2253992947,1781882056782686976,1781882056782836992,1012.976,1162.992,1470208,242688,1470991,796991,false,-,false,-,2253992606,1781882056781674000,0.35738,4,true,5.55111512313e-12,true,4,true,350,2253992647,1781882056782582000,0.35674,8,false,-64,false,-60,true,286,2253992647,1781882056782582000,0.35674,8,false,-64,false,-60,true,286,true,true,7,1,2253992606,1781882056781674000,0,true,true,7,1,2253992606,1781882056781674000,0,true,true,7,7,2253992947,1781882056788379000,6705
cancel_open_no_fill,288230376151712283,540,kOpenLong,kBuy,kCancelled,0.36152,0.36156,0.36506,0.00979117687733,1e-05,27,0,2254041541,2254041865,1781882280472369920,1781882280472489984,536.92,656.984,1147904,206848,1149324,316324,false,-,false,-,2254041541,1781882280471833000,0.36152,65,true,0,true,4,true,354,2254041541,1781882280471833000,0.36152,65,true,0,true,4,true,354,2254041541,1781882280471833000,0.36152,65,true,0,true,4,true,354,true,true,4,1,2254041541,1781882280471833000,0,true,true,4,1,2254041541,1781882280471833000,0,true,true,4,4,2254041865,1781882280475972000,4139
cancel_open_no_fill,288230376151712284,541,kOpenShort,kSell,kCancelled,0.36183,0.36179,0.35828,0.00979117687733,1e-05,27,0,2254041865,2254041956,1781882280477168128,1781882280477271040,1196.128,1299.04,980992,217856,981883,1009883,true,freshness_lag,false,-,2254041865,1781882280475972000,0.36183,10,true,5.55111512313e-12,true,4,true,355,2254041932,1781882280477077000,0.36153,65,false,-30,false,-26,true,325,2254041932,1781882280477077000,0.36153,65,false,-30,false,-26,true,325,true,true,3,1,2254041865,1781882280475972000,0,true,true,3,1,2254041865,1781882280475972000,0,true,true,3,3,2254041956,1781882280478005000,2033
cancel_open_no_fill,288230376151712292,549,kOpenLong,kBuy,kCancelled,0.36034,0.36038,0.36387,0.00979117687733,1e-05,27,0,2254109235,2254109644,1781882715555008000,1781882715555162112,13978,14132.112,1780480,216064,1781618,13751618,true,freshness_lag,false,-,2254109235,1781882715541030000,0.36034,21,false,-5.55111512313e-12,true,3.99999999999,true,353,2254109304,1781882715554920000,0.36063,8,false,-29,false,-25,true,324,2254109304,1781882715554920000,0.36063,8,false,-29,false,-25,true,324,true,false,8,,,,,true,true,8,1,2254109235,1781882715541030000,0,true,true,8,8,2254109644,1781882715566947000,25917
cancel_open_no_fill,288230376151712322,579,kOpenLong,kBuy,kCancelled,0.35845,0.35849,0.36196,0.00979117687733,1e-05,27,0,2254371705,2254371741,1781884919795183104,1781884919795297024,651.104,765.024,968448,207360,969919,437919,false,-,false,-,2254371705,1781884919794532000,0.35845,18,false,-5.55111512313e-12,true,3.99999999999,true,351,2254371705,1781884919794532000,0.35845,18,false,-5.55111512313e-12,true,3.99999999999,true,351,2254371705,1781884919794532000,0.35845,18,false,-5.55111512313e-12,true,3.99999999999,true,351,true,false,3,,,,,true,true,3,1,2254371705,1781884919794532000,0,true,true,3,3,2254371741,1781884919796647000,2115
cancel_open_no_fill,288230376151712323,580,kOpenLong,kBuy,kCancelled,0.35646,0.3565,0.35996,0.00979117687733,1e-05,28,0,2254377736,2254377813,1781884922473211904,1781884922473330944,1505.904,1624.944,990976,182272,992272,1286272,true,freshness_lag,false,-,2254377736,1781884922471706000,0.35646,79,false,-5.55111512313e-12,true,3.99999999999,true,350,2254377779,1781884922472804000,0.35659,6,false,-13,false,-9,true,337,2254377779,1781884922472804000,0.35659,6,false,-13,false,-9,true,337,true,false,3,,,,,true,true,3,1,2254377736,1781884922471706000,0,true,true,3,3,2254377813,1781884922473857000,2151
cancel_open_no_fill,288230376151712342,599,kOpenShort,kSell,kCancelled,0.36516,0.36512,0.36158,0.00979117687733,1e-05,27,0,2254572927,2254572984,1781885707357080064,1781885707357278976,767.064,965.976,1790976,196096,1792717,479717,false,-,false,-,2254572927,1781885707356313000,0.36516,20,true,5.55111512313e-12,true,4,true,358,2254572927,1781885707356313000,0.36516,20,true,5.55111512313e-12,true,4,true,358,2254572927,1781885707356313000,0.36516,20,true,5.55111512313e-12,true,4,true,358,true,true,3,1,2254572927,1781885707356313000,0,true,true,3,1,2254572927,1781885707356313000,0,true,true,3,3,2254572984,1781885707359812000,3499
cancel_open_no_fill,288230376151712344,601,kOpenShort,kSell,kCancelled,0.35988,0.35984,0.35635,0.00979117687733,1e-05,27,0,2254595742,2254595782,1781885810154781952,1781885810154907904,1082.952,1208.904,1547008,216320,1548066,849066,false,-,false,-,2254595742,1781885810153699000,0.35988,10,true,5.55111512313e-12,true,4,true,353,2254595742,1781885810153699000,0.35988,10,true,5.55111512313e-12,true,4,true,353,2254595769,1781885810154785000,0.35972,121,false,-16,false,-12,true,337,true,true,3,1,2254595742,1781885810153699000,0,true,true,3,1,2254595742,1781885810153699000,0,true,true,3,3,2254595782,1781885810155810000,2111
cancel_open_no_fill,288230376151712345,602,kOpenLong,kBuy,kCancelled,0.35965,0.35969,0.36318,0.00979117687733,1e-05,27,0,2254595782,2254595849,1781885810156779008,1781885810156929024,969.008,1119.024,1599744,215808,1600780,790780,false,-,false,-,2254595782,1781885810155810000,0.35965,56,true,0,true,4,true,353,2254595782,1781885810155810000,0.35965,56,true,0,true,4,true,353,2254595807,1781885810156837000,0.3599,8,false,-25,false,-21,true,328,true,true,3,1,2254595782,1781885810155810000,0,true,true,3,1,2254595782,1781885810155810000,0,true,true,3,3,2254595849,1781885810157930000,2120
cancel_open_no_fill,288230376151712351,608,kOpenShort,kSell,kCancelled,0.36037,0.36033,0.35684,0.00979117687733,1e-05,27,0,2254646341,2254646586,1781886151686699008,1781886151686848000,1241.008,1390,1474816,183552,1476176,1018176,true,freshness_lag,false,-,2254646341,1781886151685458000,0.36037,8,true,0,true,4,true,353,2254646444,1781886151686530000,0.35967,8,false,-70,false,-66,true,283,2254646444,1781886151686530000,0.35967,8,false,-70,false,-66,true,283,true,true,4,1,2254646341,1781886151685458000,0,true,true,4,1,2254646341,1781886151685458000,0,true,true,4,4,2254646586,1781886151690644000,5186
cancel_open_no_fill,288230376151712353,610,kOpenLong,kBuy,kCancelled,0.3604,0.36044,0.36393,0.00979117687733,1e-05,27,0,2254659944,2254660013,1781886220325711872,1781886220325850880,1356.872,1495.88,1495552,190976,1496956,1141956,true,freshness_lag,false,-,2254659944,1781886220324355000,0.3604,13,false,-5.55111512313e-12,true,3.99999999999,true,353,2254659965,1781886220325428000,0.36067,145,false,-27,false,-23,true,326,2254659965,1781886220325428000,0.36067,145,false,-27,false,-23,true,326,true,false,3,,,,,true,true,3,1,2254659944,1781886220324355000,0,true,true,3,3,2254660013,1781886220326394000,2039
cancel_open_no_fill,288230376151712357,614,kOpenShort,kSell,kCancelled,0.36048,0.36044,0.35695,0.00979117687733,1e-05,27,0,2254672400,2254672849,1781886316107752960,1781886316107889920,657.96,794.92,1520384,186624,1520956,425956,false,-,false,-,2254672400,1781886316107095000,0.36048,8,true,0,true,4,true,353,2254672400,1781886316107095000,0.36048,8,true,0,true,4,true,353,2254672400,1781886316107095000,0.36048,8,true,0,true,4,true,353,true,true,7,1,2254672400,1781886316107095000,0,true,true,7,1,2254672400,1781886316107095000,0,true,true,7,7,2254672849,1781886316113329000,6234
cancel_open_no_fill,288230376151712358,615,kOpenShort,kSell,kCancelled,0.35942,0.35938,0.3559,0.00979117687733,1e-05,27,0,2254678429,2254678507,1781886324604250112,1781886324604399104,1386.112,1535.104,1029120,205312,1030450,1166450,true,freshness_lag,false,-,2254678429,1781886324602864000,0.35942,8,true,0,true,4,true,352,2254678429,1781886324602864000,0.35942,8,true,0,true,4,true,352,2254678429,1781886324602864000,0.35942,8,true,0,true,4,true,352,true,true,3,1,2254678429,1781886324602864000,0,true,true,3,1,2254678429,1781886324602864000,0,true,true,3,3,2254678507,1781886324605707000,2843
cancel_open_no_fill,288230376151712359,616,kOpenShort,kSell,kCancelled,0.35517,0.35513,0.35169,0.00979117687733,1e-05,28,0,2254728625,2254728983,1781886424694781952,1781886424694905088,892.952,1016.088,549120,198656,549801,660801,false,-,false,-,2254728625,1781886424693889000,0.35517,225,true,5.55111512313e-12,true,4,true,348,2254728625,1781886424693889000,0.35517,225,true,5.55111512313e-12,true,4,true,348,2254728735,1781886424694898000,0.35417,57,false,-100,false,-96,true,248,true,true,4,1,2254728625,1781886424693889000,0,true,true,4,1,2254728625,1781886424693889000,0,true,true,4,4,2254728983,1781886424697074000,3185
cancel_open_no_fill,288230376151712360,617,kOpenShort,kSell,kCancelled,0.35304,0.353,0.34958,0.00979117687733,1e-05,28,0,2254751243,2254751326,1781886477378388992,1781886477378507008,6024.992,6143.008,1148160,217088,1149802,5785802,true,freshness_lag,false,-,2254751243,1781886477372364000,0.35304,52,true,0,true,4,true,346,2254751243,1781886477372364000,0.35304,52,true,0,true,4,true,346,2254751243,1781886477372364000,0.35304,52,true,0,true,4,true,346,true,true,5,3,2254751250,1781886477384444000,12080,true,true,5,3,2254751250,1781886477384444000,12080,true,true,5,5,2254751326,1781886477386703000,14339
cancel_open_no_fill,288230376151712361,618,kOpenShort,kSell,kCancelled,0.35206,0.35202,0.34861,0.00979117687733,1e-05,28,0,2254759865,2254759949,1781886495410327040,1781886495410477056,1455.04,1605.056,1085184,243968,1086336,1214336,true,freshness_lag,false,-,2254759865,1781886495408872000,0.35206,97,true,5.55111512313e-12,true,4,true,345,2254759887,1781886495409994000,0.35171,97,false,-35,false,-31,true,310,2254759887,1781886495409994000,0.35171,97,false,-35,false,-31,true,310,true,true,3,1,2254759865,1781886495408872000,0,true,true,3,1,2254759865,1781886495408872000,0,true,true,3,3,2254759949,1781886495411092000,2220
cancel_open_no_fill,288230376151712415,672,kOpenShort,kSell,kCancelled,0.34969,0.34965,0.34626,0.00979117687733,1e-05,28,0,2255042766,2255043072,1781889021742231040,1781889021742374912,560.04,703.912,1004544,184832,1006081,335081,false,-,false,-,2255042766,1781889021741671000,0.34969,8,true,5.55111512313e-12,true,4,true,343,2255042766,1781889021741671000,0.34969,8,true,5.55111512313e-12,true,4,true,343,2255042766,1781889021741671000,0.34969,8,true,5.55111512313e-12,true,4,true,343,true,true,4,1,2255042766,1781889021741671000,0,true,true,4,1,2255042766,1781889021741671000,0,true,true,4,4,2255043072,1781889021745938000,4267
cancel_open_no_fill,288230376151712425,682,kOpenLong,kBuy,kCancelled,0.34788,0.34792,0.35129,0.00979117687733,1e-05,28,0,2255094785,2255094866,1781889725707314944,1781889725707571968,693.944,950.968,1116160,267008,1117103,496103,false,-,false,-,2255094785,1781889725706621000,0.34788,21,true,0,true,4,true,341,2255094785,1781889725706621000,0.34788,21,true,0,true,4,true,341,2255094785,1781889725706621000,0.34788,21,true,0,true,4,true,341,true,true,3,1,2255094785,1781889725706621000,0,true,true,3,1,2255094785,1781889725706621000,0,true,true,3,3,2255094866,1781889725708637000,2016
cancel_open_no_fill,288230376151712449,706,kOpenLong,kBuy,kCancelled,0.34803,0.34807,0.35144,0.00979117687733,1e-05,28,0,2255270280,2255270422,1781891631934227968,1781891631934359040,916.968,1048.04,1008640,210688,1009478,698478,false,-,false,-,2255270280,1781891631933311000,0.34803,26,true,0,true,4,true,341,2255270280,1781891631933311000,0.34803,26,true,0,true,4,true,341,2255270280,1781891631933311000,0.34803,26,true,0,true,4,true,341,true,true,3,1,2255270280,1781891631933311000,0,true,true,3,1,2255270280,1781891631933311000,0,true,true,3,3,2255270422,1781891631935372000,2061
cancel_open_no_fill,288230376151712483,740,kOpenShort,kSell,kCancelled,0.34883,0.34879,0.34541,0.00979117687733,1e-05,28,0,2255688790,2255689770,1781896051304257024,1781896051310970880,572.024,7285.88,995584,184832,997570,312570,false,-,false,-,2255688790,1781896051303685000,0.34883,8,true,5.55111512313e-12,true,4,true,342,2255688790,1781896051303685000,0.34883,8,true,5.55111512313e-12,true,4,true,342,2255689507,1781896051310704000,0.34807,8,false,-76,false,-72,true,266,true,true,18,1,2255688790,1781896051303685000,0,true,true,18,1,2255688790,1781896051303685000,0,true,true,18,18,2255689770,1781896051323169000,19484
cancel_open_no_fill,288230376151712571,828,kOpenLong,kBuy,kCancelled,0.34699,0.34703,0.35039,0.00979117687733,1e-05,28,0,2256273377,2256273525,1781902319039319040,1781902319039425024,624.04,730.024,1074688,125696,1075725,380725,false,-,false,-,2256273377,1781902319038695000,0.34699,4,true,0,true,4,true,340,2256273377,1781902319038695000,0.34699,4,true,0,true,4,true,340,2256273377,1781902319038695000,0.34699,4,true,0,true,4,true,340,true,true,3,1,2256273377,1781902319038695000,0,true,true,3,2,2256273470,1781902319040740000,2045,true,true,3,3,2256273525,1781902319047406000,8711
cancel_open_no_fill,288230376151712598,855,kOpenLong,kBuy,kCancelled,0.34626,0.3463,0.34966,0.00979117687733,1e-05,28,0,2256598516,2256600032,1781907905746561024,1781907905746767104,395.024,601.104,1321728,143360,1323774,157774,false,-,false,-,2256598516,1781907905746166000,0.34626,141,true,0,true,4,true,340,2256598516,1781907905746166000,0.34626,141,true,0,true,4,true,340,2256598516,1781907905746166000,0.34626,141,true,0,true,4,true,340,true,true,15,1,2256598516,1781907905746166000,0,true,true,15,1,2256598516,1781907905746166000,0,true,true,15,9,2256599727,1781907905759469000,13303
cancel_open_no_fill,288230376151712599,856,kOpenLong,kBuy,kCancelled,0.35467,0.35471,0.35815,0.00979117687733,1e-05,28,0,2256609931,2256610156,1781907920707139072,1781907920707243008,1843.072,1947.008,896000,165120,897474,1601474,true,freshness_lag,false,-,2256609931,1781907920705296000,0.35467,8,false,-5.55111512313e-12,true,4,true,348,2256609931,1781907920705296000,0.35467,8,false,-5.55111512313e-12,true,4,true,348,2256610054,1781907920707203000,0.35525,49,false,-58,false,-54,true,290,true,false,3,,,,,true,true,3,1,2256609931,1781907920705296000,0,true,true,3,3,2256610156,1781907920708270000,2974
cancel_open_no_fill,288230376151712601,858,kOpenLong,kBuy,kCancelled,0.35595,0.35599,0.35944,0.00979117687733,1e-05,28,0,2256628541,2256629144,1781907950044314880,1781907950044559872,11754.88,11999.872,1085440,118272,1087065,11527065,true,freshness_lag,false,-,2256628541,1781907950032560000,0.35595,16,false,-5.55111512313e-12,true,3.99999999999,true,349,2256628541,1781907950032560000,0.35595,16,false,-5.55111512313e-12,true,3.99999999999,true,349,2256628639,1781907950044498000,0.35622,1,false,-27,false,-23,true,322,true,false,6,,,,,true,true,6,1,2256628541,1781907950032560000,0,true,true,6,6,2256629144,1781907950049729000,17169
cancel_open_no_fill,288230376151712603,860,kOpenLong,kBuy,kCancelled,0.35778,0.35782,0.36129,0.00979117687733,1e-05,27,0,2256655243,2256656578,1781908062079613952,1781908062097210880,1699.952,19296.88,1330432,124672,1332573,1418573,true,freshness_lag,false,-,2256655243,1781908062077914000,0.35778,14,false,-5.55111512313e-12,true,4,true,351,2256655243,1781908062077914000,0.35778,14,false,-5.55111512313e-12,true,4,true,351,2256656019,1781908062096029000,0.35999,7,false,-221,false,-217,true,130,true,false,24,,,,,true,true,24,1,2256655243,1781908062077914000,0,true,true,24,20,2256656578,1781908062103447000,25533
