exchange,symbol,exchange_symbol,tick_size,vol_30m_bps,vol_60m_bps,quote_volume_30m,quote_volume_60m,volume_30m,volume_60m,valid_30m,valid_60m,close_count,latest_closed_open_time_ms,reference_price
binance,CC_USDT,CCUSDT,0.00001,21.255846,52.763559,34700.570320,148720.886350,232654.000000,997718.000000,true,true,120,1780455240000,0.149060
binance,CELO_USDT,CELOUSDT,0.00001,51.903941,75.477823,20474.872819,94418.149161,291514.400000,1341934.800000,true,true,120,1780455240000,0.070280
binance,CELR_USDT,CELRUSDT,0.000001,60.469186,100.489098,5023.680349,16421.356473,2030341.000000,6618763.000000,true,true,120,1780455240000,0.002480
binance,CETUS_USDT,CETUSUSDT,0.00001,38.767599,72.252264,3028.200620,16548.936110,141272.000000,769372.000000,true,true,120,1780455240000,0.021400
binance,CFG_USDT,CFGUSDT,0.0001,64.484645,110.421985,77340.290600,222134.985600,307972.000000,881230.000000,true,true,120,1780455240000,0.252400
binance,CFX_USDT,CFXUSDT,0.00001,57.889763,147.672363,71226.624380,356515.036420,1417958.000000,7098741.000000,true,true,120,1780455240000,0.050290
binance,CGPT_USDT,CGPTUSDT,0.00001,62.691237,92.249455,15403.837920,32421.306570,651661.000000,1367087.000000,true,true,120,1780455240000,0.023600
binance,CHILLGUY_USDT,CHILLGUYUSDT,0.000001,81.684129,125.189972,15741.318175,28827.403430,1734054.000000,3163848.000000,true,true,120,1780455240000,0.009111
binance,CHIP_USDT,CHIPUSDT,0.00001,117.225961,178.892459,429656.606570,1239269.296850,10470749.000000,30198876.000000,true,true,120,1780455240000,0.041010
binance,CHR_USDT,CHRUSDT,0.00001,59.280142,113.272630,8135.635220,31951.347120,416506.000000,1629878.000000,true,true,120,1780455240000,0.019540
binance,CHZ_USDT,CHZUSDT,0.00001,64.451090,100.706228,260794.167720,806272.049030,7844856.000000,24182848.000000,true,true,120,1780455240000,0.033180
binance,CKB_USDT,CKBUSDT,0.000001,61.011667,100.488188,25004.366823,77823.652747,20953292.000000,65157866.000000,true,true,120,1780455240000,0.001199
binance,CLANKER_USDT,CLANKERUSDT,0.01,41.927555,73.474747,7868.821900,19640.276900,448.800000,1119.950000,true,true,120,1780455240000,17.550000
binance,CLO_USDT,CLOUSDT,0.00001,425.835602,477.695649,2388577.954690,3007753.297240,16079634.000000,20484356.000000,true,true,120,1780455240000,0.152770
binance,COAI_USDT,COAIUSDT,0.0001,55.547545,96.969656,22799.120000,56266.840300,80418.000000,198324.000000,true,true,120,1780455240000,0.284100
binance,COLLECT_USDT,COLLECTUSDT,0.00001,55.701209,75.061686,23986.205060,73073.965280,403567.000000,1225741.000000,true,true,120,1780455240000,0.059360
binance,COMP_USDT,COMPUSDT,0.01,53.804911,84.225900,55528.380200,184054.935540,3165.763000,10471.328000,true,true,120,1780455240000,17.520000
binance,COOKIE_USDT,COOKIEUSDT,0.00001,59.919517,107.234115,42059.974710,80252.873180,3565727.000000,6788147.000000,true,true,120,1780455240000,0.011840
