exchange,symbol,exchange_symbol,tick_size,vol_30m_bps,vol_60m_bps,quote_volume_30m,quote_volume_60m,volume_30m,volume_60m,valid_30m,valid_60m,close_count,latest_closed_open_time_ms,reference_price
gate,GALA_USDT,GALA_USDT,0.000001,56.222856,91.591879,21651.031300,49608.459940,750265.000000,1714890.000000,true,true,120,1780455240000,0.002888
gate,GAS_USDT,GAS_USDT,0.001,0.000000,29.607720,0.000000,91.732000,0.000000,68.000000,true,true,120,1780455240000,1.349000
gate,GENIUS_USDT,GENIUS_USDT,0.0001,296.378694,393.727705,78410.403000,171384.379000,14122.000000,30918.000000,true,true,120,1780455240000,0.547800
gate,GIGGLE_USDT,GIGGLE_USDT,0.01,129.630848,218.093037,9133.656000,41483.357700,30233.000000,135985.000000,true,true,120,1780455240000,30.270000
gate,GLM_USDT,GLM_USDT,0.0001,48.764123,48.764123,101.302000,101.302000,80.000000,80.000000,true,true,120,1780455240000,0.126700
gate,GMT_USDT,GMT_USDT,0.00001,50.326738,82.783543,635.003810,835.514920,62619.000000,82222.000000,true,true,120,1780455240000,0.010120
gate,GMX_USDT,GMX_USDT,0.001,40.275771,82.671872,100.520920,1410.296820,1624.000000,22906.000000,true,true,120,1780455240000,6.204000
gate,GOAT_USDT,GOAT_USDT,0.000001,365.522997,372.008103,222667.717220,223236.926460,1393250.000000,1396987.000000,true,true,120,1780455240000,0.016428
gate,GPS_USDT,GPS_USDT,0.000001,203.100214,253.667067,3560.819000,5745.461200,4199.000000,6823.000000,true,true,120,1780455240000,0.008476
gate,GRASS_USDT,GRASS_USDT,0.0001,96.002582,154.783452,10995.505000,40229.737000,2336.000000,8545.000000,true,true,120,1780455240000,0.472400
gate,GRIFFAIN_USDT,GRIFFAIN_USDT,0.000001,89.749636,205.063293,3313.648480,5913.445910,36608.000000,65022.000000,true,true,120,1780455240000,0.009084
gate,GRT_USDT,GRT_USDT,0.00001,38.559570,88.386692,1054.156800,1381.601400,4544.000000,5947.000000,true,true,120,1780455240000,0.023180
gate,GUA_USDT,GUA_USDT,0.00001,454.946370,499.776284,36807.699500,48772.890100,4351.000000,5829.000000,true,true,120,1780455240000,0.857070
gate,GUN_USDT,GUN_USDT,0.000001,70.387356,137.825429,2528.382390,7553.696710,35073.000000,104123.000000,true,true,120,1780455300000,0.007227
gate,GWEI_USDT,GWEI_USDT,0.000001,0.000000,4.795828,0.000000,19.618100,0.000000,2.000000,true,true,120,1780455300000,0.098067
gate,G_USDT,G_USDT,0.000001,42.908193,80.315401,4250.093800,13250.668200,13330.000000,41554.000000,true,true,120,1780455300000,0.003189
gate,HAEDAL_USDT,HAEDAL_USDT,0.00001,59.128524,71.457074,1825.066600,2599.017000,6928.000000,9863.000000,true,true,120,1780455300000,0.026360
gate,HANA_USDT,HANA_USDT,0.00001,79.177408,97.278734,9616.942000,23592.729000,3107.000000,7626.000000,true,true,120,1780455300000,0.030950
gate,HBAR_USDT,HBAR_USDT,0.00001,33.128921,65.285412,9527.516400,19120.881600,11017.000000,22077.000000,true,true,120,1780455300000,0.086320
gate,HEI_USDT,HEI_USDT,0.00001,76.446708,146.003567,9881.867360,26119.680360,135125.000000,355038.000000,true,true,120,1780455300000,0.073250
gate,HEMI_USDT,HEMI_USDT,0.000001,61.749577,99.533829,383.417100,1936.489100,591.000000,3000.000000,true,true,120,1780455300000,0.006488
gate,HFT_USDT,HFT_USDT,0.00001,78.468841,95.154624,6762.456790,9662.209330,589147.000000,841934.000000,true,true,120,1780455300000,0.011500
gate,HIGH_USDT,HIGH_USDT,0.0001,52.055157,79.542083,4396.843900,4722.983600,36192.000000,38860.000000,true,true,120,1780455300000,0.121400
gate,HIVE_USDT,HIVE_USDT,0.00001,71.419710,99.538945,7128.720670,11671.684690,123026.000000,200933.000000,true,true,120,1780455300000,0.057870
gate,HMSTR_USDT,HMSTR_USDT,0.0000001,48.427690,78.987935,152.196380,3105.585780,9596.000000,194663.000000,true,true,120,1780455300000,0.000159
gate,HOLO_USDT,HOLO_USDT,0.00001,34.041326,34.041326,400.653000,400.653000,594.000000,594.000000,true,true,120,1780455300000,0.067450
gate,HOME_USDT,HOME_USDT,0.00001,170.126054,308.197094,13623.678000,79514.589000,2762.000000,16163.000000,true,true,120,1780455300000,0.049030
gate,HUMA_USDT,HUMA_USDT,0.00001,102.422217,230.821851,4492.308000,28452.730000,1734.000000,10942.000000,true,true,120,1780455300000,0.025810
gate,HYPER_USDT,HYPER_USDT,0.0001,66.622424,89.624967,856.870000,1288.838000,1008.000000,1516.000000,true,true,120,1780455300000,0.085100
gate,HYPE_USDT,HYPE_USDT,0.001,67.096702,119.484523,1050187.553300,1881826.958200,150424.000000,270300.000000,true,true,120,1780455300000,70.171000
gate,H_USDT,H_USDT,0.00001,226.684907,300.059480,651547.896100,999669.063700,96652.000000,147692.000000,true,true,120,1780455300000,0.673510
gate,ICNT_USDT,ICNT_USDT,0.0001,45.735942,85.318498,42.446000,493.424000,19.000000,222.000000,true,true,120,1780455300000,0.223500
gate,ICP_USDT,ICP_USDT,0.001,133.803108,213.121165,105520.837733,209912.834627,34208430.000000,67989014.000000,true,true,120,1780455300000,3.099000
gate,ICX_USDT,ICX_USDT,0.00001,25.687755,50.765042,25.976770,390.681260,733.000000,11007.000000,true,true,120,1780455300000,0.035430
gate,IDOL_USDT,IDOL_USDT,0.000001,111.585032,130.825105,6927.302500,8767.670500,2347.000000,2966.000000,true,true,120,1780455300000,0.029197
gate,ID_USDT,ID_USDT,0.00001,139.712280,175.283333,18175.034300,28721.454760,564158.000000,887981.000000,true,true,120,1780455300000,0.031990
gate,ILV_USDT,ILV_USDT,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,true,true,120,1780455300000,3.706000
gate,IMX_USDT,IMX_USDT,0.0001,40.607842,77.528947,270.952200,429.086700,1811.000000,2858.000000,true,true,120,1780455300000,0.149700
gate,INIT_USDT,INIT_USDT,0.00001,88.593309,358.714556,6934.891700,22605.864900,10182.000000,32907.000000,true,true,120,1780455300000,0.067510
gate,INJ_USDT,INJ_USDT,0.001,64.704199,135.637526,93169.951800,141956.688600,146290.000000,222298.000000,true,true,120,1780455300000,6.338000
gate,INX_USDT,INX_USDT,0.00001,72.561476,96.476707,8356.317000,13971.107000,9592.000000,16007.000000,true,true,120,1780455300000,0.008720
gate,IN_USDT,IN_USDT,0.00001,94.603957,234.418570,15853.505000,42768.708000,1959.000000,5288.000000,true,true,120,1780455300000,0.080680
gate,IOST_USDT,IOST_USDT,0.000001,36.068771,57.897529,287.392790,468.942860,29900.000000,48787.000000,true,true,120,1780455300000,0.000961
gate,IOTA_USDT,IOTA_USDT,0.00001,48.630242,79.472470,6222.990830,8831.465150,118745.000000,168686.000000,true,true,120,1780455300000,0.052080
gate,IOTX_USDT,IOTX_USDT,0.000001,76.584036,85.913165,89.821130,232.715820,2264.000000,5875.000000,true,true,120,1780455300000,0.003957
gate,IO_USDT,IO_USDT,0.00001,94.447714,178.871361,13623.652510,27656.302310,80185.000000,161359.000000,true,true,120,1780455300000,0.169230
gate,IP_USDT,IP_USDT,0.0001,52.791289,83.975934,4330.929400,17585.876500,10954.000000,44398.000000,true,true,120,1780455300000,0.396300
gate,IRYS_USDT,IRYS_USDT,0.00001,105.503407,151.997434,16902.139000,48333.325000,7522.000000,21371.000000,true,true,120,1780455300000,0.022540
gate,JASMY_USDT,JASMY_USDT,0.000001,55.565089,105.714652,121.159792,2176.000628,23687.000000,426036.000000,true,true,120,1780455300000,0.005122
gate,JCT_USDT,JCT_USDT,0.000001,63.522952,93.930189,2203.537000,3078.165000,564.000000,787.000000,true,true,120,1780455300000,0.003899
gate,JELLYJELLY_USDT,JELLYJELLY_USDT,0.00001,35.248774,102.063662,332.880900,6774.105500,545.000000,11066.000000,true,true,120,1780455300000,0.060920
gate,JOE_USDT,JOE_USDT,0.00001,0.000000,56.249856,0.000000,964.499690,0.000000,26024.000000,true,true,120,1780455300000,0.036950
gate,JST_USDT,JST_USDT,0.00001,43.311699,61.728337,1177.174000,1478.519000,125.000000,157.000000,true,true,120,1780455300000,0.093630
gate,JTO_USDT,JTO_USDT,0.0001,72.654104,131.985069,11451.362000,28012.757700,20343.000000,49664.000000,true,true,120,1780455300000,0.560700
gate,JUP_USDT,JUP_USDT,0.0001,74.562356,113.741750,9308.485900,10864.759500,46960.000000,54815.000000,true,true,120,1780455300000,0.198500
gate,KAIA_USDT,KAIA_USDT,0.00001,56.106214,79.891123,9467.908300,16164.083100,21841.000000,37292.000000,true,true,120,1780455300000,0.043530
gate,KAITO_USDT,KAITO_USDT,0.0001,21.966072,79.423914,1889.052900,2294.732200,4152.000000,5039.000000,true,true,120,1780455300000,0.455900
gate,KAS_USDT,KAS_USDT,0.00001,36.112532,53.074784,3460.520000,3734.860000,1197.000000,1292.000000,true,true,120,1780455300000,0.028900
gate,KAT_USDT,KAT_USDT,0.00001,61.644603,137.459912,1808.278000,2842.809000,2706.000000,4250.000000,true,true,120,1780455300000,0.006680
gate,KAVA_USDT,KAVA_USDT,0.00001,33.629380,52.588258,94.025980,206.057130,1774.000000,3880.000000,true,true,120,1780455300000,0.053010
gate,KERNEL_USDT,KERNEL_USDT,0.00001,23.294155,31.318158,1922.382100,2015.895700,3294.000000,3454.000000,true,true,120,1780455300000,0.058340
gate,KGEN_USDT,KGEN_USDT,0.00001,137.471457,203.228866,10408.419300,18088.574200,4918.000000,8509.000000,true,true,120,1780455300000,0.209250
gate,KITE_USDT,KITE_USDT,0.00001,55.223228,71.702733,4245.806600,7943.252700,2153.000000,4020.000000,true,true,120,1780455300000,0.197120
gate,KMNO_USDT,KMNO_USDT,0.00001,13.623766,55.091359,83.084000,100.002100,506.000000,609.000000,true,true,120,1780455300000,0.016400
gate,KNC_USDT,KNC_USDT,0.0001,54.943411,76.811609,4822.271700,6858.175700,36736.000000,52210.000000,true,true,120,1780455300000,0.131200
gate,KOMA_USDT,KOMA_USDT,0.000001,94.757613,141.281827,2054.958920,3816.916220,30208.000000,56027.000000,true,true,120,1780455300000,0.006774
gate,KSM_USDT,KSM_USDT,0.001,49.862198,75.117299,480.650300,1363.789200,1148.000000,3256.000000,true,true,120,1780455300000,4.185000
gate,LAB_USDT,LAB_USDT,0.00001,1115.427871,1476.113389,7236249.035900,16523973.447300,5167.000000,12282.000000,true,true,120,1780455300000,13.912470
gate,LAYER_USDT,LAYER_USDT,0.00001,35.681455,76.180258,1739.372040,8209.006480,22991.000000,108776.000000,true,true,120,1780455300000,0.075810
gate,LA_USDT,LA_USDT,0.0001,59.789382,140.569809,830.267000,4321.396000,865.000000,4493.000000,true,true,120,1780455300000,0.096100
gate,LDO_USDT,LDO_USDT,0.0001,34.199818,59.935718,243.056300,545.448500,803.000000,1799.000000,true,true,120,1780455300000,0.302000
gate,LIGHT_USDT,LIGHT_USDT,0.0001,109.844317,137.456220,4485.761000,5896.292000,3480.000000,4585.000000,true,true,120,1780455300000,0.128900
gate,LINEA_USDT,LINEA_USDT,0.000001,48.252916,73.111559,2588.300100,4730.286500,8880.000000,16234.000000,true,true,120,1780455300000,0.002917
gate,LINK_USDT,LINK_USDT,0.001,35.559716,64.606820,144810.127000,278975.815000,17309.000000,33306.000000,true,true,120,1780455300000,8.370000
gate,LISTA_USDT,LISTA_USDT,0.00001,6.364360,102.516782,17.592400,22.622000,28.000000,36.000000,true,true,120,1780455300000,0.062830
gate,LIT_USDT,LIT_USDT,0.001,174.236591,258.759266,36161.003000,140069.726000,22718.000000,87596.000000,true,true,120,1780455300000,1.596000
gate,LPT_USDT,LPT_USDT,0.001,22.502441,41.573480,3609.551900,6693.532200,18622.000000,34553.000000,true,true,120,1780455300000,1.936000
gate,LQTY_USDT,LQTY_USDT,0.0001,90.706454,97.981594,1316.834000,1804.123200,4910.000000,6723.000000,true,true,120,1780455300000,0.267200
gate,LSK_USDT,LSK_USDT,0.0001,20.872489,74.304718,324.187300,2074.007600,3027.000000,19290.000000,true,true,120,1780455300000,0.107300
gate,LTC_USDT,LTC_USDT,0.01,36.770971,53.460504,189293.781000,299680.496000,39739.000000,62973.000000,true,true,120,1780455300000,47.660000
gate,LUMIA_USDT,LUMIA_USDT,0.00001,48.844826,54.681388,2.531800,7.032660,26.000000,72.000000,true,true,120,1780455300000,0.097300
gate,LYN_USDT,LYN_USDT,0.00001,43.378887,119.635805,436.220300,3919.334100,1205.000000,10907.000000,true,true,120,1780455300000,0.036320
gate,MAGIC_USDT,MAGIC_USDT,0.00001,23.896168,61.601929,182.327050,376.022430,3383.000000,6960.000000,true,true,120,1780455300000,0.053940
gate,MAGMA_USDT,MAGMA_USDT,0.00001,68.527541,95.504387,2553.979800,3951.027300,907.000000,1403.000000,true,true,120,1780455300000,0.281210
gate,MANA_USDT,MANA_USDT,0.00001,0.000000,23.817831,0.000000,125.475489,0.000000,15905.000000,true,true,120,1780455300000,0.078820
gate,MANTA_USDT,MANTA_USDT,0.00001,48.237723,66.137778,1087.828880,1629.120770,14610.000000,21863.000000,true,true,120,1780455300000,0.074650
gate,MANTRA_USDT,MANTRA_USDT,0.000001,61.097954,76.584896,1513.072100,2075.500200,1904.000000,2612.000000,true,true,120,1780455300000,0.007947
gate,MASK_USDT,MASK_USDT,0.0001,37.357260,63.199658,218.078440,444.030660,5275.000000,10729.000000,true,true,120,1780455300000,0.413500
gate,MAVIA_USDT,MAVIA_USDT,0.00001,47.863949,71.093809,204.398790,354.674500,6987.000000,12112.000000,true,true,120,1780455300000,0.029280
gate,MAV_USDT,MAV_USDT,0.00001,0.000000,81.317082,0.000000,113.141100,0.000000,920.000000,true,true,120,1780455300000,0.012240
gate,MBOX_USDT,MBOX_USDT,0.000001,94.165837,153.465221,1830.823757,8890.639300,1420198.000000,6862939.000000,true,true,120,1780455300000,0.012888
gate,MEGA_USDT,MEGA_USDT,0.00001,88.435964,134.855190,3020.799200,3977.845100,5373.000000,7100.000000,true,true,120,1780455300000,0.056540
gate,MELANIA_USDT,MELANIA_USDT,0.00001,31.527092,73.619474,1258.452610,1448.796740,13544.000000,15579.000000,true,true,120,1780455300000,0.092890
gate,MEME_USDT,MEME_USDT,0.0000001,69.091560,138.714319,677.384486,4786.932479,133165.000000,942797.000000,true,true,120,1780455300000,0.000508
gate,MERL_USDT,MERL_USDT,0.00001,81.018061,176.328757,3811.373280,21678.887150,137890.000000,784209.000000,true,true,120,1780455300000,0.027650
gate,METIS_USDT,METIS_USDT,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,true,true,120,1780455300000,2.995000
gate,MET_USDT,MET_USDT,0.0001,98.965237,105.334826,5898.683200,6678.620700,44347.000000,50218.000000,true,true,120,1780455300000,0.133200
gate,MEW_USDT,MEW_USDT,0.0000001,60.196559,85.965620,538.805700,1176.263900,1207.000000,2631.000000,true,true,120,1780455300000,0.000447
gate,ME_USDT,ME_USDT,0.0001,56.781858,88.073481,1249.382890,3962.427210,162843.000000,513867.000000,true,true,120,1780455300000,0.076900
gate,MINA_USDT,MINA_USDT,0.00001,30.060657,67.079065,487.417277,536.053793,93061.000000,102339.000000,true,true,120,1780455300000,0.052420
gate,MIRA_USDT,MIRA_USDT,0.00001,40.388634,82.962003,1334.105670,1434.922470,18873.000000,20292.000000,true,true,120,1780455300000,0.070730
gate,MITO_USDT,MITO_USDT,0.00001,70.530536,108.602731,492.823200,2255.861200,1635.000000,7452.000000,true,true,120,1780455300000,0.030130
gate,MMT_USDT,MMT_USDT,0.0001,78.728165,133.007888,8195.647000,15352.802000,6736.000000,12617.000000,true,true,120,1780455300000,0.122200
gate,MOCA_USDT,MOCA_USDT,0.00001,0.000000,49.534676,0.000000,7.191700,0.000000,63.000000,true,true,120,1780455300000,0.011400
gate,MON_USDT,MON_USDT,0.00001,64.632734,109.013735,3009.779400,17943.853500,14920.000000,88475.000000,true,true,120,1780455300000,0.020190
gate,MOODENG_USDT,MOODENG_USDT,0.00001,58.489680,90.458255,1236.242300,7211.201100,2698.000000,15693.000000,true,true,120,1780455300000,0.045880
gate,MORPHO_USDT,MORPHO_USDT,0.0001,56.766457,76.664985,850.550000,20810.384600,434.000000,10648.000000,true,true,120,1780455300000,1.963100
gate,MOVE_USDT,MOVE_USDT,0.00001,37.336223,76.888640,419.673890,1823.433850,30123.000000,130882.000000,true,true,120,1780455300000,0.013970
gate,MOVR_USDT,MOVR_USDT,0.001,68.488068,82.357783,609.251550,656.002920,39147.000000,42140.000000,true,true,120,1780455300000,1.554000
gate,MTL_USDT,MTL_USDT,0.0001,29.916234,49.031556,67.231430,198.013850,2499.000000,7347.000000,true,true,120,1780455300000,0.269200
gate,MUBARAK_USDT,MUBARAK_USDT,0.00001,21.575100,79.127135,733.697600,1544.600000,6463.000000,13581.000000,true,true,120,1780455300000,0.011370
gate,MYX_USDT,MYX_USDT,0.0001,203.947084,489.006005,53161.626400,429740.710500,150692.000000,1232784.000000,true,true,120,1780455300000,0.360000
gate,M_USDT,M_USDT,0.0001,86.992813,129.741583,3171.458700,8129.822300,91.000000,237.000000,true,true,120,1780455300000,3.267200
gate,NAORIS_USDT,NAORIS_USDT,0.00001,69.388413,113.138635,2158.519000,2457.623000,657.000000,747.000000,true,true,120,1780455300000,0.032820
gate,NEAR_USDT,NEAR_USDT,0.0001,118.343234,169.567804,286285.706300,731934.359000,106348.000000,270896.000000,true,true,120,1780455300000,2.702600
gate,NEO_USDT,NEO_USDT,0.001,25.708020,36.765549,1916.430000,6533.720000,760.000000,2589.000000,true,true,120,1780455300000,2.522000
gate,NEWT_USDT,NEWT_USDT,0.00001,64.470701,64.470701,8.874600,8.874600,14.000000,14.000000,true,true,120,1780455300000,0.063390
gate,NFP_USDT,NFP_USDT,0.00001,113.689233,129.738742,897.234880,1197.851230,93973.000000,125669.000000,true,true,120,1780455300000,0.009620
gate,NIGHT_USDT,NIGHT_USDT,0.00001,79.669258,109.257979,9643.874300,12990.552800,25317.000000,34150.000000,true,true,120,1780455300000,0.038020
gate,NIL_USDT,NIL_USDT,0.00001,78.106115,109.777334,988.851730,2404.593340,16399.000000,39809.000000,true,true,120,1780455300000,0.060130
gate,NMR_USDT,NMR_USDT,0.001,27.411592,93.746588,175.505700,5709.054400,206.000000,6673.000000,true,true,120,1780455300000,8.502000
gate,NOM_USDT,NOM_USDT,0.000001,120.748525,156.452128,896.252000,1032.219400,4068.000000,4679.000000,true,true,120,1780455300000,0.002191
gate,NOT_USDT,NOT_USDT,0.0000001,96.628812,149.710084,3640.132810,6721.858000,78910.000000,145766.000000,true,true,120,1780455300000,0.000465
gate,NXPC_USDT,NXPC_USDT,0.0001,52.929016,69.406451,975.213500,1272.611000,2300.000000,2995.000000,true,true,120,1780455300000,0.424100
gate,OGN_USDT,OGN_USDT,0.00001,46.095324,83.920765,1344.237090,2314.141410,66328.000000,114030.000000,true,true,120,1780455300000,0.020250
gate,OG_USDT,OG_USDT,0.001,46.859356,69.103584,616.442300,1733.452400,2266.000000,6371.000000,true,true,120,1780455300000,2.730000
gate,ONDO_USDT,ONDO_USDT,0.0001,110.479325,169.983461,351451.934400,547041.412900,913534.000000,1417234.000000,true,true,120,1780455300000,0.383600
gate,ONE_USDT,ONE_USDT,0.000001,26.776433,68.835734,373.899570,448.409670,20868.000000,25000.000000,true,true,120,1780455300000,0.001789
gate,ONG_USDT,ONG_USDT,0.00001,43.099799,43.134112,2.315200,25.567200,4.000000,44.000000,true,true,120,1780455300000,0.057880
gate,ONT_USDT,ONT_USDT,0.00001,56.477727,75.706865,4771.385580,7268.163330,97352.000000,147990.000000,true,true,120,1780455300000,0.049140
gate,ON_USDT,ON_USDT,0.00001,69.265309,87.318767,19.151000,187.736000,20.000000,196.000000,true,true,120,1780455300000,0.095700
gate,OPEN_USDT,OPEN_USDT,0.0001,53.685960,133.221668,8537.859000,10864.301000,3942.000000,5020.000000,true,true,120,1780455300000,0.216900
gate,OPG_USDT,OPG_USDT,0.0001,94.586744,173.461384,9857.496000,21945.092000,5749.000000,12713.000000,true,true,120,1780455300000,0.170300
gate,OPN_USDT,OPN_USDT,0.0001,76.752558,134.518495,1298.142000,6672.826000,1069.000000,5506.000000,true,true,120,1780455300000,0.122100
gate,OP_USDT,OP_USDT,0.00001,75.385843,123.711519,43952.416030,79833.898020,371294.000000,675186.000000,true,true,120,1780455300000,0.118680
gate,ORCA_USDT,ORCA_USDT,0.0001,43.060781,60.738509,424.816540,1014.632770,3627.000000,8654.000000,true,true,120,1780455300000,1.169300
gate,ORDER_USDT,ORDER_USDT,0.00001,53.914207,77.225918,422.247800,633.867300,933.000000,1398.000000,true,true,120,1780455300000,0.045360
gate,ORDI_USDT,ORDI_USDT,0.001,66.233243,127.850513,24793.835600,48644.339600,72377.000000,141929.000000,true,true,120,1780455300000,3.428000
gate,PARTI_USDT,PARTI_USDT,0.00001,94.225392,233.343241,322.908300,890.230000,662.000000,1832.000000,true,true,120,1780455300000,0.048940
gate,PAXG_USDT,PAXG_USDT,0.1,17.174962,21.769611,67337.121200,81119.629300,15053.000000,18135.000000,true,true,120,1780455300000,4474.400000
gate,PENDLE_USDT,PENDLE_USDT,0.001,61.921301,118.565226,3781.000000,19993.620000,2820.000000,14788.000000,true,true,120,1780455300000,1.339000
gate,PENGU_USDT,PENGU_USDT,0.000001,55.994547,89.706866,5553.903300,26233.619300,8024.000000,37909.000000,true,true,120,1780455300000,0.006933
gate,PEOPLE_USDT,PEOPLE_USDT,0.000001,41.119877,66.776626,6200.522780,7489.166020,103898.000000,125455.000000,true,true,120,1780455300000,0.005949
gate,PHA_USDT,PHA_USDT,0.00001,69.411068,134.388717,23300.565510,42635.829320,643943.000000,1179940.000000,true,true,120,1780455300000,0.036300
gate,PIEVERSE_USDT,PIEVERSE_USDT,0.0001,262.581304,424.041792,58595.264000,129139.792000,5933.000000,13178.000000,true,true,120,1780455300000,1.003500
gate,PIPPIN_USDT,PIPPIN_USDT,0.0001,148.005873,209.102915,10313.510000,38549.863000,62460.000000,232293.000000,true,true,120,1780455300000,0.016600
gate,PIXEL_USDT,PIXEL_USDT,0.000001,33.041570,65.108222,1307.653600,3226.264643,197445.000000,484535.000000,true,true,120,1780455300000,0.006620
gate,PLAY_USDT,PLAY_USDT,0.00001,135.058343,189.490045,632.938000,3340.022000,64.000000,340.000000,true,true,120,1780455300000,0.098680
gate,PLUME_USDT,PLUME_USDT,0.000001,101.373711,166.228706,3442.471620,6936.109890,26630.000000,53329.000000,true,true,120,1780455300000,0.012895
gate,PNUT_USDT,PNUT_USDT,0.00001,57.472943,94.957888,7072.359200,14669.825400,14903.000000,30677.000000,true,true,120,1780455300000,0.047400
gate,POLYX_USDT,POLYX_USDT,0.00001,34.554239,69.480517,227.967300,403.855000,513.000000,908.000000,true,true,120,1780455300000,0.044510
gate,POL_USDT,POL_USDT,0.00001,38.356374,56.669583,6948.123900,9168.991900,7664.000000,10115.000000,true,true,120,1780455300000,0.090520
gate,POPCAT_USDT,POPCAT_USDT,0.00001,44.636875,78.189169,19.953400,8993.992200,40.000000,18034.000000,true,true,120,1780455300000,0.049890
gate,POWER_USDT,POWER_USDT,0.00001,64.522532,85.508416,4.603800,1184.128800,6.000000,1545.000000,true,true,120,1780455300000,0.077080
gate,POWR_USDT,POWR_USDT,0.00001,0.000000,56.657117,0.000000,647.640500,0.000000,1143.000000,true,true,120,1780455300000,0.056630
gate,PRL_USDT,PRL_USDT,0.00001,120.420913,169.714228,240.450500,1122.944600,120.000000,564.000000,true,true,120,1780455300000,0.201290
gate,PROMPT_USDT,PROMPT_USDT,0.00001,48.643470,279.504113,3205.664900,49091.486800,10862.000000,165748.000000,true,true,120,1780455300000,0.029480
gate,PROM_USDT,PROM_USDT,0.001,61.631268,93.573022,1847.835600,4036.292400,18491.000000,40237.000000,true,true,120,1780455300000,0.999000
gate,PROVE_USDT,PROVE_USDT,0.0001,75.745284,96.444553,4461.079000,11272.311000,2209.000000,5600.000000,true,true,120,1780455300000,0.202400
gate,PTB_USDT,PTB_USDT,0.0000001,94.140004,168.173587,5849.504180,13117.150320,82437.000000,184642.000000,true,true,120,1780455300000,0.000714
gate,PUMP_USDT,PUMP_USDT,0.000001,43.400474,97.972248,14612.693000,27644.667000,8783.000000,16606.000000,true,true,120,1780455300000,0.001670
gate,PUNDIX_USDT,PUNDIX_USDT,0.0001,69.525710,84.430317,684.140900,766.719100,4903.000000,5493.000000,true,true,120,1780455300000,0.140300
gate,PYTH_USDT,PYTH_USDT,0.00001,53.136866,113.503470,1552.699300,2732.481400,4017.000000,7063.000000,true,true,120,1780455300000,0.038670
gate,QNT_USDT,QNT_USDT,0.01,67.323213,92.177927,3401.328500,4702.241600,4576.000000,6336.000000,true,true,120,1780455300000,74.410000
gate,QTUM_USDT,QTUM_USDT,0.0001,29.325535,64.603675,254.667900,316.624200,316.000000,393.000000,true,true,120,1780455300000,0.805400
gate,Q_USDT,Q_USDT,0.000001,103.460594,121.853283,1382.469700,2240.936000,713.000000,1152.000000,true,true,120,1780455300000,0.019450
gate,RARE_USDT,RARE_USDT,0.00001,0.000000,13.513516,0.000000,3.549600,0.000000,24.000000,true,true,120,1780455300000,0.014790
gate,RAVE_USDT,RAVE_USDT,0.0001,71.531428,116.972782,14691.369200,41672.301400,3641.000000,10303.000000,true,true,120,1780455300000,0.402700
gate,RECALL_USDT,RECALL_USDT,0.00001,47.175785,76.698520,86.429600,960.387300,185.000000,2054.000000,true,true,120,1780455300000,0.046870
gate,RED_USDT,RED_USDT,0.0001,38.941637,55.748152,108.229700,315.602300,967.000000,2816.000000,true,true,120,1780455300000,0.111800
gate,RENDER_USDT,RENDER_USDT,0.0001,125.702818,208.526354,71283.832100,104634.518800,33055.000000,48594.000000,true,true,120,1780455300000,2.175600
gate,RESOLV_USDT,RESOLV_USDT,0.00001,35.939063,124.374871,449.531200,1360.000900,2054.000000,6211.000000,true,true,120,1780455300000,0.021950
gate,REZ_USDT,REZ_USDT,0.000001,40.922841,53.838716,56.817030,136.630060,1533.000000,3678.000000,true,true,120,1780455300000,0.003699
gate,RIF_USDT,RIF_USDT,0.00001,95.260942,191.714475,8984.690200,14190.123700,10203.000000,16142.000000,true,true,120,1780455300000,0.088330
gate,RIVER_USDT,RIVER_USDT,0.001,69.308857,125.264091,21565.952400,41386.459800,4153.000000,7972.000000,true,true,120,1780455300000,5.166000
gate,RLC_USDT,RLC_USDT,0.0001,0.000000,46.830721,0.000000,208.522000,0.000000,518.000000,true,true,120,1780455300000,0.401600
gate,ROBO_USDT,ROBO_USDT,0.00001,48.182104,76.700654,910.550000,3413.766000,488.000000,1830.000000,true,true,120,1780455300000,0.018710
gate,ROSE_USDT,ROSE_USDT,0.00001,61.087545,116.155369,47.328000,1632.343000,58.000000,1989.000000,true,true,120,1780455300000,0.008160
gate,RPL_USDT,RPL_USDT,0.001,54.770922,65.230545,301.201990,362.263190,19836.000000,23847.000000,true,true,120,1780455300000,1.520000
gate,RSR_USDT,RSR_USDT,0.000001,36.020980,95.180810,728.534300,1019.273200,4792.000000,6700.000000,true,true,120,1780455300000,0.001520
gate,RUNE_USDT,RUNE_USDT,0.0001,72.488872,93.540071,450.399960,762.175180,11502.000000,19466.000000,true,true,120,1780455300000,0.393600
gate,RVN_USDT,RVN_USDT,0.000001,70.569253,72.961974,132.487690,132.536300,2735.000000,2736.000000,true,true,120,1780455300000,0.004852
gate,SAFE_USDT,SAFE_USDT,0.00001,28.348708,67.533565,41.708750,1092.154150,369.000000,9648.000000,true,true,120,1780455300000,0.113040
gate,SAGA_USDT,SAGA_USDT,0.00001,68.616546,96.248541,3890.982380,4697.248970,231520.000000,279313.000000,true,true,120,1780455300000,0.016810
