run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,lead_freshness_ns,lag_exchange_ns,lag_local_ns,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711927,t-288230376151711927,184,144115188075856056,0,H_USDT,211,kBinance,211,1781634549266000000,1781634549267447875,1781634549267448504,1781634549267448884,1781634549266000000,1781634549267447875,1448884,1781634549264462000,1781634549264575112,2986884,5000000,20000000,true,-,kLead,entry,62,kEntrySubmit,kLong,288230376151711927,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.2942,0.29433,0.29433,1e-05,13,13,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,434,64,0,0,0,10,639006,1781634549267643000,1781634549267753000,110000,,,,,,,,,,,,,,,,,,,,,,,,,1781634549267463361,1781634549268102367,1781634549268986941,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711928,t-288230376151711928,185,144115188075856057,0,H_USDT,211,kBinance,211,1781634549269000000,1781634549269986576,1781634549269987105,1781634549269987396,1781634549269000000,1781634549269986576,987396,1781634549264462000,1781634549264575112,5525396,5000000,20000000,true,-,kLead,entry,63,kEntrySubmit,kLong,288230376151711928,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.2942,0.29433,0.29433,1e-05,13,13,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,449,78,0,0,0,10,560388,1781634549270159000,1781634549270276000,117000,,,,,,,,,,,,,,,,,,,,,,,,,1781634549269989791,1781634549270550179,1781634549271584712,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711929,t-288230376151711929,186,144115188075856058,0,H_USDT,211,kBinance,211,1781634549281000000,1781634549282415138,1781634549282415698,1781634549282415925,1781634549281000000,1781634549282415138,1415925,1781634549281851000,1781634549281980236,564925,5000000,20000000,true,-,kLead,entry,64,kEntrySubmit,kLong,288230376151711929,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29408,0.29421,0.29421,1e-05,13,13,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,462,85,0,0,0,10,578471,1781634549282587000,1781634549282699000,112000,,,,,,,,,,,,,,,,,,,,,,,,,1781634549282417673,1781634549282996144,1781634549286452068,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711930,t-288230376151711930,187,144115188075856059,0,H_USDT,211,kBinance,211,1781634551129000000,1781634551129880162,1781634551129880800,1781634551129881276,1781634551129000000,1781634551129880162,881276,1781634551129284000,1781634551129391160,597276,5000000,20000000,true,-,kLead,entry,65,kEntrySubmit,kLong,288230376151711930,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29401,0.29415,0.29415,1e-05,13,14,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,470,97,0,0,0,10,611934,1781634551130058000,1781634551130196000,138000,,,,,,,,,,,,,,,,,,,,,,,,,1781634551129886729,1781634551130498663,1781634551132324490,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711931,t-288230376151711931,188,144115188075856060,281756452391728108,CLO_USDT,113,kBinance,113,1781634557822000000,1781634557823113445,1781634557823113894,1781634557823114742,1781634557822000000,1781634557823113445,1114742,1781634557822944000,1781634557823057764,170742,5000000,20000000,true,-,kLead,entry,1,kEntrySubmit,kLong,288230376151711931,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.14983,0.14987,0.14987,1e-05,4,4,66,66,0,66,66,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,482,112,0,0,0,10,650540,1781634557823360000,1781634557823494000,134000,,,,,,,,,,,,,,,,,,,,,,,,,1781634557823122560,1781634557823773100,1781634557829937217,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711932,t-288230376151711932,189,144115188075856061,235876031616946592,SKYAI_USDT,378,kBinance,378,1781634643960000000,1781634643960572943,1781634643960573169,1781634643960574022,1781634643960000000,1781634643960572943,574022,1781634643959597000,1781634643959718205,977022,5000000,20000000,true,-,kLead,entry,15,kEntrySubmit,kShort,288230376151711932,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.44215,0.44211,0.44211,1e-05,4,4,22,22,0,22,22,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,443,65,0,0,0,10,653715,1781634643960785000,1781634643960940000,155000,,,,,,,,,,,,,,,,,,,,,,,,,1781634643960589314,1781634643961243029,1781634643964507896,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711933,t-288230376151711933,190,144115188075856062,271341878447003494,UB_USDT,439,kBinance,439,1781634661139000000,1781634661140504651,1781634661140505186,1781634661140505471,1781634661139000000,1781634661140504651,1505471,1781634661140014000,1781634661140128063,491471,5000000,20000000,true,-,kLead,entry,2,kEntrySubmit,kLong,288230376151711933,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.12003,0.12006,0.12006,1e-05,3,3,1.6,1.6,0,1.6,1.6,0,0,0,1000.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,444,77,0,0,0,10,616934,1781634661140702000,1781634661140818000,116000,,,,,,,,,,,,,,,,,,,,,,,,,1781634661140516942,1781634661141133876,1781634661143598658,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711934,t-288230376151711934,191,144115188075856063,0,H_USDT,211,kBinance,211,1781634745656000000,1781634745657499004,1781634745657499470,1781634745657500103,1781634745656000000,1781634745657499004,1500103,1781634745657004000,1781634745657120024,496103,5000000,20000000,true,-,kLead,entry,66,kEntrySubmit,kShort,288230376151711934,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29146,0.29132,0.29132,1e-05,13,14,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,429,65,0,0,0,10,605194,1781634745657692000,1781634745657820000,128000,,,,,,,,,,,,,,,,,,,,,,,,,1781634745657515297,1781634745658120491,1781634745659198448,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711935,t-288230376151711935,192,144115188075856064,0,H_USDT,211,kBinance,211,1781634745661000000,1781634745661952679,1781634745661953299,1781634745661953632,1781634745661000000,1781634745661952679,953632,1781634745659494000,1781634745659595575,2459632,5000000,20000000,true,-,kLead,entry,67,kEntrySubmit,kShort,288230376151711935,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29146,0.29132,0.29132,1e-05,13,14,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,444,79,0,0,0,10,575339,1781634745662143000,1781634745662259000,116000,,,,,,,,,,,,,,,,,,,,,,,,,1781634745661956033,1781634745662531372,1781634745663375504,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711936,t-288230376151711936,193,144115188075856065,0,H_USDT,211,kBinance,211,1781634745663000000,1781634745663661536,1781634745663662107,1781634745663662353,1781634745663000000,1781634745663661536,662353,1781634745659494000,1781634745659595575,4168353,5000000,20000000,true,-,kLead,entry,68,kEntrySubmit,kShort,288230376151711936,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29146,0.29132,0.29132,1e-05,13,14,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,457,86,0,0,0,10,571214,1781634745663853000,1781634745663961000,108000,,,,,,,,,,,,,,,,,,,,,,,,,1781634745663664043,1781634745664235257,1781634745665109372,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711937,t-288230376151711937,194,144115188075856066,235876031616964656,SKYAI_USDT,378,kBinance,378,1781634846392000000,1781634846393339370,1781634846393339737,1781634846393340407,1781634846392000000,1781634846393339370,1340407,1781634846392073000,1781634846392226115,1267407,5000000,20000000,true,-,kLead,entry,16,kEntrySubmit,kShort,288230376151711937,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.44289,0.44285,0.44285,1e-05,4,4,22,22,0,22,22,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,428,57,0,0,0,10,599550,1781634846393550000,1781634846393678000,128000,,,,,,,,,,,,,,,,,,,,,,,,,1781634846393355327,1781634846393954877,1781634846395624590,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711938,t-288230376151711938,195,144115188075856067,235876031616995463,SKYAI_USDT,378,kBinance,378,1781634945958000000,1781634945959501488,1781634945959501891,1781634945959502753,1781634945958000000,1781634945959501488,1502753,1781634945958819000,1781634945958929325,683753,5000000,20000000,true,-,kLead,entry,17,kEntrySubmit,kLong,288230376151711938,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.43935,0.43939,0.43939,1e-05,4,4,22,22,0,22,22,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,843,882,0,0,0,10,3800601,1781634945959736000,1781634945963009000,3273000,,,,,,,,,,,,,,,,,,,,,,,,,1781634945959517586,1781634945963318187,1781634945964955908,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711939,t-288230376151711939,196,144115188075856068,0,H_USDT,211,kBinance,211,1781635140590000000,1781635140591456931,1781635140591457421,1781635140591457903,1781635140590000000,1781635140591456931,1457903,1781635140588525000,1781635140588655271,2932903,5000000,20000000,true,-,kLead,entry,69,kEntrySubmit,kLong,288230376151711939,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29219,0.29232,0.29232,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,439,99,0,0,0,10,763382,1781635140591702000,1781635140591920000,218000,,,,,,,,,,,,,,,,,,,,,,,,,1781635140591473864,1781635140592237246,1781635140597689992,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711940,t-288230376151711940,197,144115188075856069,0,H_USDT,211,kBinance,211,1781635175675000000,1781635175675918472,1781635175675919115,1781635175675919617,1781635175675000000,1781635175675918472,919617,1781635175672373000,1781635175672490370,3546617,5000000,20000000,true,-,kLead,entry,70,kEntrySubmit,kLong,288230376151711940,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29364,0.29377,0.29377,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,437,76,0,0,0,10,633510,1781635175676142000,1781635175676288000,146000,,,,,,,,,,,,,,,,,,,,,,,,,1781635175675934937,1781635175676568447,1781635175677455704,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711941,t-288230376151711941,198,144115188075856070,0,H_USDT,211,kBinance,211,1781635175679000000,1781635175679944608,1781635175679945060,1781635175679945315,1781635175679000000,1781635175679944608,945315,1781635175678719000,1781635175678827891,1226315,5000000,20000000,true,-,kLead,entry,71,kEntrySubmit,kLong,288230376151711941,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29363,0.29376,0.29376,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,448,80,0,0,0,10,543451,1781635175680124000,1781635175680261000,137000,,,,,,,,,,,,,,,,,,,,,,,,,1781635175679947577,1781635175680491028,1781635175681345436,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711942,t-288230376151711942,199,144115188075856071,0,H_USDT,211,kBinance,211,1781635177887000000,1781635177888482550,1781635177888482843,1781635177888483089,1781635177887000000,1781635177888482550,1483089,1781635177888034000,1781635177888185470,449089,5000000,20000000,true,-,kLead,entry,72,kEntrySubmit,kLong,288230376151711942,kOpenLong,kBuy,false,kImmediateOrCancel,kRejected,,,0.29311,0.29325,0.29325,1e-05,13,14,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,491,145,0,0,0,10,799574,1781635177888690000,1781635177888969000,279000,,,,,,,,,,,,,,,,,,,,,,,,,1781635177888487645,1781635177889287219,1781635177890246849,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711943,t-288230376151711943,200,144115188075856072,0,H_USDT,211,kBinance,211,1781635466239000000,1781635466239975414,1781635466239975826,1781635466239976573,1781635466239000000,1781635466239975414,976573,1781635466238985000,1781635466239098845,991573,5000000,20000000,true,-,kLead,entry,73,kEntrySubmit,kShort,288230376151711943,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29977,0.29964,0.29964,1e-05,13,13,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,427,77,0,0,0,10,631342,1781635466240187000,1781635466240324000,137000,,,,,,,,,,,,,,,,,,,,,,,,,1781635466239993246,1781635466240624588,1781635466241549597,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711944,t-288230376151711944,201,144115188075856073,0,H_USDT,211,kBinance,211,1781635466240000000,1781635466241638388,1781635466241638806,1781635466241639095,1781635466240000000,1781635466241638388,1639095,1781635466238985000,1781635466239098845,2654095,5000000,20000000,true,-,kLead,entry,74,kEntrySubmit,kShort,288230376151711944,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29977,0.29964,0.29964,1e-05,13,13,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,449,101,0,0,0,10,631439,1781635466241823000,1781635466241957000,134000,,,,,,,,,,,,,,,,,,,,,,,,,1781635466241641390,1781635466242272829,1781635466243323476,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711945,t-288230376151711945,202,144115188075856074,235876031617083812,SKYAI_USDT,378,kBinance,378,1781635488817000000,1781635488818344784,1781635488818345507,1781635488818346494,1781635488817000000,1781635488818344784,1346494,1781635488818206000,1781635488818324969,140494,5000000,20000000,true,-,kLead,entry,18,kEntrySubmit,kShort,288230376151711945,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.43064,0.4306,0.43060,1e-05,4,4,23,23,0,23,23,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,454,107,0,0,0,10,691904,1781635488818555000,1781635488818715000,160000,,,,,,,,,,,,,,,,,,,,,,,,,1781635488818361603,1781635488819053507,1781635488823298704,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711946,t-288230376151711946,203,144115188075856075,235876031617088004,SKYAI_USDT,378,kBinance,378,1781635497224000000,1781635497225168624,1781635497225168968,1781635497225169613,1781635497224000000,1781635497225168624,1169613,1781635497216189000,1781635497216275307,8980613,5000000,20000000,true,-,kLead,entry,19,kEntrySubmit,kLong,288230376151711946,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.43102,0.43106,0.43106,1e-05,4,4,23,23,0,23,23,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,457,93,0,0,0,10,582762,1781635497225374000,1781635497225504000,130000,,,,,,,,,,,,,,,,,,,,,,,,,1781635497225180834,1781635497225763596,1781635497227097899,submitted_v1,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711947,t-288230376151711947,204,144115188075856076,0,H_USDT,211,kBinance,211,1781635568579000000,1781635568580014440,1781635568580014653,1781635568580015059,1781635568579000000,1781635568580014440,1015059,1781635568579187000,1781635568579287848,828059,5000000,20000000,true,-,kLead,entry,75,kEntrySubmit,kShort,288230376151711947,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29447,0.29433,0.29433,1e-05,13,14,33,33,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,4,true,2001,3207,0,0,0,10,13167101,1781635568580240000,1781635568592909000,12669000,kAckRttThreshold,13167101,22426,34166,20930,20930,1,42126,401,1781635568580026379,1781635568580028113,1781635568580028282,1781635568580028429,1781635568580028566,1781635568580035800,1781635568580039811,242,242,0,false,0,true,242,0,1781635568580026622,1781635568593193723,1781635568594230859,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711948,t-288230376151711948,205,144115188075856077,0,H_USDT,211,kBinance,211,1781635568594000000,1781635568595017085,1781635568595017349,1781635568595017803,1781635568594000000,1781635568595017085,1017803,1781635568593445000,1781635568593574518,1572803,5000000,20000000,true,-,kLead,entry,76,kEntrySubmit,kShort,288230376151711948,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29276,0.29262,0.29262,1e-05,13,14,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1826,2755,0,0,0,10,607736,1781635568595199000,1781635568595331000,132000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568595020100,1781635568595627836,1781635568596573524,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711949,t-288230376151711949,206,144115188075856078,0,H_USDT,211,kBinance,211,1781635568596000000,1781635568597019707,1781635568597020005,1781635568597020536,1781635568596000000,1781635568597019707,1020536,1781635568595557000,1781635568595661265,1463536,5000000,20000000,true,-,kLead,entry,77,kEntrySubmit,kShort,288230376151711949,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29277,0.29264,0.29264,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1667,2384,0,0,0,10,586348,1781635568597200000,1781635568597315000,115000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568597022258,1781635568597608606,1781635568598547319,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711950,t-288230376151711950,207,144115188075856079,0,H_USDT,211,kBinance,211,1781635568601000000,1781635568602527955,1781635568602528554,1781635568602529045,1781635568601000000,1781635568602527955,1529045,1781635568600772000,1781635568600891253,1757045,5000000,20000000,true,-,kLead,entry,78,kEntrySubmit,kShort,288230376151711950,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1533,2057,0,0,0,10,620032,1781635568602723000,1781635568602840000,117000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568602530593,1781635568603150625,1781635568603986930,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711951,t-288230376151711951,208,144115188075856080,0,H_USDT,211,kBinance,211,1781635568603000000,1781635568604599789,1781635568604600408,1781635568604600681,1781635568603000000,1781635568604599789,1600681,1781635568600772000,1781635568600891253,3828681,5000000,20000000,true,-,kLead,entry,79,kEntrySubmit,kShort,288230376151711951,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1438,1732,0,0,0,10,798828,1781635568604789000,1781635568605120000,331000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568604602118,1781635568605400946,1781635568606275799,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711952,t-288230376151711952,209,144115188075856081,0,H_USDT,211,kBinance,211,1781635568605000000,1781635568606576106,1781635568606576520,1781635568606576776,1781635568605000000,1781635568606576106,1576776,1781635568600772000,1781635568600891253,5804776,5000000,20000000,true,-,kLead,entry,80,kEntrySubmit,kShort,288230376151711952,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1327,1522,0,0,0,10,579561,1781635568606751000,1781635568606866000,115000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568606578108,1781635568607157669,1781635568608054835,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711953,t-288230376151711953,210,144115188075856082,0,H_USDT,211,kBinance,211,1781635568608000000,1781635568609651004,1781635568609651683,1781635568609651917,1781635568608000000,1781635568609651004,1651917,1781635568600772000,1781635568600891253,8879917,5000000,20000000,true,-,kLead,entry,81,kEntrySubmit,kShort,288230376151711953,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1226,1342,0,0,0,10,555594,1781635568609843000,1781635568609941000,98000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568609653350,1781635568610208944,1781635568611079648,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711954,t-288230376151711954,211,144115188075856083,0,H_USDT,211,kBinance,211,1781635568612000000,1781635568612584579,1781635568612585256,1781635568612585500,1781635568612000000,1781635568612584579,585500,1781635568600772000,1781635568600891253,11813500,5000000,20000000,true,-,kLead,entry,82,kEntrySubmit,kShort,288230376151711954,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1142,1176,0,0,0,10,562998,1781635568612759000,1781635568612870000,111000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568612586954,1781635568613149952,1781635568614144005,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711955,t-288230376151711955,212,144115188075856084,0,H_USDT,211,kBinance,211,1781635568615000000,1781635568616102064,1781635568616102540,1781635568616102989,1781635568615000000,1781635568616102064,1102989,1781635568600772000,1781635568600891253,15330989,5000000,20000000,true,-,kLead,entry,83,kEntrySubmit,kShort,288230376151711955,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1066,1034,0,0,0,10,549585,1781635568616288000,1781635568616389000,101000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568616104640,1781635568616654225,1781635568617592414,submitted_v1,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,288230376151711956,t-288230376151711956,213,144115188075856085,0,H_USDT,211,kBinance,211,1781635568618000000,1781635568619068136,1781635568619068527,1781635568619068758,1781635568618000000,1781635568619068136,1068758,1781635568600772000,1781635568600891253,18296758,5000000,20000000,true,-,kLead,entry,84,kEntrySubmit,kShort,288230376151711956,kOpenShort,kSell,false,kImmediateOrCancel,kRejected,,,0.29312,0.29299,0.29299,1e-05,13,13,34,34,0,,,0,0,0,10.0,,,,,,,,0.0002,,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,1041,824,0,0,0,10,895216,1781635568619249000,1781635568619668000,419000,,,,,,,,,,,,,,,,,,,,,,,,,1781635568619070296,1781635568619965512,1781635568620839833,submitted_v1,missing_exchange_order_id
