run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_lead_exchange_ns,entry_lead_local_ns,entry_lead_freshness_ns,entry_lag_exchange_ns,entry_lag_local_ns,entry_lag_freshness_ns,exit_lead_exchange_ns,exit_lead_local_ns,exit_lead_freshness_ns,exit_lag_exchange_ns,exit_lag_local_ns,exit_lag_freshness_ns,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:20:288230376151712222,EPIC_USDT,155,20,kLong,closed,288230376151712221,288230376151712222,221802282094082412,221802282094082685,1781644456722000000,1781644456723038453,1039820,1781644456704931000,1781644456705136374,18108820,1781644460861000000,1781644460862231781,194790442,1781644461055582000,1781644461055789797,208442,1781644456724794859,1781644461057405791,4332610932,kBuy,kSell,0.6438,0.6443,0.644,0.6441,0.6438,0.64426,155,155,155,0,1,99.789,99.8603,0.0713,0.0199578,0.01997206,0.03992986,0.03137014,697794,585673,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:24:288230376151712271,EPIC_USDT,155,24,kLong,closed,288230376151712270,288230376151712271,221802282094224360,221802282094224937,1781647448769000000,1781647448769943655,945073,1781647448764428000,1781647448764557526,5517073,1781647451676000000,1781647451677597040,1597781,1781647451322398000,1781647451322521804,355199781,1781647448776174690,1781647451679062077,2902887387,kBuy,kSell,0.6433,0.644,0.6435,0.6438,0.6433,0.644,155,155,155,0,1,99.7115,99.82,0.1085,0.0199423,0.019964,0.0399063,0.0685937,629526,582612,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:26:288230376151712400,EPIC_USDT,155,26,kLong,closed,288230376151712399,288230376151712400,221802282094349436,221802282094349823,1781650726855000000,1781650726855985941,987001,1781650726855170000,1781650726855348706,817001,1781650730092000000,1781650730093189558,1190355,1781650730082672000,1781650730082854531,10518355,1781650726857623102,1781650730094975365,3237352263,kBuy,kSell,0.6442,0.6442,0.6444,0.644,0.6443,0.6442,155,155,155,0,1,99.8665,99.851,-0.0155,0.0199733,0.0199702,0.0399435,-0.0554435,658443,623372,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:36:288230376151712589,EPIC_USDT,155,36,kShort,partial_closed,288230376151712588,288230376151712589,221802282094693294,221802282094693319,1781658210218000000,1781658210219103356,1104557,1781658210218153000,1781658210218297054,951557,1781658210222000000,1781658210223054512,1055335,1781658210221435000,1781658210221546035,1620335,1781658210220982563,1781658210224907712,3925149,kSell,kBuy,0.6435,0.6435,0.6433,0.6437,0.6434,0.643566,24,24,24,131,1,15.4416,15.445584,-0.003984,0.00308832,0.0030891168,0.0061774368,-0.0101614368,565902,524673,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:36:288230376151712590,EPIC_USDT,155,36,kShort,partial_closed,288230376151712588,288230376151712590,221802282094693294,221802282094693348,1781658210218000000,1781658210219103356,1104557,1781658210218153000,1781658210218297054,951557,1781658210227000000,1781658210228675334,1676246,1781658210227692000,1781658210227823856,984246,1781658210220982563,1781658210230524185,9541622,kSell,kBuy,0.6435,0.6438,0.6433,0.644,0.6434,0.644,11,11,11,120,1,7.0774,7.084,-0.0066,0.00141548,0.0014168,0.00283228,-0.00943228,565902,588180,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:36:288230376151712591,EPIC_USDT,155,36,kShort,partial_closed,288230376151712588,288230376151712591,221802282094693294,221802282094693392,1781658210218000000,1781658210219103356,1104557,1781658210218153000,1781658210218297054,951557,1781658210293000000,1781658210294178893,1179729,1781658210232955000,1781658210233054572,61224729,1781658210220982563,1781658210296012916,75030353,kSell,kBuy,0.6435,0.6441,0.6433,0.6443,0.6434,0.6443,79,79,79,41,1,50.8286,50.8997,-0.0711,0.01016572,0.01017994,0.02034566,-0.09144566,565902,623204,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:155:36:288230376151712592,EPIC_USDT,155,36,kShort,closed,288230376151712588,288230376151712592,221802282094693294,221802282094693434,1781658210218000000,1781658210219103356,1104557,1781658210218153000,1781658210218297054,951557,1781658210307000000,1781658210308170454,1412666,1781658210308264000,1781658210308412014,148666,1781658210220982563,1781658210311196995,90214432,kSell,kBuy,0.6435,0.6443,0.6433,0.6445,0.6434,0.644419,41,41,41,0,1,26.3794,26.421179,-0.041779,0.00527588,0.0052842358,0.0105601158,-0.0523391158,565902,1604872,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:256:10:288230376151712517,LIT_USDT,256,10,kLong,partial_closed,288230376151712516,288230376151712517,296674625643714226,296674625643714353,1781655540364000000,1781655540365100342,1101180,1781655540364347000,1781655540364472981,754180,1781655540471000000,1781655540472094296,1467243,1781655540472347000,1781655540472466591,120243,1781655540371260742,1781655540483897370,112636628,kBuy,kSell,1.747,1.748,1.748,1.747,1.748,1.747,51,51,51,6,1,89.148,89.097,-0.051,0.0178296,0.0178194,0.035649,-0.086649,596347,10114593,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:256:10:288230376151712518,LIT_USDT,256,10,kLong,closed,288230376151712516,288230376151712518,296674625643714226,296674625643714374,1781655540364000000,1781655540365100342,1101180,1781655540364347000,1781655540364472981,754180,1781655540495000000,1781655540496080750,1081692,1781655540495727000,1781655540495815707,354692,1781655540371260742,1781655540498874147,127613405,kBuy,kSell,1.747,1.747,1.748,1.746,1.748,1.747,6,6,6,0,1,10.488,10.482,-0.006,0.0020976,0.0020964,0.004194,-0.010194,596347,953330,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:256:14:288230376151712619,LIT_USDT,256,14,kLong,closed,288230376151712618,288230376151712619,296674625643773086,296674625643773217,1781658913587000000,1781658913588557269,1558142,1781658913587528000,1781658913587643219,1030142,1781658913650000000,1781658913651078164,1078984,1781658913649489000,1781658913649597075,1589984,1781658913590823008,1781658913653102429,62279421,kBuy,kSell,1.778,1.777,1.779,1.776,1.779,1.777,56,56,56,0,1,99.624,99.512,-0.112,0.0199248,0.0199024,0.0398272,-0.1518272,627548,742453,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:256:17:288230376151712668,LIT_USDT,256,17,kShort,closed,288230376151712667,288230376151712668,296674625643846443,296674625643846545,1781660823006000000,1781660823007550561,1552210,1781660822989133000,1781660822989290038,18419210,1781660823187000000,1781660823188197836,2635656,1781660823189490000,1781660823189634798,145656,1781660823009280256,1781660823192023439,182743183,kSell,kBuy,1.76,1.759,1.759,1.76,1.759,1.75949,51,51,51,0,1,89.709,89.73399,-0.02499,0.0179418,0.017946798,0.035888598,-0.060878598,638229,564562,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:314:2:288230376151712244,OPN_USDT,314,2,kLong,closed,288230376151712242,288230376151712244,321444423646545131,321444423646545316,1781645282703000000,1781645282704499186,1500511,1781645282689131000,1781645282689324208,15369511,1781645338915000000,1781645338916072672,1076512,1781645333486532000,1781645333486734431,5429544512,1781645282713101285,1781645338918219044,56205117759,kBuy,kSell,0.0762,0.0762,0.0763,0.0761,0.0763,0.0762,61,61,61,0,10,46.543,46.482,-0.061,0.0093086,0.0092964,0.018605,-0.079605,622123,567319,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:322:3:288230376151711867,PENGU_USDT,322,3,kShort,partial_closed,288230376151711865,288230376151711867,139330115124213997,139330115124214236,1781632948070000000,1781632948071267787,1268715,1781632948060319000,1781632948061315707,10949715,1781632952714000000,1781632952715174669,1175752,1781632952713493000,1781632952713632019,1682752,1781632952489677170,1781632953198303566,708626396,kSell,kBuy,0.007224,0.007229,0.007222,0.007231,0.00722247,0.0072308,20,20,20,118,100,14.44494,14.4616,-0.01666,0.002888988,0.00289232,0.005781308,-0.022441308,732434,744765,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:322:3:288230376151711869,PENGU_USDT,322,3,kShort,partial_closed,288230376151711865,288230376151711869,139330115124213997,139330115124214370,1781632948070000000,1781632948071267787,1268715,1781632948060319000,1781632948061315707,10949715,1781632953398000000,1781632953399443056,1450798,1781632953399320000,1781632953399450084,130798,1781632952489677170,1781632953401353400,911676230,kSell,kBuy,0.007224,0.007231,0.007222,0.007233,0.00722247,0.007231,3,3,3,115,100,2.166741,2.1693,-0.002559,0.0004333482,0.00043386,0.0008672082,-0.0034262082,732434,617411,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:322:3:288230376151711872,PENGU_USDT,322,3,kShort,partial_closed,288230376151711865,288230376151711872,139330115124213997,139330115124214492,1781632948070000000,1781632948071267787,1268715,1781632948060319000,1781632948061315707,10949715,1781632953958000000,1781632953959191311,9067487,1781632953966852000,1781632953967066680,215487,1781632952489677170,1781632954128149790,1638472620,kSell,kBuy,0.007224,0.007235,0.007222,0.007237,0.00722247,0.00723515,40,40,40,75,100,28.88988,28.9406,-0.05072,0.005777976,0.00578812,0.011566096,-0.062286096,732434,1045782,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:322:3:288230376151711874,PENGU_USDT,322,3,kShort,partial_closed,288230376151711865,288230376151711874,139330115124213997,139330115124214542,1781632948070000000,1781632948071267787,1268715,1781632948060319000,1781632948061315707,10949715,1781632954302000000,1781632954303291718,4170123,1781632954305972000,1781632954306169288,198123,1781632952489677170,1781632954459543053,1969865883,kSell,kBuy,0.007224,0.007235,0.007222,0.007237,0.00722247,0.007232,2,2,2,73,100,1.444494,1.4464,-0.001906,0.0002888988,0.00028928,0.0005781788,-0.0024841788,732434,1107787,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:322:3:288230376151711876,PENGU_USDT,322,3,kShort,closed,288230376151711865,288230376151711876,139330115124213997,139330115124214731,1781632948070000000,1781632948071267787,1268715,1781632948060319000,1781632948061315707,10949715,1781632954497000000,1781632954498528856,1529765,1781632954439494000,1781632954439774739,59035765,1781632952489677170,1781632954598327424,2108650254,kSell,kBuy,0.007224,0.007238,0.007222,0.00724,0.00722247,0.00723791,73,73,73,0,100,52.724031,52.836743,-0.112712,0.0105448062,0.0105673486,0.0211121548,-0.1338241548,732434,834502,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:325:12:288230376151712617,PIEVERSE_USDT,325,12,kShort,closed,288230376151712616,288230376151712617,291326601674802999,291326601674803383,1781658847132000000,1781658847133639987,1641142,1781658847132854000,1781658847132981793,787142,1781658872138000000,1781658872139681018,2844446,1781658872140735000,1781658872140843417,109446,1781658847135334599,1781658872142415576,25007080977,kSell,kBuy,0.71,0.7092,0.7098,0.7094,0.71,0.709257,14,14,14,0,10,99.4,99.29598,0.10402,0.01988,0.019859196,0.039739196,0.064280804,594112,568601,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:378:22:288230376151712008,SKYAI_USDT,378,22,kLong,closed,288230376151712007,288230376151712008,235876031617327894,235876031617327997,1781637274209000000,1781637274210590875,1592522,1781637274210090000,1781637274210227436,502522,1781637274236000000,1781637274237025718,1026717,1781637274222434000,1781637274222581648,14592717,1781637274217300169,1781637274239572553,22272384,kBuy,kSell,0.43842,0.43848,0.43846,0.43844,0.43844,0.4384666,12,12,12,0,10,52.6128,52.615992,0.003192,0.01052256,0.0105231984,0.0210457584,-0.0178537584,756471,543423,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:378:59:288230376151712718,SKYAI_USDT,378,59,kLong,closed,288230376151712717,288230376151712718,235876031619265174,235876031619265546,1781662431095000000,1781662431096605528,1606582,1781662431095811000,1781662431095922245,795582,1781662431537000000,1781662431538458138,1458874,1781662431536988000,1781662431537091928,1470874,1781662431098438123,1781662431540168073,441729950,kBuy,kSell,0.46534,0.46647,0.46538,0.46643,0.46538,0.46647,21,21,21,0,10,97.7298,97.9587,0.2289,0.01954596,0.01959174,0.0391377,0.1897623,616002,662637,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:381:7:288230376151711896,SLX_USDT,381,7,kShort,partial_closed,288230376151711895,288230376151711896,353814045972605828,353814045972605864,1781633472156000000,1781633472157073450,1074648,1781633472155527000,1781633472155666781,1547648,1781633472206000000,1781633472207097958,2205315,1781633472208077000,1781633472208204640,128315,1781633472165861284,1781633472209814418,43953134,kSell,kBuy,0.183,0.1829,0.18294,0.18296,0.1829712,0.1829,18,18,18,6,10,32.934816,32.922,0.012816,0.0065869632,0.0065844,0.0131713632,-0.0003553632,588085,565033,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:381:7:288230376151711897,SLX_USDT,381,7,kShort,closed,288230376151711895,288230376151711897,353814045972605828,353814045972605877,1781633472156000000,1781633472157073450,1074648,1781633472155527000,1781633472155666781,1547648,1781633472207000000,1781633472208303864,10029496,1781633472216889000,1781633472217028811,140496,1781633472165861284,1781633472223315231,57453947,kSell,kBuy,0.183,0.1829,0.18294,0.18296,0.1829712,0.1829,6,6,6,0,10,10.978272,10.974,0.004272,0.0021956544,0.0021948,0.0043904544,-0.0001184544,588085,5101238,config_estimated,config_estimated,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:453:2:288230376151711875,VIRTUAL_USDT,453,2,kShort,closed,288230376151711866,288230376151711875,193373310733881767,193373310733882272,1781632948355000000,1781632948356348321,1349254,1781632948337041000,1781632948337220579,19308254,1781632954494000000,1781632954495239954,1241036,1781632954468138000,1781632954468484001,27103036,1781632952538815221,1781632954596089101,2057273880,kSell,kBuy,0.6322,0.6328,0.632,0.633,0.632,0.632893,15,15,15,0,10,94.8,94.93395,-0.13395,0.01896,0.01898679,0.03794679,-0.17189679,601563,1057160,config_estimated,config_estimated,
