run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,lead_freshness_ns,lag_exchange_ns,lag_local_ns,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,212,2026-06-16 17:47:47.722564763,kBinance,472,1781632067721000000,1781632067722562989,1781632067722563604,1781632067722564538,1781632067721000000,1781632067722562989,1564538,1781632067721847000,1781632067722031166,717538,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.09184,288230376151711819,76,1781632067722577767,615,934,13229,14778,264867953673756692,entry,6,kEntrySubmit,kShort,0.09182,1e-05,2,108,kCancelled,0,0,,729701,1781632067724674874,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,213,2026-06-16 17:47:51.780764589,kBinance,472,1781632071780000000,1781632071780763258,1781632071780763723,1781632071780764477,1781632071780000000,1781632071780763258,764477,1781632071779749000,1781632071779899995,1015477,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.09184,288230376151711820,77,1781632071780774411,465,754,9934,11153,264867953673758223,entry,7,kEntrySubmit,kShort,0.09182,1e-05,2,108,kCancelled,0,0,,541619,1781632071783495556,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,214,2026-06-16 17:47:55.659609520,kBinance,472,1781632075658000000,1781632075659608521,1781632075659608834,1781632075659609457,1781632075658000000,1781632075659608521,1609457,1781632075658935000,1781632075659047480,674457,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.0916,288230376151711821,78,1781632075659617728,313,623,8271,9207,264867953673759451,entry,8,kEntrySubmit,kShort,0.09158,1e-05,2,109,kCancelled,0,0,,647685,1781632075662399947,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,215,2026-06-16 17:48:03.386118271,kBinance,378,1781632083385000000,1781632083386116110,1781632083386116267,1781632083386117502,1781632083385000000,1781632083386116110,1117502,1781632083268524000,1781632083268654334,117593502,SKYAI_USDT,378,kLead,kOpenLong,kBuy,false,0,0.43965,,,,157,1235,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,216,2026-06-16 17:48:03.386595393,kBinance,378,1781632083385000000,1781632083386594448,1781632083386594949,1781632083386595312,1781632083385000000,1781632083386594448,1595312,1781632083268524000,1781632083268654334,118071312,SKYAI_USDT,378,kLead,kOpenLong,kBuy,false,0,0.43965,,,,501,363,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,217,2026-06-16 17:48:03.386596999,kBinance,378,1781632083385000000,1781632083386594994,1781632083386596474,1781632083386596929,1781632083385000000,1781632083386594994,1596929,1781632083268524000,1781632083268654334,118072929,SKYAI_USDT,378,kLead,kOpenLong,kBuy,false,0,0.43965,,,,1480,455,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,218,2026-06-16 17:48:21.775325205,kBinance,71,1781632101774000000,1781632101775322964,1781632101775323459,1781632101775324607,1781632101774000000,1781632101775322964,1324607,1781632101717668000,1781632101717759522,57656607,BEAT_USDT,71,kLead,kOpenShort,kSell,false,0,2.4942,,,,495,1148,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,219,2026-06-16 17:49:21.075461667,kBinance,211,1781632161074000000,1781632161075459121,1781632161075459694,1781632161075460774,1781632161074000000,1781632161075459121,1460774,1781632161011403000,1781632161011528010,64057774,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.27381,,,,573,1080,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,220,2026-06-16 17:49:21.076078848,kBinance,211,1781632161075000000,1781632161076077875,1781632161076078441,1781632161076078794,1781632161075000000,1781632161076077875,1078794,1781632161011403000,1781632161011528010,64675794,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.27381,,,,566,353,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,221,2026-06-16 17:49:26.873119414,kBinance,211,1781632166872000000,1781632166873118036,1781632166873118517,1781632166873118798,1781632166872000000,1781632166873118036,1118798,1781632166872390000,1781632166872501032,728798,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.27322,288230376151711822,79,1781632166873132110,481,281,13312,14074,0,entry,21,kEntrySubmit,kShort,0.27308,1e-05,13,36,kRejected,0,0,,592865,1781632166874569529,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,222,2026-06-16 17:49:41.116479972,kBinance,322,1781632181115000000,1781632181116477822,1781632181116478459,1781632181116479236,1781632181115000000,1781632181116477822,1479236,1781632181069672000,1781632181070058352,46807236,PENGU_USDT,322,kLead,kOpenLong,kBuy,false,0,0.007096,,,,637,777,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,223,2026-06-16 17:49:41.118308104,kBinance,322,1781632181117000000,1781632181118307166,1781632181118307734,1781632181118307998,1781632181117000000,1781632181118307166,1307998,1781632181069672000,1781632181070058352,48635998,PENGU_USDT,322,kLead,kOpenLong,kBuy,false,0,0.007096,,,,568,264,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,224,2026-06-16 17:49:41.124670722,kBinance,322,1781632181123000000,1781632181124669834,1781632181124670384,1781632181124670637,1781632181123000000,1781632181124669834,1670637,1781632181069672000,1781632181070058352,54998637,PENGU_USDT,322,kLead,kOpenLong,kBuy,false,0,0.007096,,,,550,253,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,225,2026-06-16 17:49:42.270984038,kBinance,472,1781632182270000000,1781632182270982949,1781632182270983173,1781632182270983827,1781632182270000000,1781632182270982949,983827,1781632182270365000,1781632182270465769,618827,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.09263,288230376151711823,80,1781632182270996763,224,654,12936,13814,264867953673770069,entry,9,kEntrySubmit,kShort,0.09261,1e-05,2,107,kCancelled,0,0,,600828,1781632182274185683,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,226,2026-06-16 17:50:14.648848756,kBinance,166,1781632214648000000,1781632214648846872,1781632214648847142,1781632214648847803,1781632214648000000,1781632214648846872,847803,1781632214571911000,1781632214572077279,76936803,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2086,,,,270,661,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,227,2026-06-16 17:50:14.650098438,kBinance,166,1781632214649000000,1781632214650097624,1781632214650097992,1781632214650098354,1781632214649000000,1781632214650097624,1098354,1781632214571911000,1781632214572077279,78187354,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2086,,,,368,362,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,228,2026-06-16 17:50:14.652297392,kBinance,166,1781632214651000000,1781632214652296562,1781632214652296946,1781632214652297326,1781632214651000000,1781632214652296562,1297326,1781632214571911000,1781632214572077279,80386326,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2086,,,,384,380,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,229,2026-06-16 17:50:14.655051680,kBinance,166,1781632214654000000,1781632214655051012,1781632214655051296,1781632214655051626,1781632214654000000,1781632214655051012,1051626,1781632214571911000,1781632214572077279,83140626,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2086,,,,284,330,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,230,2026-06-16 17:50:14.655053111,kBinance,166,1781632214654000000,1781632214655051767,1781632214655052716,1781632214655053045,1781632214654000000,1781632214655051767,1053045,1781632214571911000,1781632214572077279,83142045,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2086,,,,949,329,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,231,2026-06-16 17:50:14.658291548,kBinance,166,1781632214657000000,1781632214658290799,1781632214658291130,1781632214658291474,1781632214657000000,1781632214658290799,1291474,1781632214657119000,1781632214657209999,1172474,FET_USDT,166,kLead,kOpenLong,kBuy,false,0,0.2088,288230376151711824,81,1781632214658303496,331,344,12022,12697,65865145168719206,entry,2,kEntrySubmit,kLong,0.2089,0.0001,1,95,kCancelled,0,0,,598639,1781632214687966976,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,232,2026-06-16 17:50:33.589255530,kBinance,461,1781632233588000000,1781632233589253434,1781632233589253662,1781632233589254557,1781632233588000000,1781632233589253434,1254557,1781632233588277000,1781632233588444566,977557,WLD_USDT,461,kLead,kOpenShort,kSell,false,0,0.6586,288230376151711825,82,1781632233589268697,228,895,14140,15263,197595435393880809,entry,6,kEntrySubmit,kShort,0.6584,0.0001,2,151,kCancelled,0,0,,642909,1781632233595481102,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,233,2026-06-16 17:51:49.382789221,kBinance,325,1781632309381000000,1781632309382786637,1781632309382787171,1781632309382788060,1781632309381000000,1781632309382786637,1788060,1781632309381825000,1781632309381954918,963060,PIEVERSE_USDT,325,kLead,kOpenLong,kBuy,false,0,0.6829,288230376151711826,83,1781632309382802678,534,889,14618,16041,291326601674564126,entry,1,kEntrySubmit,kLong,0.6831,0.0001,2,14,kCancelled,0,0,,7337689,1781632309397304248,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,234,2026-06-16 17:52:53.938030573,kBinance,211,1781632373937000000,1781632373938028664,1781632373938028993,1781632373938029709,1781632373937000000,1781632373938028664,1029709,1781632373937894000,1781632373938001767,135709,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27619,288230376151711827,84,1781632373938044290,329,716,14581,15626,0,entry,22,kEntrySubmit,kLong,0.27633,1e-05,13,36,kRejected,0,0,,562859,1781632373939518380,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,235,2026-06-16 17:52:53.952091053,kBinance,211,1781632373951000000,1781632373952089641,1781632373952090633,1781632373952090969,1781632373951000000,1781632373952089641,1090969,1781632373943032000,1781632373943141970,9058969,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27627,288230376151711828,85,1781632373952093780,992,336,2811,4139,0,entry,23,kEntrySubmit,kLong,0.2764,1e-05,13,36,kRejected,0,0,,560064,1781632373953487459,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,236,2026-06-16 17:52:53.953991951,kBinance,211,1781632373953000000,1781632373953991139,1781632373953991704,1781632373953991892,1781632373953000000,1781632373953991139,991892,1781632373953572000,1781632373953670833,419892,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27629,288230376151711829,86,1781632373953993728,565,188,1836,2589,0,entry,24,kEntrySubmit,kLong,0.27643,1e-05,13,36,kRejected,0,0,,575832,1781632373955380581,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,237,2026-06-16 17:52:56.378983839,kBinance,211,1781632376378000000,1781632376378982545,1781632376378983206,1781632376378983620,1781632376378000000,1781632376378982545,983620,1781632376378753000,1781632376378876448,230620,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27759,288230376151711830,87,1781632376378988311,661,414,4691,5766,0,entry,25,kEntrySubmit,kLong,0.27772,1e-05,13,36,kRejected,0,0,,606541,1781632376380506336,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,238,2026-06-16 17:53:00.317386620,kBinance,481,1781632380316000000,1781632380317385084,1781632380317385737,1781632380317386341,1781632380316000000,1781632380317385084,1386341,1781632380142550000,1781632380142680373,174836341,ZEC_USDT,481,kLead,kOpenShort,kSell,false,0,504.73,,,,653,604,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,239,2026-06-16 17:53:00.317390043,kBinance,481,1781632380316000000,1781632380317386077,1781632380317389771,1781632380317389966,1781632380316000000,1781632380317386077,1389966,1781632380142550000,1781632380142680373,174839966,ZEC_USDT,481,kLead,kOpenShort,kSell,false,0,504.73,,,,3694,195,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,240,2026-06-16 17:54:43.711582436,kBinance,472,1781632483710000000,1781632483711579937,1781632483711580530,1781632483711581564,1781632483710000000,1781632483711579937,1581564,1781632483055717000,1781632483055840513,655864564,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.09292,,,,593,1034,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,241,2026-06-16 17:55:33.144152800,kBinance,472,1781632533143000000,1781632533144150685,1781632533144151101,1781632533144152111,1781632533143000000,1781632533144150685,1152111,1781632533143194000,1781632533143326224,958111,XPL_USDT,472,kLead,kOpenShort,kSell,false,0,0.09283,288230376151711831,88,1781632533144166066,416,1010,13955,15381,264867953673798629,entry,10,kEntrySubmit,kShort,0.09281,1e-05,2,107,kCancelled,0,0,,795850,1781632533148220394,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,242,2026-06-16 17:57:08.213797403,kBinance,211,1781632628213000000,1781632628213795107,1781632628213795983,1781632628213796543,1781632628213000000,1781632628213795107,796543,1781632628207087000,1781632628207219738,6709543,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.27501,288230376151711832,89,1781632628213812410,876,560,15867,17303,0,entry,26,kEntrySubmit,kShort,0.27488,1e-05,13,36,kRejected,0,0,,584248,1781632628221904383,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,243,2026-06-16 17:58:30.502272712,kBinance,211,1781632710501000000,1781632710502270443,1781632710502270823,1781632710502271743,1781632710501000000,1781632710502270443,1271743,1781632710458184000,1781632710458382085,44087743,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27505,,,,380,920,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,244,2026-06-16 17:58:37.953324062,kBinance,378,1781632717952000000,1781632717953321694,1781632717953322171,1781632717953323124,1781632717952000000,1781632717953321694,1323124,1781632717952195000,1781632717952320535,1128124,SKYAI_USDT,378,kLead,kOpenShort,kSell,false,0,0.43663,288230376151711833,90,1781632717953337696,477,953,14572,16002,235876031616747239,entry,10,kEntrySubmit,kShort,0.43659,1e-05,4,22,kCancelled,0,0,,663532,1781632717962409176,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,245,2026-06-16 17:58:39.005032616,kBinance,481,1781632719004000000,1781632719005030948,1781632719005031546,1781632719005031910,1781632719004000000,1781632719005030948,1031910,1781632719001588000,1781632719001740127,3443910,ZEC_USDT,481,kLead,kOpenLong,kBuy,false,0,504.21,288230376151711834,91,1781632719005038719,598,364,6809,7771,206602635063471125,entry,7,kEntrySubmit,kLong,504.34,0.01,13,19,kCancelled,0,0,,669850,1781632719029303571,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,246,2026-06-16 17:58:53.175028312,kBinance,211,1781632733174000000,1781632733175026447,1781632733175026858,1781632733175027814,1781632733174000000,1781632733175026447,1027814,1781632733174532000,1781632733174688810,495814,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.27483,288230376151711835,92,1781632733175041174,411,956,13360,14727,0,entry,27,kEntrySubmit,kLong,0.27496,1e-05,13,36,kRejected,0,0,,666691,1781632733178215944,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,247,2026-06-16 17:59:27.652655877,kBinance,171,1781632767651000000,1781632767652653994,1781632767652654511,1781632767652655304,1781632767651000000,1781632767652653994,1655304,1781632767619928000,1781632767620139127,32727304,FIL_USDT,171,kLead,kOpenLong,kBuy,false,0,0.7915,,,,517,793,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,248,2026-06-16 17:59:57.671463130,kBinance,211,1781632797670000000,1781632797671460660,1781632797671461300,1781632797671462049,1781632797670000000,1781632797671460660,1462049,1781632797670416000,1781632797670572021,1046049,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.2745,288230376151711836,93,1781632797671477200,640,749,15151,16540,0,entry,28,kEntrySubmit,kShort,0.27436,1e-05,13,36,kRejected,0,0,,733248,1781632797673127329,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,249,2026-06-16 18:01:13.825594393,kBinance,220,1781632873824000000,1781632873825591922,1781632873825592750,1781632873825593483,1781632873824000000,1781632873825591922,1593483,1781632873744821000,1781632873744960947,80772483,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,828,733,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,250,2026-06-16 18:01:13.826579599,kBinance,220,1781632873825000000,1781632873826578605,1781632873826579194,1781632873826579526,1781632873825000000,1781632873826578605,1579526,1781632873744821000,1781632873744960947,81758526,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,589,332,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,251,2026-06-16 18:01:13.826580928,kBinance,220,1781632873825000000,1781632873826579407,1781632873826580667,1781632873826580870,1781632873825000000,1781632873826579407,1580870,1781632873744821000,1781632873744960947,81759870,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,1260,203,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,252,2026-06-16 18:01:13.827038881,kBinance,220,1781632873826000000,1781632873827038219,1781632873827038621,1781632873827038822,1781632873826000000,1781632873827038219,1038822,1781632873744821000,1781632873744960947,82217822,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,402,201,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,253,2026-06-16 18:01:13.827041494,kBinance,220,1781632873826000000,1781632873827040492,1781632873827041208,1781632873827041436,1781632873826000000,1781632873827040492,1041436,1781632873744821000,1781632873744960947,82220436,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,716,228,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,254,2026-06-16 18:01:13.828369962,kBinance,220,1781632873827000000,1781632873828368971,1781632873828369716,1781632873828369903,1781632873827000000,1781632873828368971,1369903,1781632873744821000,1781632873744960947,83548903,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,745,187,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,255,2026-06-16 18:01:13.829388142,kBinance,220,1781632873828000000,1781632873829387347,1781632873829387727,1781632873829388081,1781632873828000000,1781632873829387347,1388081,1781632873744821000,1781632873744960947,84567081,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,,,,380,354,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,256,2026-06-16 18:01:13.832192920,kBinance,220,1781632873831000000,1781632873832191746,1781632873832192290,1781632873832192858,1781632873831000000,1781632873832191746,1192858,1781632873831333000,1781632873831505025,859858,INJ_USDT,220,kLead,kOpenLong,kBuy,false,0,5.724,288230376151711837,94,1781632873832205140,544,568,12282,13394,88664618595121838,entry,1,kEntrySubmit,kLong,5.726,0.001,2,174,kCancelled,0,0,,688698,1781632873866304311,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,257,2026-06-16 18:01:15.931066116,kBinance,211,1781632875930000000,1781632875931064648,1781632875931065325,1781632875931065877,1781632875930000000,1781632875931064648,1065877,1781632875930785000,1781632875930912435,280877,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28051,288230376151711838,95,1781632875931072324,677,552,6447,7676,0,entry,29,kEntrySubmit,kShort,0.28038,1e-05,13,35,kRejected,0,0,,567029,1781632875932577061,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,258,2026-06-16 18:01:15.937100070,kBinance,211,1781632875936000000,1781632875937099068,1781632875937099728,1781632875937099988,1781632875936000000,1781632875937099068,1099988,1781632875930785000,1781632875930912435,6314988,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28051,288230376151711839,96,1781632875937101688,660,260,1700,2620,0,entry,30,kEntrySubmit,kShort,0.28038,1e-05,13,35,kRejected,0,0,,586076,1781632875940059883,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,259,2026-06-16 18:01:15.955528974,kBinance,211,1781632875954000000,1781632875955527965,1781632875955528607,1781632875955528921,1781632875954000000,1781632875955527965,1528921,1781632875946996000,1781632875947101820,8532921,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28031,288230376151711840,97,1781632875955530567,642,314,1646,2602,0,entry,31,kEntrySubmit,kShort,0.28017,1e-05,13,35,kRejected,0,0,,588924,1781632875958077398,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,260,2026-06-16 18:01:16.008973485,kBinance,211,1781632876008000000,1781632876008972397,1781632876008973195,1781632876008973433,1781632876008000000,1781632876008972397,973433,1781632875979250000,1781632875979357754,29723433,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28022,,,,798,238,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,261,2026-06-16 18:01:16.033951147,kBinance,211,1781632876033000000,1781632876033949959,1781632876033950749,1781632876033951095,1781632876033000000,1781632876033949959,951095,1781632875979250000,1781632875979357754,54701095,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28022,,,,790,346,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,262,2026-06-16 18:01:16.043552826,kBinance,211,1781632876042000000,1781632876043552071,1781632876043552437,1781632876043552772,1781632876042000000,1781632876043552071,1552772,1781632875979250000,1781632875979357754,64302772,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28022,,,,366,335,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,263,2026-06-16 18:01:16.043554174,kBinance,211,1781632876042000000,1781632876043552548,1781632876043553820,1781632876043554121,1781632876042000000,1781632876043552548,1554121,1781632875979250000,1781632875979357754,64304121,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28022,,,,1272,301,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,264,2026-06-16 18:01:16.044574624,kBinance,211,1781632876043000000,1781632876044573860,1781632876044574186,1781632876044574568,1781632876043000000,1781632876044573860,1574568,1781632876043584000,1781632876043711681,990568,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28019,288230376151711841,98,1781632876044576124,326,382,1556,2264,0,entry,32,kEntrySubmit,kShort,0.28006,1e-05,13,35,kRejected,0,0,,556014,1781632876045920891,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,265,2026-06-16 18:01:16.101028309,kBinance,211,1781632876100000000,1781632876101027243,1781632876101027919,1781632876101028252,1781632876100000000,1781632876101027243,1028252,1781632876086045000,1781632876086145517,14983252,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28028,288230376151711842,99,1781632876101029690,676,333,1438,2447,0,entry,33,kEntrySubmit,kShort,0.28015,1e-05,13,35,kRejected,0,0,,959193,1781632876102863233,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,266,2026-06-16 18:01:16.170499717,kBinance,211,1781632876169000000,1781632876170498870,1781632876170499258,1781632876170499661,1781632876169000000,1781632876170498870,1499661,1781632876143126000,1781632876143232629,27373661,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28028,,,,388,403,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,267,2026-06-16 18:01:16.338168279,kBinance,211,1781632876337000000,1781632876338167330,1781632876338167833,1781632876338168233,1781632876337000000,1781632876338167330,1168233,1781632876311494000,1781632876311599316,26674233,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28032,,,,503,400,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,268,2026-06-16 18:01:19.178890626,kBinance,211,1781632879178000000,1781632879178889630,1781632879178890045,1781632879178890477,1781632879178000000,1781632879178889630,890477,1781632879177583000,1781632879177726699,1307477,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.2829,288230376151711843,100,1781632879178896182,415,432,5705,6552,0,entry,34,kEntrySubmit,kShort,0.28277,1e-05,13,35,kRejected,0,0,,608275,1781632879180423795,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,269,2026-06-16 18:01:19.180594310,kBinance,211,1781632879179000000,1781632879180593293,1781632879180593773,1781632879180594177,1781632879179000000,1781632879180593293,1594177,1781632879179800000,1781632879179918751,794177,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.2827,288230376151711844,101,1781632879180595874,480,404,1697,2581,0,entry,35,kEntrySubmit,kShort,0.28256,1e-05,13,35,kRejected,0,0,,590626,1781632879182168793,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,270,2026-06-16 18:01:19.183586071,kBinance,211,1781632879182000000,1781632879183585117,1781632879183585662,1781632879183585938,1781632879182000000,1781632879183585117,1585938,1781632879183253000,1781632879183384920,332938,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28267,288230376151711845,102,1781632879183587426,545,276,1488,2309,0,entry,36,kEntrySubmit,kShort,0.28254,1e-05,13,35,kRejected,0,0,,646113,1781632879190021862,missing_exchange_order_id
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,271,2026-06-16 18:01:21.546977973,kBinance,211,1781632881546000000,1781632881546976654,1781632881546977347,1781632881546977814,1781632881546000000,1781632881546976654,977814,1781632881517559000,1781632881517643894,29418814,H_USDT,211,kLead,kOpenShort,kSell,false,0,0.28263,,,,693,467,,,,,,,,,,,,,,,,,,missing_order
