run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_lead_exchange_ns,entry_lead_local_ns,entry_lead_freshness_ns,entry_lag_exchange_ns,entry_lag_local_ns,entry_lag_freshness_ns,exit_lead_exchange_ns,exit_lead_local_ns,exit_lead_freshness_ns,exit_lag_exchange_ns,exit_lag_local_ns,exit_lag_freshness_ns,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:96:288230376151716962,AIA_USDT,14,96,kLong,closed,288230376151716960,288230376151716962,273593678598671055,273593678598671513,1780809880163000000,1780809880164777290,1779272,1780809880103131000,1780809880103493541,61648272,1780809883155000000,1780809883155964573,966061,1780809883154590000,1780809883154811990,1376061,1780809880166811338,1780809883157796883,2990985545,kBuy,kSell,0.05486,0.05485,0.05488,0.05483,0.05486,0.054853,139,139,139,0,10,76.2554,76.24567,-0.00973,0.01525108,0.015249134,0.030500214,-0.040230214,770998,594319,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:98:288230376151717025,AIA_USDT,14,98,kLong,partial_closed,288230376151717024,288230376151717025,273593678598699039,273593678598699089,1780811144685000000,1780811144685660677,662237,1780811144684573000,1780811144684810495,1089237,1780811144690000000,1780811144691094425,1095375,1780811144688924000,1780811144689164024,2171375,1780811144687923288,1780811144693368912,5445624,kBuy,kSell,0.05519,0.05518,0.05521,0.05516,0.05521,0.0551627,154,154,154,27,10,85.0234,84.950558,-0.072842,0.01700468,0.0169901116,0.0339947916,-0.1068367916,527806,531762,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:98:288230376151717026,AIA_USDT,14,98,kLong,closed,288230376151717024,288230376151717026,273593678598699039,273593678598699558,1780811144685000000,1780811144685660677,662237,1780811144684573000,1780811144684810495,1089237,1780811154052000000,1780811154053313549,1315184,1780811153926039000,1780811153926250977,127276184,1780811144687923288,1780811154055120703,9367197415,kBuy,kSell,0.05519,0.0551,0.05521,0.05508,0.05521,0.0551,27,27,27,0,10,14.9067,14.877,-0.0297,0.00298134,0.0029754,0.00595674,-0.03565674,527806,593020,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:106:288230376151717246,AIA_USDT,14,106,kShort,closed,288230376151717245,288230376151717246,273593678598792805,273593678598792841,1780814324202000000,1780814324203102445,1104182,1780814324202177000,1780814324202412426,927182,1780814324207000000,1780814324207958639,1685886,1780814324208447000,1780814324208685316,238886,1780814324204942160,1780814324210183205,5241045,kSell,kBuy,0.05562,0.05562,0.0556,0.05564,0.05562,0.05562,41,41,41,0,10,22.8042,22.8042,0,0.00456084,0.00456084,0.00912168,-0.00912168,611406,508589,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:107:288230376151717248,AIA_USDT,14,107,kShort,closed,288230376151717247,288230376151717248,273593678598792888,273593678598792940,1780814324275000000,1780814324276069042,1070737,1780814324270535000,1780814324270777826,5535737,1780814324281000000,1780814324282618323,1619549,1780814324281381000,1780814324281639707,1238549,1780814324277580356,1780814324288077982,10497626,kSell,kBuy,0.05559,0.05565,0.05557,0.05567,0.05558,0.0556465,82,82,82,0,10,45.5756,45.63013,-0.05453,0.00911512,0.009126026,0.018241146,-0.072771146,643497,923456,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:153:288230376151719378,AIA_USDT,14,153,kLong,closed,288230376151719377,288230376151719378,273593678599719867,273593678599720257,1780852598992000000,1780852598992919691,921964,1780852598908037000,1780852598908303269,84884964,1780852607427000000,1780852607428033412,218652193,1780852607645382000,1780852607645650728,270193,1780852599001818976,1780852607647271647,8645452671,kBuy,kSell,0.0567,0.05662,0.05672,0.0566,0.0567118,0.05662,91,91,91,0,10,51.607738,51.5242,-0.083538,0.0103215476,0.01030484,0.0206263876,-0.1041643876,704914,557054,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:156:288230376151719428,AIA_USDT,14,156,kShort,closed,288230376151719426,288230376151719428,273593678599757148,273593678599757350,1780854016587000000,1780854016588005539,1007598,1780854016587181000,1780854016587470930,826598,1780854023122000000,1780854023123665440,1667053,1780854022203871000,1780854022204190574,919796053,1780854016589659325,1780854023125919448,6536260123,kSell,kBuy,0.05608,0.05605,0.05606,0.05607,0.05608,0.05605,1,1,1,0,10,0.5608,0.5605,0.0003,0.00011216,0.0001121,0.00022426,0.00007574,575972,929718,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:181:288230376151720925,AIA_USDT,14,181,kLong,closed,288230376151720919,288230376151720925,273593678600294388,273593678600295277,1780881310306000000,1780881310308057893,2059587,1780881310259374000,1780881310259657043,48685587,1780881318088000000,1780881318089344942,75684288,1780881318163470000,1780881318163683058,214288,1780881312262932061,1780881318417823823,6154891762,kBuy,kSell,0.05623,0.05628,0.05625,0.05626,0.05623,0.05628,40,40,40,0,10,22.492,22.512,0.02,0.0044984,0.0045024,0.0090008,0.0109992,2757819,1321290,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:187:288230376151721626,AIA_USDT,14,187,kShort,partial_closed,288230376151721625,288230376151721626,273593678600512279,273593678600512293,1780893260715000000,1780893260716769130,1770230,1780893260705261000,1780893260705499688,11509230,1780893260725000000,1780893260726591348,1991994,1780893260726780000,1780893260726990911,211994,1780893260722841421,1780893260728559466,5718045,kSell,kBuy,0.05513,0.0551,0.05511,0.05512,0.0551201,0.0551,55,55,55,34,10,30.316055,30.305,0.011055,0.006063211,0.006061,0.012124211,-0.001069211,531869,474959,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:187:288230376151721627,AIA_USDT,14,187,kShort,closed,288230376151721625,288230376151721627,273593678600512279,273593678600512306,1780893260715000000,1780893260716769130,1770230,1780893260705261000,1780893260705499688,11509230,1780893260729000000,1780893260730715468,1716752,1780893260729510000,1780893260729724099,1206752,1780893260722841421,1780893260732518531,9677110,kSell,kBuy,0.05513,0.05513,0.05511,0.05515,0.0551201,0.05515,34,34,34,0,10,18.740834,18.751,-0.010166,0.0037481668,0.0037502,0.0074983668,-0.0176643668,531869,480854,config_estimated,config_estimated,
