run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
bitget_lead_lag_top20_20260715T125649Z,45,2026-07-15 13:23:06.240391577,kBinance,411,1784121786239000000,1784121786240390362,1784121786240390775,1784121786240391500,1784121786239000000,1784121786240390362,11053506047110,1391500,1784121786239000000,1784121786240361309,370689592292,1391500,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.003022,432345564227567628,,1784121786240405422,413,725,13922,15060,1461278172525506568,entry,1,kEntrySubmit,kShort,0.003021,1e-06,1,1742,kCancelled,0,0,,5803686,1784121786246587976,
bitget_lead_lag_top20_20260715T125649Z,46,2026-07-15 13:23:48.858547728,kBinance,347,1784121828857000000,1784121828858545810,1784121828858546349,1784121828858547209,1784121828857000000,1784121828858545810,11053511170317,1547209,1784121828855000000,1784121828857222238,657200771808,3547209,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30783,432345564227567629,,1784121828858564579,539,860,17370,18769,1461278351278354442,entry,2,kEntrySubmit,kShort,0.30777,1e-05,6,17,kFilled,17,0.30833,-50,5360143,1784121828864252353,
bitget_lead_lag_top20_20260715T125649Z,47,2026-07-15 13:23:48.873828375,kBitget,347,1784121828872000000,1784121828873827768,1784121828873828096,1784121828873828314,1784121828873000000,1784121828873546257,11053511172908,828314,1784121828872000000,1784121828873827768,657200773538,1828314,RAVE_USDT,347,kLag,kCloseShort,kBuy,true,2,0.30741,432345564227567630,,1784121828873829443,328,218,1129,1675,1461278351341269043,exit,2,kExitSubmit,kShort,0.30747,1e-05,6,17,kCancelled,0,0,,5076177,1784121828879372808,
bitget_lead_lag_top20_20260715T125649Z,48,2026-07-15 13:23:49.235621242,kBinance,347,1784121829234000000,1784121829235620550,1784121829235620949,1784121829235621169,1784121829234000000,1784121829235620550,11053511208998,1621169,1784121829232000000,1784121829234050759,657200782691,3621169,RAVE_USDT,347,kLead,kCloseShort,kBuy,true,2,0.3068,432345564227567631,,1784121829235622444,399,220,1275,1894,1461278352859607041,exit,2,kExitSubmit,kShort,0.30692,1e-05,12,17,kFilled,17,0.30692,12,5141069,1784121829241201405,
bitget_lead_lag_top20_20260715T125649Z,49,2026-07-15 13:23:49.971978688,kBinance,347,1784121829971000000,1784121829971977821,1784121829971978313,1784121829971978623,1784121829971000000,1784121829971977821,11053511269557,978623,1784121829968000000,1784121829970320872,657200795402,3978623,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30876,432345564227567632,,1784121829971984185,492,310,5562,6364,1461278355946614786,entry,3,kEntrySubmit,kShort,0.3087,1e-05,6,17,kCancelled,0,0,,5102985,1784121829977755472,
bitget_lead_lag_top20_20260715T125649Z,50,2026-07-15 13:23:49.971985999,kBinance,347,1784121829971000000,1784121829971979205,1784121829971985657,1784121829971985939,1784121829971000000,1784121829971979205,11053511269568,985939,1784121829968000000,1784121829970320872,657200795402,3985939,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30876,0,,,6452,282,,,,entry,0,,,0.30876,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,51,2026-07-15 13:23:49.977448683,kBinance,347,1784121829976000000,1784121829977447758,1784121829977448263,1784121829977448624,1784121829976000000,1784121829977447758,11053511270134,1448624,1784121829974000000,1784121829976373009,657200795563,3448624,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30876,0,,,505,361,,,,entry,0,,,0.30876,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,52,2026-07-15 13:25:03.953555351,kBinance,411,1784121903952000000,1784121903953553535,1784121903953554001,1784121903953554800,1784121903952000000,1784121903953553535,11053520353833,1554800,1784121902194000000,1784121902195868531,370690629299,1759554800,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.003047,0,,,466,799,,,,entry,0,,,0.003046,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,53,2026-07-15 13:25:03.954002830,kBinance,411,1784121903953000000,1784121903954001979,1784121903954002362,1784121903954002774,1784121903953000000,1784121903954001979,11053520353908,1002774,1784121902194000000,1784121902195868531,370690629299,1760002774,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.003047,0,,,383,412,,,,entry,0,,,0.003046,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,54,2026-07-15 13:25:03.954005082,kBinance,411,1784121903953000000,1784121903954004188,1784121903954004642,1784121903954005026,1784121903953000000,1784121903954004188,11053520354004,1005026,1784121902194000000,1784121902195868531,370690629299,1760005026,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.003047,0,,,454,384,,,,entry,0,,,0.003046,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,55,2026-07-15 13:25:03.954006092,kBinance,411,1784121903953000000,1784121903954004621,1784121903954005670,1784121903954006036,1784121903953000000,1784121903954004621,11053520354014,1006036,1784121902194000000,1784121902195868531,370690629299,1760006036,TAC_USDT,411,kLead,kOpenShort,kSell,false,0,0.003047,0,,,1049,366,,,,entry,0,,,0.003046,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_20260715T125649Z,56,2026-07-15 13:25:48.390063810,kBinance,449,1784121948389000000,1784121948390061679,1784121948390062073,1784121948390063152,1784121948389000000,1784121948390061679,11053527751711,1063152,1784121948389000000,1784121948389968873,370691188193,1063152,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.5163,432345564227567633,,1784121948390081558,394,1079,18406,19879,1461278852631900160,entry,3,kEntrySubmit,kShort,0.51619,1e-05,11,10,kCancelled,0,0,,5330496,1784121948395811159,
bitget_lead_lag_top20_20260715T125649Z,57,2026-07-15 13:25:58.921331568,kBinance,347,1784121958920000000,1784121958921329449,1784121958921330062,1784121958921330884,1784121958920000000,1784121958921329449,11053528757888,1330884,1784121958919000000,1784121958919943176,657204043834,2330884,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30546,432345564227567634,,1784121958921347374,613,822,16490,17925,1461278896802115587,entry,4,kEntrySubmit,kShort,0.30539,1e-05,6,17,kCancelled,0,0,,5432425,1784121958927148726,
bitget_lead_lag_top20_20260715T125649Z,58,2026-07-15 13:25:58.921351453,kBinance,347,1784121958920000000,1784121958921331982,1784121958921351004,1784121958921351394,1784121958920000000,1784121958921331982,11053528757960,1351394,1784121958919000000,1784121958919943176,657204043834,2351394,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.30546,0,,,19022,390,,,,entry,0,,,0.30546,1e-05,0,0,kRejected,,,,,,
