run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711755,288230376151711755,281193503325304694,LAB_USDT,15,11,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,12,144115188075855884,1780322005042000000,7521059183596143,1780322005043131072,1780322005043131820,1780322005043138321,1780322005043783596,1780322005092879396,1780322005087544745,1780322005043546000,1780322005043379000,1780322005043546000,167000,1780322005092705000,0,1780322005086000000,645275,49741075,645275,49741075,44406424,43761149,,748,6501,,237596,174396,42454000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,831,757,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711756,288230376151711756,281193503325347783,LAB_USDT,15,12,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,13,144115188075855885,1780322036381000000,7521090522920287,1780322036382455327,1780322036382456078,1780322036382465804,1780322036384368944,1780322036395199289,1780322036394595119,1780322036383756000,1780322036382697000,1780322036383756000,1059000,1780322036394994000,0,1780322036394000000,1903140,12733485,1903140,12733485,12129315,10226175,,751,9726,,612944,205289,10244000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,738,617,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711757,288230376151711757,281193503325357830,LAB_USDT,15,13,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,14,144115188075855886,1780322041073000000,7521095214531669,1780322041074067291,1780322041074068648,1780322041074077830,1780322041074882763,1780322041149890924,1780322041088513551,1780322041074534000,1780322041074313000,1780322041074534000,221000,1780322041149643000,0,1780322041087000000,804933,75813094,804933,75813094,14435721,13630788,,1357,9182,,348763,247924,12466000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,702,443,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711758,288230376151711758,281193503325360929,LAB_USDT,15,14,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,15,144115188075855887,1780322041759000000,7521095900606640,1780322041760142072,1780322041760142717,1780322041760146192,1780322041760733213,1780322041901674878,1780322041826395865,1780322041760519000,1780322041760408000,1780322041760519000,111000,1780322041901367000,0,1780322041825000000,587021,141528686,587021,141528686,66249673,65662652,,645,3475,,214213,307878,64481000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,686,364,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711759,288230376151711759,0,LAB_USDT,15,15,kShort,entry,kOpenShort,kSell,false,kRejected,,,16,144115188075855888,1780322123525000000,7521177667024194,1780322123526559023,1780322123526560670,1780322123526572397,1780322123527667736,1780322126628071909,1780322126628081644,1780322123527419000,1780322123526844000,1780322123527419000,575000,1780322126627365000,0,0,1095339,3101499512,1095339,3101499512,3101509247,3100413908,,1647,11727,,248736,706909,,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,514,225,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711760,288230376151711760,281193503325444776,LAB_USDT,15,16,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,17,144115188075855889,1780322128186000000,7521182328027566,1780322128187562485,1780322128187563040,1780322128187567616,1780322128188147622,1780322131126823819,1780322131126943226,1780322128187937000,1780322128187791000,1780322128187937000,146000,1780322131126552000,0,1780322131126000000,580006,2939256203,580006,2939256203,2939375610,2938795604,,555,4576,,210622,271819,2938063000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,599,294,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711761,288230376151711761,281193503325447244,LAB_USDT,15,17,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,18,144115188075855890,1780322133340000000,7521187481744911,1780322133341280366,1780322133341280977,1780322133341285315,1780322133342282850,1780322136403636801,1780322136403553528,1780322133341747000,1780322133341553000,1780322133341747000,194000,1780322136403421000,0,1780322136402000000,997535,3062351486,997535,3062351486,3062268213,3061270678,,611,4338,,535850,215801,3060253000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,647,315,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711762,288230376151711762,281193503325498704,LAB_USDT,15,18,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,19,144115188075855891,1780322220948000000,7521275090155431,1780322220949690777,1780322220949692038,1780322220949703131,1780322220950354689,1780322221212384374,1780322221213517030,1780322220950075000,1780322220949927000,1780322220950075000,148000,1780322221212043000,0,1780322221210000000,651558,262681243,651558,262681243,263813899,263162341,,1261,11093,,279689,341374,259925000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,465,140,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711763,288230376151711763,281193503325499153,LAB_USDT,15,19,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,20,144115188075855892,1780322221213000000,7521275354625810,1780322221214161451,1780322221214161769,1780322221214164527,1780322221215514268,1780322221489024479,1780322221486966241,1780322221215233000,1780322221215002000,1780322221215233000,231000,1780322221488815000,0,1780322221486000000,1349741,274859952,1349741,274859952,272801714,271451973,,318,2758,,281268,209479,270767000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,574,323,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711764,288230376151711764,281193503325500068,LAB_USDT,15,20,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,21,144115188075855893,1780322221574000000,7521275717447856,1780322221576983122,1780322221576983439,1780322221576985307,1780322221577608732,1780322221782890882,1780322221782457820,1780322221577370000,1780322221577210000,1780322221577370000,160000,1780322221782479000,0,1780322221781000000,623425,205905575,623425,205905575,205472513,204849088,,317,1868,,238732,411882,203630000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,577,249,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711765,288230376151711765,281193503325540547,LAB_USDT,15,21,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,22,144115188075855894,1780322260371000000,7521314512080886,1780322260371615827,1780322260371616673,1780322260371625511,1780322260372191188,1780322260386122651,1780322260383716371,1780322260371971000,1780322260371847000,1780322260371971000,124000,1780322260385922000,0,1780322260381000000,565677,14497140,565677,14497140,12090860,11525183,,846,8838,,220188,200651,9029000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,464,112,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711766,288230376151711766,281193503325556006,LAB_USDT,15,22,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,23,144115188075855895,1780322272478000000,7521326619561320,1780322272479096692,1780322272479097721,1780322272479103947,1780322272479715999,1780322272582719045,1780322272584932717,1780322272479465000,1780322272479321000,1780322272479465000,144000,1780322272582501000,0,1780322272581000000,612052,103615098,612052,103615098,105828770,105216718,,1029,6226,,250999,218045,101535000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,461,115,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711767,288230376151711767,281193503325594476,LAB_USDT,15,23,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,24,144115188075855896,1780322343832000000,7521397973359736,1780322343832894953,1780322343832895894,1780322343832905963,1780322343833566089,1780322343847267454,1780322343847259041,1780322343833293000,1780322343833120000,1780322343833293000,173000,1780322343847051000,0,1780322343844000000,660126,14361491,660126,14361491,14353078,13692952,,941,10069,,273089,216454,10707000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,842,771,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711768,288230376151711768,281193503325657357,LAB_USDT,15,24,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,25,144115188075855897,1780322401705000000,7521455847016900,1780322401706551761,1780322401706552602,1780322401706562125,1780322401707124202,1780322402283397255,1780322402282625570,1780322401706886000,1780322401706785000,1780322401706886000,101000,1780322402283174000,0,1780322402281000000,562077,576835130,562077,576835130,576063445,575501368,,841,9523,,238202,223255,574114000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,492,164,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711769,288230376151711769,281193503325678934,LAB_USDT,15,25,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,26,144115188075855898,1780322450662000000,7521504804171645,1780322450663706980,1780322450663707964,1780322450663716994,1780322450664297884,1780322450674779747,1780322450674338263,1780322450664064000,1780322450663940000,1780322450664064000,124000,1780322450674548000,0,1780322450673000000,580890,11062753,580890,11062753,10621269,10040379,,984,9030,,233884,231747,8936000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,446,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711770,288230376151711770,281193503325847159,LAB_USDT,15,26,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,27,144115188075855899,1780322651701000000,7521705843186257,1780322651702721988,1780322651702723487,1780322651702734676,1780322651707760454,1780322651720572463,1780322651716542123,1780322651707458000,1780322651702964000,1780322651707458000,4494000,1780322651720378000,0,1780322651715000000,5025778,17837787,5025778,17837787,13807447,8781669,,1499,11189,,302454,194463,7542000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,4,true,973,1183,0,0,0,10,kAckRttThreshold,5025778,21067,32517,14285,20211,1,41741,157,1780322651702734235,1780322651702735677,1780322651702735712,1780322651702736160,1780322651702736208,1780322651702743182,1780322651702746980,246,246,0,false,0,true,246,0,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711771,288230376151711771,281193503325861398,LAB_USDT,15,27,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,28,144115188075855900,1780322667194000000,7521721335781628,1780322667195317105,1780322667195318100,1780322667195324960,1780322667195955402,1780322667214629147,1780322667215714448,1780322667195692000,1780322667195552000,1780322667195692000,140000,1780322667214379000,0,1780322667212000000,630442,19304187,630442,19304187,20389488,19759046,,995,6860,,263402,250147,16308000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,749,646,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711772,288230376151711772,281193503325868741,LAB_USDT,15,28,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,29,144115188075855901,1780322676237000000,7521730378725148,1780322676238260778,1780322676238261277,1780322676238267268,1780322676238844908,1780322676244294901,1780322676244948227,1780322676238612000,1780322676238512000,1780322676238612000,100000,1780322676244086000,0,1780322676243000000,577640,6027633,577640,6027633,6680959,6103319,,499,5991,,232908,208901,4388000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,647,418,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h,20260601_134128_lab_usdt_2000gross_500notional_100ticks_private_2h:288230376151711773,288230376151711773,281193503325905287,LAB_USDT,15,29,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,30,144115188075855902,1780322714988000000,7521769129139320,1780322714988674866,1780322714988675914,1780322714988683924,1780322714989273397,1780322714992063844,1780322714992983179,1780322714989048000,1780322714988927000,1780322714989048000,121000,1780322714991907000,0,1780322714991000000,589473,3379920,589473,3379920,4299255,3709782,,1048,8010,,225397,156844,1952000,1,4,3390943,10.0.1.103,49504,10.0.1.154,80,4,4,,true,476,156,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
