run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260526_041304_rave_latency_smoke_retry,20260526_041304_rave_latency_smoke_retry:5:288230376151711745:288230376151711746,RAVE_USDT,5,288230376151711745,kLong,closed,288230376151711745,288230376151711746,294985777053717137,294985777053717146,,,,kBuy,kSell,,,0.5404,0.5293,0.535,0.5348,18.6,18.6,18.6,0,10,99.51,99.4728,-0.0372,0.0159216,0.015915648,0.031837248,-0.069037248,3962795,3765251,config_estimated,config_estimated,
