ticker_id,symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,price,reduce_only,lead_raw_event_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_event_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
10599378319572,11,kBinance,kLead,1779382844093000000,6581898234645073,1779382844093000000,true,kOpenLong,kBuy,1.1152,false,1779382844093000000,1.1164,1.1167,1779382844093000000,1.11614369926,1.11644363039,1779382844084399000,1.1149,1.1152,0.999770422125,true,0.000229577875074,0.000674704153253,-0.000674704153253,0.000167449208247,-0.000167449208247,0.000247844827586,0.000146006156711,9.38305834851e-05,0,0,kLong,0
10599378322963,11,kBinance,kLead,1779382844100000000,6581898247453354,1779382844100000000,true,kCloseLong,kSell,1.1159,true,1779382844100000000,1.1163,1.1164,1779382844100000000,1.11603917377,1.1161391504,1779382844095441000,1.1159,1.1161,0.999766347546,true,0.000233652453889,0.000674704153253,-0.000674704153253,0.000167449208247,-0.000167449208247,0.000245188284519,0.000191503167246,9.85155445786e-05,1,1,kLong,1.1159
10599409866709,4,kBinance,kLead,1779383174206000000,6582228349144144,1779383174206000000,true,kOpenShort,kSell,0.3225,false,1779383174206000000,0.3199,0.3204,1779383174206000000,0.321569729856,0.322072339625,1779383173678939000,0.3225,0.3226,1.00521953691,true,0.00521953690621,0.00101721596963,-0.00101721596963,0.00041865261773,-0.00041865261773,0.000152046783626,0.000226894215978,0.000207477481686,0,0,kShort,0
949224123,4,kGate,kLag,1779383174206284000,6582228358012394,1779383174206284000,true,kCloseShort,kBuy,0.3222,true,1779383174210000000,0.3203,0.3204,1779383174210000000,0.321976018266,0.322076541531,1779383174206284000,0.3221,0.3222,1.00523273222,true,0.00523273221599,0.00101721596963,-0.00101721596963,0.00041865261773,-0.00041865261773,0.000151785714286,0.000251493802125,0.000209804103739,1,3,kShort,0.3222
10599430213850,13,kBinance,kLead,1779383406766000000,6582460929039939,1779383406766000000,true,kOpenLong,kBuy,0.1046,false,1779383406766000000,0.10467,0.10468,1779383406766000000,0.104657330339,0.104667329128,1779383406582830000,0.10459,0.1046,0.999878956134,true,0.000121043865688,0.000535986238998,-0.000535986238998,0.000144623943793,-0.000144623943793,5.20930232558e-05,6.29677232041e-05,3.21503380979e-05,0,0,kLong,0
10599430254657,11,kBinance,kLead,1779383406815000000,6582460967794849,1779383406815000000,true,kOpenLong,kBuy,1.1136,false,1779383406815000000,1.1146,1.1147,1779383406815000000,1.11433845107,1.1144384276,1779383406715940000,1.1133,1.1136,0.999765342785,true,0.000234657215166,0.000493365873917,-0.000493365873917,9.50111047539e-05,-9.50111047539e-05,0.000224657534247,0.000143524090642,6.09032257158e-05,0,0,kLong,0
10599430284504,6,kBinance,kLead,1779383406852000000,6582461007160711,1779383406852000000,true,kOpenLong,kBuy,659.37,false,1779383406852000000,659.83,659.84,1779383406852000000,659.74953436,659.75953314,1779383406691181000,659.33,659.37,0.999878050952,true,0.00012194904775,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.0995728643216,6.80406608227e-05,7.04466528733e-05,0,0,kLong,0
10599430284940,12,kBinance,kLead,1779383406852000000,6582461007190363,1779383406852000000,true,kOpenLong,kBuy,4.976,false,1779383406852000000,4.978,4.979,1779383406852000000,4.97931647923,4.98031674369,1779383406572073000,4.974,4.976,1.00026445947,true,0.000264459468622,0.00057760269886,-0.00057760269886,0.000182269280467,-0.000182269280467,0.00228571428571,0.000163631751914,3.01960393445e-05,0,0,kLong,0
10599430389176,12,kBinance,kLead,1779383407003000000,6582461145224592,1779383407003000000,true,kCloseLong,kSell,4.979,true,1779383407003000000,4.978,4.98,1779383407003000000,4.97916038086,4.98116084706,1779383406969264000,4.979,4.98,1.00023310182,true,0.000233101819722,0.00057760269886,-0.00057760269886,0.000182269280467,-0.000182269280467,0.00208,0.000203023643683,5.70830484803e-05,1,2,kLong,4.979
4073617785,13,kGate,kLag,1779383407074121000,6582461229017357,1779383407074121000,true,kCloseLong,kSell,0.1047,true,1779383407079000000,0.10473,0.10474,1779383407079000000,0.104713113252,0.10472311164,1779383407074121000,0.1047,0.10473,0.99983830485,true,0.000161695149654,0.000535986238998,-0.000535986238998,0.000144623943793,-0.000144623943793,5.1320754717e-05,0.000128299890879,8.71370598554e-05,1,1,kLong,0.1047
13541523213,11,kGate,kLag,1779383407099478000,6582461253236958,1779383407099478000,true,kCloseLong,kSell,1.1145,true,1779383407082000000,1.1149,1.115,1779383407082000000,1.11460522008,1.11470519364,1779383407099478000,1.1145,1.1146,0.999733800457,true,0.000266199543424,0.000493365873917,-0.000493365873917,9.50111047539e-05,-9.50111047539e-05,0.000240909090909,0.000284613387781,0.000116611286353,1,2,kLong,1.1145
10599430780071,6,kBinance,kLead,1779383407613000000,6582461755810124,1779383407613000000,true,kCloseLong,kSell,659.79,true,1779383407613000000,659.91,659.94,1779383407613000000,659.823321507,659.853317567,1779383407523179000,659.79,659.86,0.999868651039,true,0.000131348960546,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.0984855769231,9.48459887709e-05,7.52295302856e-05,1,3,kLong,659.79
10599431040986,9,kBinance,kLead,1779383408070000000,6582462219043122,1779383408070000000,true,kOpenLong,kBuy,48.72,false,1779383408070000000,48.8,48.82,1779383408070000000,48.8018075708,48.8218083116,1779383408051165000,48.71,48.72,1.00003704039,true,3.70403857339e-05,0.000761827572979,-0.000761827572979,0.000191685370582,-0.000191685370582,0.023,0.000212575489069,0.000129839713302,0,0,kLong,0
10599431475026,13,kBinance,kLead,1779383408975000000,6582463116556025,1779383408975000000,true,kOpenLong,kBuy,0.1048,false,1779383408975000000,0.10489,0.1049,1779383408975000000,0.104862713934,0.104872711333,1779383408896455000,0.10479,0.1048,0.99973986018,true,0.000260139820491,0.000535986238998,-0.000535986238998,0.000144623943793,-0.000144623943793,4.54838709677e-05,0.000242047458132,0.000135143982402,0,0,kLong,0
4073618504,13,kGate,kLag,1779383409331521000,6582463521015618,1779383409331521000,true,kCloseLong,kSell,0.10487,true,1779383409348000000,0.10491,0.10492,1779383409348000000,0.104877518896,0.1048875158,1779383409331521000,0.10487,0.10489,0.99968769893,true,0.000312301070429,0.000535986238998,-0.000535986238998,0.000144623943793,-0.000144623943793,4.61764705882e-05,0.000252574893368,0.000138924244966,1,2,kLong,0.10487
10599431718827,6,kBinance,kLead,1779383409385000000,6582463526750284,1779383409385000000,true,kOpenLong,kBuy,659.64,false,1779383409385000000,660.05,660.07,1779383409385000000,659.966627563,659.986625037,1779383409253222000,659.61,659.64,0.999873687695,true,0.000126312304679,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.0966829268293,0.000126589423627,7.62416672861e-05,0,0,kLong,0
7227032843,6,kGate,kLag,1779383409586752000,6582463770023400,1779383409586752000,true,kCloseLong,kSell,659.82,true,1779383409549000000,659.95,659.96,1779383409549000000,659.856825563,659.866824151,1779383409586752000,659.82,659.83,0.999858569093,true,0.000141430907322,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.0959036144578,0.000129190469179,7.73985966216e-05,1,4,kLong,659.82
10599431894072,6,kBinance,kLead,1779383410010000000,6582464155196762,1779383410010000000,true,kOpenShort,kSell,659.94,false,1779383410010000000,659.67,659.68,1779383410010000000,659.582030322,659.592028989,1779383409957400000,659.94,659.98,0.999866645932,true,0.000133354067821,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.0946153846154,0.000129125899097,7.96708563281e-05,0,0,kShort,0
4015611029,9,kGate,kLag,1779383409943084000,6582464307023204,1779383409943084000,true,kCloseLong,kSell,48.82,true,1779383410081000000,48.83,48.84,1779383410081000000,48.8195362883,48.8295341454,1779383409943084000,48.82,48.85,0.999778289817,true,0.000221710183449,0.000761827572979,-0.000761827572979,0.000191685370582,-0.000191685370582,0.0245882352941,0.00027836668238,0.000174944149642,1,3,kLong,48.82
10599432373037,6,kBinance,kLead,1779383411417000000,6582465564083194,1779383411417000000,true,kCloseShort,kBuy,659.7,true,1779383411417000000,659.71,659.72,1779383411417000000,659.649100447,659.659099524,1779383410503255000,659.65,659.7,0.999907687388,true,9.23126116141e-05,0.000490922980688,-0.000490922980688,6.93492877976e-05,-6.93492877976e-05,0.093537414966,0.000133448846944,8.15689227376e-05,1,5,kShort,659.7
10599433147064,12,kBinance,kLead,1779383414944000000,6582469092014820,1779383414944000000,true,kOpenLong,kBuy,4.987,false,1779383414944000000,4.991,4.993,1779383414944000000,4.99086944961,4.99286939729,1779383413048411000,4.986,4.987,0.999973842839,true,2.61571614875e-05,0.00057760269886,-0.00057760269886,0.000182269280467,-0.000182269280467,0.00186046511628,0.000208975630502,0.000134978626494,0,0,kLong,0
6251315415,12,kGate,kLag,1779383414535477000,6582469500020444,1779383414535477000,true,kCloseLong,kSell,4.991,true,1779383414951000000,4.992,4.993,1779383414951000000,4.99186004588,4.99286001785,1779383414535477000,4.991,4.992,0.999957903445,true,4.20965553222e-05,0.00057760269886,-0.00057760269886,0.000182269280467,-0.000182269280467,0.0018125,0.000210014493218,0.000137610806203,1,3,kLong,4.991
10599433806282,11,kBinance,kLead,1779383417834000000,6582471998015542,1779383417834000000,true,kOpenLong,kBuy,1.1172,false,1779383417834000000,1.1183,1.1184,1779383417834000000,1.11782022353,1.11792018063,1779383417360199000,1.1171,1.1172,0.999570976957,true,0.000429023043079,0.000493365873917,-0.000493365873917,9.50111047539e-05,-9.50111047539e-05,0.000236774193548,0.000268231560544,0.000162584534438,0,0,kLong,0
