run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:292:288230376151712092,LAB_USDT,15,292,kLong,partial_closed,288230376151712091,288230376151712092,281193503393896561,281193503393897383,1780410149676739207,1780410152377921075,2701181868,kBuy,kSell,19.04548,19.04547,19.05048,19.04047,19.04837,19.04507,0.8,0.8,0.8,0.2,100,1523.8696,1523.6056,-0.264,0.30477392,0.30472112,0.60949504,-0.87349504,884556,510840,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:292:288230376151712094,LAB_USDT,15,292,kLong,closed,288230376151712091,288230376151712094,281193503393896561,281193503393899568,1780410149676739207,1780410156879375559,7202636352,kBuy,kSell,19.04548,19.01832,19.05048,19.01332,19.04837,19.05076,0.2,0.2,0.2,0,100,380.9674,381.0152,0.0478,0.07619348,0.07620304,0.15239652,-0.10459652,884556,762918,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:310:288230376151712114,LAB_USDT,15,310,kShort,closed,288230376151712112,288230376151712114,281193503394087549,281193503394089881,1780410482400973504,1780410495983438992,13582465488,kSell,kBuy,19.53038,19.4988,19.52538,19.5038,19.527959,19.498687,1,1,1,0,100,1952.7959,1949.8687,2.9272,0.39055918,0.38997374,0.78053292,2.14666708,960991,901200,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:337:288230376151712145,LAB_USDT,15,337,kShort,closed,288230376151712141,288230376151712145,281193503395642194,281193503395651468,1780412577974675348,1780412583407174660,5432499312,kSell,kBuy,18.5608,18.67637,18.5558,18.68137,18.5585,18.67637,0.19999999999999996,0.2,0.19999999999999996,0,100,371.169999999999925766,373.52739999999992529452,-2.35739999999999952852,0.07423399999999998515319999999999998,0.07470548,0.1489394799999999851532,-2.5063394799999995136732,602873,579856,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:383:288230376151712195,LAB_USDT,15,383,kLong,closed,288230376151712191,288230376151712195,281193503398266345,281193503398282418,1780416016708202150,1780416040848571339,24140369189,kBuy,kSell,19.38961,19.41761,19.39461,19.41261,19.38961,19.41761,0.6,0.6,0.6,0,100,1163.3766,1165.0566,1.68,0.23267532,0.23301132,0.46568664,1.21431336,508159,465389,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:402:288230376151712215,LAB_USDT,15,402,kLong,closed,288230376151712214,288230376151712215,281193503399229955,281193503399238716,1780417134979334325,1780417142195851909,7216517584,kBuy,kSell,19.76415,19.77622,19.76915,19.77122,19.76415,19.80469,1,1,1,0,100,1976.415,1980.469,4.054,0.395283,0.3960938,0.7913768,3.2626232,462772,1784265,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:444:288230376151712258,LAB_USDT,15,444,kShort,partial_closed,288230376151712257,288230376151712258,281193503402671287,281193503402671441,1780421061920809749,1780421061933923180,13113431,kSell,kBuy,20.50959,20.53881,20.50459,20.54381,20.52188,20.539265,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.70000000000000004,100,410.43759999999991791248,410.78529999999991784294,-0.34769999999999993046,0.082087519999999983582496,0.082157059999999983568588,0.164244579999999967151084,-0.511944579999999897611084,490023,461048,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:444:288230376151712259,LAB_USDT,15,444,kShort,partial_closed,288230376151712257,288230376151712259,281193503402671287,281193503402671834,1780421061920809749,1780421062097081196,176271447,kSell,kBuy,20.50959,20.5383,20.50459,20.5433,20.52188,20.538305,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.29999999999999994,100,820.8752000000002052188,821.53220000000020538305,-0.65700000000000016425,0.16417504000000004104376,0.16430644000000004107661,0.32848148000000008212037,-0.98548148000000024637037,490023,708321,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:444:288230376151712264,LAB_USDT,15,444,kShort,closed,288230376151712257,288230376151712264,281193503402671287,281193503402674938,1780421061920809749,1780421063098052460,1177242711,kSell,kBuy,20.50959,20.5235,20.50459,20.5285,20.52188,20.5235,0.29999999999999994,0.3,0.29999999999999994,0,100,615.65639999999987686872,615.704999999999876859,-0.04859999999999999028,0.123131279999999975373744,0.123141,0.246272279999999975373744,-0.294872279999999965653744,490023,650862,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:453:288230376151712277,LAB_USDT,15,453,kLong,partial_closed,288230376151712273,288230376151712277,281193503403183629,281193503403189671,1780421589540905214,1780421597788703894,8247798680,kBuy,kSell,20.50039,20.46317,20.50539,20.45817,20.5009888,20.4595,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.59999999999999996,100,615.0296640000000820039552,613.785000000000081838,-1.2446640000000001659552,0.12300593280000001640079104,0.1227570000000000163676,0.24576293280000003276839104,-1.49042693280000019872359104,437254,517246,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:453:288230376151712278,LAB_USDT,15,453,kLong,closed,288230376151712273,288230376151712278,281193503403183629,281193503403190323,1780421589540905214,1780421598084563725,8543658511,kBuy,kSell,20.50039,20.46204,20.50539,20.45704,20.5009888,20.46222,0.59999999999999996,0.6,0.59999999999999996,0,100,1230.0593279999999179960448,1227.73319999999991815112,-2.3261279999999998449248,0.24601186559999998359920896,0.24554664,0.49155850559999998359920896,-2.81768650559999982852400896,437254,478939,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:463:288230376151712292,LAB_USDT,15,463,kLong,closed,288230376151712288,288230376151712292,281193503404393994,281193503404410566,1780422884216160071,1780422902829597450,18613437379,kBuy,kSell,20.5894,20.5435,20.5944,20.5385,20.5899,20.5433133,0.9,0.9,0.9,0,100,1853.091,1848.898197,-4.192803,0.3706182,0.3697796394,0.7403978394,-4.9332008394,562532,557023,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:466:288230376151712296,LAB_USDT,15,466,kLong,closed,288230376151712295,288230376151712296,281193503404701173,281193503404719378,1780423210748945663,1780423248857241518,38108295855,kBuy,kSell,20.3892,20.33553,20.3942,20.33053,20.38978,20.33553,0.09999999999999998,0.1,0.09999999999999998,0,100,203.89779999999995922044,203.35529999999995932894,-0.5424999999999998915,0.040779559999999991844088,0.04067106,0.081450619999999991844088,-0.623950619999999883344088,549711,541257,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:480:288230376151712313,LAB_USDT,15,480,kShort,closed,288230376151712310,288230376151712313,281193503406438256,281193503406438869,1780425363966949092,1780425363991861203,24912111,kSell,kBuy,21.40265,21.45115,21.39765,21.45615,21.3989525,21.42,0.4,0.4,0.4,0,100,855.9581,856.8,-0.8419,0.17119162,0.17136,0.34255162,-1.18445162,564042,503990,config_estimated,config_estimated,
