run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711745,288230376151711745,281193503369931577,LAB_USDT,15,1,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,2,144115188075855874,1780380000082000000,7579054223711376,1780380000083246541,1780380000083247611,1780380000083259661,1780380000090749892,1780380000233953905,1780380000231844485,1780380000090569000,1780380000083485000,1780380000090569000,7084000,1780380000233840000,0,1780380000231000000,7490231,150694244,7490231,150694244,148584824,141094593,,1070,12050,,180892,113905,140431000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,4,true,1216,1796,0,0,0,10,kAckRttThreshold,7490231,25961,38085,13217,20132,1,41685,233,1780380000083259142,1780380000083260708,1780380000083261028,1780380000083261463,1780380000083261511,1780380000083271218,1780380000083276112,246,246,0,false,0,true,246,0,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711746,288230376151711746,281193503369932180,LAB_USDT,15,2,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,3,144115188075855875,1780380000308000000,7579054449627446,1780380000309162605,1780380000309162866,1780380000309165257,1780380000309653835,1780380000465963307,1780380000465915986,1780380000309489000,1780380000309375000,1780380000309489000,114000,1780380000465765000,0,1780380000465000000,488578,156798050,488578,156798050,156750729,156262151,,261,2391,,164835,198307,155511000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,1121,1537,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711747,288230376151711747,281193503370079661,LAB_USDT,15,3,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,4,144115188075855876,1780380371742000000,7579425883471026,1780380371743006366,1780380371743007415,1780380371743019479,1780380371743532315,1780380371754073452,1780380371754204756,1780380371743332000,1780380371743224000,1780380371743332000,108000,1780380371753939000,0,1780380371753000000,512836,11053973,512836,11053973,11185277,10672441,,1049,12064,,200315,134452,9668000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,346,55,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711748,288230376151711748,281193503370092270,LAB_USDT,15,4,kLong,entry,kOpenLong,kBuy,false,kFilled,kUnknown,kUnknown,5,144115188075855877,1780380382540000000,7579436681690235,1780380382541225599,1780380382541226394,1780380382541233634,1780380382541736852,1780380382542847399,1780380382542993182,1780380382541547000,1780380382541439000,1780380382541547000,108000,1780380382542719000,0,1780380382542000000,503218,1613765,503218,1613765,1759548,1256330,,795,7240,,189852,128399,453000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,356,73,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711749,288230376151711749,281193503370103826,LAB_USDT,15,4,kLong,exit,kCloseLong,kSell,true,kPartiallyCancelled,kImmediateOrCancel,kUnknown,6,144115188075855878,1780380397610000000,7579451752163957,1780380397611699405,1780380397611699824,1780380397611706836,1780380397612173083,1780380397613246869,1780380397613512566,1780380397612014000,1780380397611906000,1780380397612014000,108000,1780380397613141000,0,1780380397612000000,466247,1540033,466247,1540033,1805730,1339483,,419,7012,,159083,105869,-14000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,356,61,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711750,288230376151711750,281193503370104984,LAB_USDT,15,4,kLong,exit,kCloseLong,kSell,true,kFilled,kUnknown,kUnknown,7,144115188075855879,1780380400066000000,7579454207584885,1780380400067120274,1780380400067120707,1780380400067124733,1780380400067675361,1780380400068585072,1780380400068902814,1780380400067503000,1780380400067353000,1780380400067503000,150000,1780380400068487000,0,1780380400068000000,550628,1460339,550628,1460339,1778081,1227453,,433,4026,,172361,98072,497000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,378,90,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711751,288230376151711751,281193503370136442,LAB_USDT,15,5,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,8,144115188075855880,1780380445403000000,7579499544669600,1780380445404205196,1780380445404206720,1780380445404217871,1780380445404723585,1780380445415702878,1780380445415831312,1780380445404533000,1780380445404421000,1780380445404533000,112000,1780380445415558000,0,1780380445415000000,505714,11485007,505714,11485007,11613441,11107727,,1524,11151,,190585,144878,10467000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,351,62,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711752,288230376151711752,281193503370227942,LAB_USDT,15,6,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,9,144115188075855881,1780380564490000000,7579618631313569,1780380564490849163,1780380564490850656,1780380564490861892,1780380564491393977,1780380564497124042,1780380564497275977,1780380564491189000,1780380564491084000,1780380564491189000,105000,1780380564496974000,0,1780380564496000000,532085,6262150,532085,6262150,6414085,5882000,,1493,11236,,204977,150042,4811000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,338,56,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711753,288230376151711753,281193503370333715,LAB_USDT,15,7,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,10,144115188075855882,1780380683435000000,7579737576643573,1780380683436178915,1780380683436179982,1780380683436191541,1780380683450239047,1780380683457808599,1780380683458156709,1780380683450035000,1780380683436416000,1780380683450035000,13619000,1780380683457674000,0,1780380683457000000,14047506,21617058,14047506,21617058,21965168,7917662,,1067,11559,,204047,134599,6965000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,4,true,2028,3438,0,0,0,10,kAckRttThreshold,14047506,19662,31636,13500,20430,1,42302,435,1780380683436191137,1780380683436192740,1780380683436192934,1780380683436193428,1780380683436193474,1780380683436199338,1780380683436203627,246,246,0,false,0,true,246,0,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:288230376151711754,288230376151711754,281193503370336924,LAB_USDT,15,7,kShort,exit,kCloseShort,kBuy,true,kFilled,kUnknown,kUnknown,11,144115188075855883,1780380685931026000,7579740072581332,1780380685932116199,1780380685932116485,1780380685932121463,1780380685933277163,1780380685944199000,1780380685944851195,1780380685932843000,1780380685932337000,1780380685932843000,506000,1780380685943993000,0,1780380685943000000,1155700,12077537,1155700,12077537,12729732,11574032,,286,4978,,434163,206000,10157000,1,4,3451188,10.0.1.103,48760,10.0.1.154,80,4,4,,true,1916,2802,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,cross_clock_bbo_to_strategy_ns;cross_clock_trigger_to_request_send_ns
