symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,raw_price,reduce_only,lead_exchange_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_exchange_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
15,kBinance,kLead,1780359144245000000,1780359144247391000,1780359144245000000,true,kCloseShort,kBuy,16.02279,true,1780359144245000000,15.9193,15.9231,1780359144245000000,16.0163767962,16.0201999688,1780359144233000000,16.01597,16.02279,1.00609805684,true,0.00609805683881,0.000951699278084,-0.000951699278084,0.000225596548858,-0.000225596548858,0.00922878125,0.000217113217677,0.000220543400564,1,7,kShort,16.01988
15,kBinance,kLead,1780359185255000000,1780359185257475000,1780359185255000000,true,kOpenLong,kBuy,16.06319,false,1780359185255000000,15.9878,15.99,1780359185255000000,16.0843768039,16.0865900934,1780359185238000000,16.05193,16.06319,1.00604065625,true,0.00604065624649,0.000968706303459,-0.000968706303459,0.000229920138477,-0.000229920138477,0.0106047361647,0.000170590849759,0.000195767088908,0,0,kLong,0
15,kGate,kLag,1780359185257000000,1780359185262220000,1780359185257000000,true,kCloseLong,kSell,16.07513,true,1780359185257000000,15.9821,15.988,1780359185257000000,16.0786211184,16.0845567504,1780359185257000000,16.07513,16.08717,1.00603932516,true,0.00603932516383,0.000968706303459,-0.000968706303459,0.000229920138477,-0.000229920138477,0.0106065250965,0.000170830821174,0.000195798145173,1,8,kLong,16.07513
15,kBinance,kLead,1780359469264000000,1780359469266551000,1780359469264000000,true,kOpenShort,kSell,16.08573,false,1780359469264000000,16.0008,16.0016,1780359469264000000,16.0683903874,16.0691937667,1780359469257000000,16.08573,16.0949,1.004224188,true,0.00422418800124,0.000970325582407,-0.000970325582407,0.000246141130245,-0.000246141130245,0.00892092614302,0.000143986890682,0.000153088685984,0,0,kShort,0
15,kGate,kLag,1780359469267000000,1780359469272400000,1780359469267000000,true,kCloseShort,kBuy,16.06351,true,1780359469267000000,15.9934,15.9938,1780359469267000000,16.0609778503,16.0613795405,1780359469267000000,16.05336,16.06351,1.00422535028,true,0.00422535027926,0.000970325582407,-0.000970325582407,0.000246141130245,-0.000246141130245,0.00892236533958,0.000144279346034,0.00015333294753,1,9,kShort,16.06351
15,kBinance,kLead,1780359539801000000,1780359539803344000,1780359539801000000,true,kOpenLong,kBuy,16.1068,false,1780359539801000000,16.0535,16.0705,1780359539801000000,16.127043473,16.1441213526,1780359539582000000,16.0997,16.1068,1.00458114885,true,0.00458114884773,0.00110981093154,-0.00110981093154,0.000190209589987,-0.000190209589987,0.00966896875,0.000273228067163,0.000275994643283,0,0,kLong,0
15,kBinance,kLead,1780359539809000000,1780359539811834000,1780359539809000000,true,kCloseLong,kSell,16.12466,true,1780359539809000000,16.0423,16.0572,1780359539809000000,16.1156980855,16.1306662572,1780359539808000000,16.12466,16.13639,1.00457528443,true,0.0045752844335,0.00110981093154,-0.00110981093154,0.000190209589987,-0.000190209589987,0.00966674473068,0.000274501917576,0.000275989399764,1,10,kLong,16.12466
15,kBinance,kLead,1780359589711000000,1780359589713493000,1780359589711000000,true,kOpenShort,kSell,16.08763,false,1780359589711000000,15.9804,15.9903,1780359589711000000,16.0545669137,16.0645128607,1780359589709000000,16.08763,16.08817,1.00464111747,true,0.00464111747263,0.00112853108489,-0.00112853108489,0.000313513286178,-0.000313513286178,0.0100006239168,0.000150140761085,0.000177700286173,0,0,kShort,0
15,kBinance,kLead,1780359589715000000,1780359589718049000,1780359589715000000,true,kCloseShort,kBuy,16.06389,true,1780359589715000000,15.9805,15.988,1780359589715000000,16.05467705,16.062211863,1780359589712000000,16.05765,16.06389,1.00464172273,true,0.00464172272737,0.00112853108489,-0.00112853108489,0.000313513286178,-0.000313513286178,0.00999736796537,0.000151135494516,0.000178020791765,1,11,kShort,16.06389
15,kBinance,kLead,1780359613915000000,1780359613917922000,1780359613915000000,true,kOpenLong,kBuy,16.08266,false,1780359613915000000,16.0206,16.0368,1780359613915000000,16.0996182197,16.1158981228,1780359613907000000,16.07551,16.08266,1.00493228841,true,0.00493228841003,0.00102991973951,-0.00102991973951,0.000332060594979,-0.000332060594979,0.00852990152193,0.000167834768271,0.000144737608829,0,0,kLong,0
